Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
136,0.0219463,0.0270252,0.0287807,0.00899105,0.00890495,0.00826348,0.00586437,0.00787815,0.0190473,0.00554632,0.0162243,0.0249886,0.0207381,0.0129152,0.00943906,0.0189257,0.0209347,0.0221829,0.0192274,0.018919,0.00978855,0.00550507,0.0244615,0.00961671,0.00965871,0.00701023,0.00446918,0.007314,0.0116168,0.0143669,0.00670432,0.0188758,0.00862411,0.00609405,0.00669847,0.0283074,0.0219967,0.012222,0.00849775,0.00345529,0.0115025,0.00510524
137,0.0224062,0.0267789,0.0277417,0.0094214,0.00885086,0.008019,0.00521749,0.00834856,0.018489,0.00446998,0.0201677,0.0238479,0.0235112,0.0147266,0.00758575,0.0197493,0.0224451,0.0248092,0.0208223,0.0208729,0.014054,0.00722398,0.0231769,0.0116234,0.0132949,0.00730557,0.00556705,0.00775198,0.0106209,0.0140407,0.00914943,0.0180626,0.00817351,0.00811973,0.00826661,0.023301,0.0217794,0.0101511,0.00948173,0.00539685,0.0094487,0.00586361
138,0.0230821,0.0264503,0.0265212,0.00922067,0.0114544,0.00770473,0.00451096,0.00931032,0.0178107,0.00478827,0.0225735,0.0226421,0.0255498,0.0147697,0.00839493,0.0205781,0.0237512,0.0273906,0.0205649,0.0226964,0.0181954,0.00940183,0.0218751,0.0122127,0.0171922,0.00763656,0.00667925,0.00836679,0.0100797,0.0141242,0.0126876,0.0180658,0.00869368,0.0106664,0.0100705,0.0175248,0.0214395,0.00880407,0.0114657,0.00755401,0.00807943,0.00696199
139,0.0238017,0.0261879,0.0252986,0.00857962,0.0128187,0.0073195,0.0044118,0.0106637,0.0171745,0.00625388,0.0226029,0.0217493,0.0262766,0.0134239,0.00963367,0.021398,0.0249557,0.028818,0.0189936,0.0244297,0.0217553,0.0117531,0.0206165,0.0112571,0.0208874,0.00789557,0.00779389,0.00906736,0.0100698,0.0145658,0.0158046,0.0190957,0.0102408,0.0128169,0.0121144,0.0125676,0.021391,0.00927266,0.0138414,0.00974177,0.0080294,0.00824905
140,0.0244138,0.0261249,0.0242635,0.00801757,0.01106,0.00684566,0.00558251,0.0122955,0.0167685,0.00811162,0.0211038,0.0215049,0.0256055,0.0117059,0.00945065,0.0222449,0.0260356,0.0283219,0.0173811,0.026122,0.0242793,0.013859,0.0194424,0.00979718,0.0234743,0.00807971,0.00889315,0.00975627,0.0104971,0.0152168,0.0174585,0.0207695,0.0120171,0.0138629,0.0136633,0.00955499,0.022353,0.0119244,0.0155048,0.0117752,0.00927993,0.0096046
141,0.0248718,0.0262847,0.0234842,0.00767724,0.00842948,0.00644518,0.00767839,0.0140639,0.0167449,0.00973109,0.0191945,0.021892,0.023868,0.010415,0.00796011,0.0231724,0.0269628,0.0262469,0.016318,0.0276048,0.0255495,0.0154496,0.0183528,0.00920618,0.0240303,0.00821104,0.00992921,0.0103994,0.0111075,0.0159297,0.0176782,0.0224006,0.0130914,0.0132019,0.013592,0.00821464,0.0242103,0.0157702,0.0160869,0.0135399,0.0111622,0.0109524
142,0.0252118,0.0266055,0.0229212,0.00735643,0.00722213,0.00642625,0.00988929,0.0156789,0.0171633,0.0107566,0.0166604,0.0226415,0.0215924,0.00982782,0.00614305,0.0242013,0.0277691,0.0238538,0.0149218,0.0285217,0.0257752,0.016546,0.0173171,0.00997895,0.0220503,0.00831632,0.010901,0.0110592,0.0116244,0.016641,0.018694,0.0234641,0.013035,0.010659,0.0112506,0.00679281,0.0258169,0.0193738,0.0169464,0.0151024,0.0130473,0.0122537
143,0.0254782,0.0270171,0.0225473,0.00695938,0.00591156,0.00684728,0.0116151,0.0168134,0.0179847,0.0112285,0.0130409,0.0235423,0.0192514,0.00989188,0.0050518,0.0253021,0.028475,0.0222646,0.0123557,0.028639,0.0254539,0.0173572,0.0163259,0.0117559,0.0177367,0.00840062,0.011875,0.0118231,0.0119222,0.0173398,0.0239851,0.0238648,0.0118915,0.00709097,0.00696747,0.00407528,0.0258892,0.0213448,0.0203318,0.0166428,0.014647,0.0135556
144,0.0256932,0.0274429,0.0224428,0.00662024,0.00321742,0.00742609,0.0125687,0.0173109,0.0190772,0.0114494,0.00894464,0.0244378,0.0170356,0.0103968,0.00503681,0.0263903,0.0290766,0.0218055,0.00839868,0.0281002,0.0250246,0.0180569,0.0154258,0.0138334,0.012309,0.00845005,0.0128828,0.0126606,0.0120725,0.0179608,0.0335395,0.0238429,0.00993527,0.00552663,0.00199367,0.00406769,0.023769,0.0207013,0.0264584,0.0181901,0.0159595,0.0149514
145,0.0258345,0.0277866,0.0227038,0.00646449,0.00140266,0.00787994,0.0127805,0.0172757,0.0202508,0.0116149,0.00553124,0.0251219,0.0149074,0.0112408,0.00533142,0.0273872,0.0295258,0.0222022,0.00312651,0.0272979,0.0246599,0.0186696,0.0147193,0.0156294,0.0081226,0.00847688,0.0138449,0.0134113,0.0122177,0.0183971,0.0443058,0.0237048,0.00784301,0.00729365,0.00241696,0.00856341,0.0194635,0.0174329,0.0335137,0.0195763,0.0171153,0.0164413
146,0.025832,0.0279694,0.0232324,0.00644269,0.00632252,0.00801062,0.0124785,0.0169516,0.0212918,0.0116711,0.00573521,0.025392,0.0128297,0.0125318,0.00495256,0.0282106,0.0296389,0.0228636,0.00519944,0.0264741,0.024289,0.0191033,0.0143326,0.0168765,0.00693186,0.00845557,0.0145816,0.013884,0.01239,0.0185539,0.053033,0.0236262,0.0063186,0.00853727,0.00474629,0.0121185,0.0135309,0.0131284,0.0392584,0.0206361,0.0181799,0.0178262
147,0.0256108,0.0279996,0.0236997,0.00642314,0.0121019,0.00766358,0.0119461,0.0165832,0.0220128,0.0114882,0.00976877,0.0251949,0.0108718,0.0142482,0.00324873,0.0286661,0.0291621,0.023233,0.0123463,0.0255447,0.0237298,0.0192358,0.0143233,0.0173678,0.00728256,0.00825756,0.0149106,0.0139665,0.0124611,0.0183627,0.0575503,0.0236529,0.00503821,0.00801125,0.00530714,0.0135785,0.00806145,0.010761,0.0418366,0.0213076,0.0190332,0.0188014
148,0.0251618,0.0279399,0.0238366,0.00633695,0.0177405,0.00681266,0.0114489,0.016374,0.0222946,0.0110513,0.0136251,0.024674,0.00918634,0.0159909,0.000421102,0.0284248,0.0279489,0.0230696,0.0182462,0.0242777,0.0227892,0.0189616,0.0146369,0.016845,0.00845105,0.00772934,0.0147102,0.0136314,0.0122867,0.0177884,0.0579988,0.0237716,0.00345904,0.00647057,0.0051268,0.0135206,0.00728137,0.0108879,0.0409424,0.0215563,0.0193887,0.0191158
149,0.0246082,0.0278425,0.0237624,0.00617178,0.0225485,0.00565069,0.0111714,0.0164096,0.0220959,0.0104892,0.0154626,0.0240508,0.00801566,0.0173369,0.00433471,0.0272376,0.0260772,0.0223968,0.0219291,0.0225588,0.0213686,0.0182131,0.0151563,0.0153033,0.0101627,0.00689812,0.0139443,0.0129028,0.011884,0.0168825,0.0568214,0.0238734,0.0022563,0.00522561,0.00491538,0.0126143,0.00906591,0.0106978,0.0384419,0.0213421,0.0189925,0.0186422
150,0.02414,0.0277294,0.0239419,0.00592077,0.0262384,0.00450111,0.0111277,0.0164756,0.021456,0.00996091,0.0150812,0.0234218,0.00759182,0.018186,0.00871036,0.0251852,0.0237566,0.0212655,0.0235156,0.0204577,0.0195425,0.0169633,0.0158026,0.0133271,0.0112452,0.00617578,0.0126779,0.0118377,0.0114951,0.0158108,0.0561459,0.0237325,0.00262253,0.0054312,0.00432768,0.0110096,0.0100668,0.00922312,0.0370552,0.0205873,0.0177942,0.0173435
151,0.0238453,0.0276099,0.0247681,0.00564696,0.0289731,0.00358129,0.0111567,0.0162058,0.0204655,0.00962318,0.0134564,0.0226508,0.00791067,0.0186746,0.0123957,0.0226634,0.021124,0.0196232,0.0236459,0.0180928,0.0174955,0.0152421,0.0165583,0.0116997,0.0120244,0.00612362,0.0111068,0.0105603,0.0114732,0.0147981,0.0546132,0.0231036,0.00400454,0.00722135,0.0041081,0.00904216,0.0107475,0.00750183,0.0378676,0.0191163,0.015891,0.0152412
152,0.0236119,0.0274865,0.0261832,0.00555916,0.0311277,0.00280511,0.0110104,0.0155429,0.0192254,0.00958745,0.0120306,0.0215683,0.00887189,0.0189771,0.0152138,0.0201022,0.0182562,0.0175115,0.0230781,0.0155173,0.0153616,0.0131656,0.0174367,0.0106852,0.0134105,0.00672792,0.00957416,0.00929735,0.0120468,0.0140782,0.0481675,0.0219405,0.00608494,0.00940407,0.00473527,0.00711253,0.0107469,0.00659471,0.0390041,0.0168001,0.0133787,0.0124662
153,0.0232648,0.0273371,0.0276854,0.0057782,0.0328435,0.00204509,0.0103674,0.0146102,0.017785,0.00972743,0.0116296,0.0202266,0.0105207,0.0192244,0.0173925,0.0176004,0.0155422,0.0154148,0.0224767,0.0127335,0.0130531,0.0108946,0.0185052,0.0101368,0.014526,0.00749741,0.00837515,0.00824599,0.0131409,0.0137972,0.0349792,0.0205864,0.00772387,0.0104579,0.00474646,0.00530601,0.0097327,0.00694827,0.0371246,0.0137678,0.0102136,0.00926505
154,0.022777,0.0271648,0.0287608,0.00590916,0.0338055,0.0022095,0.00893421,0.0132743,0.0162387,0.00975755,0.0120906,0.0189993,0.012818,0.0194692,0.0191105,0.0151579,0.0144569,0.0144974,0.022121,0.00974632,0.0102637,0.00873823,0.0199492,0.00965206,0.0145976,0.00815631,0.00751781,0.00736789,0.0145679,0.0139842,0.0194042,0.0197063,0.00761756,0.0101014,0.00679911,0.00428346,0.00878368,0.00794878,0.0309174,0.0106026,0.00634017,0.00604464
155,0.0223454,0.0271702,0.0292686,0.00554385,0.0335156,0.00442031,0.00682485,0.011404,0.0150041,0.00967352,0.0129593,0.0185059,0.0152941,0.0195166,0.0202224,0.0136649,0.0167715,0.015817,0.0218451,0.00668313,0.00677231,0.00751093,0.0219371,0.0087989,0.0141147,0.00876329,0.00688011,0.00640494,0.0162363,0.0146594,0.0130145,0.0196995,0.00634343,0.00975653,0.0111793,0.00472593,0.00912931,0.00799201,0.0230716,0.00845636,0.00346555,0.00377601
156,0.0221871,0.0276478,0.0293635,0.00510619,0.0317143,0.00772222,0.00510445,0.00931934,0.0147469,0.00991605,0.0134785,0.0191017,0.0170971,0.0189089,0.0203373,0.0145225,0.0213268,0.0184787,0.0213042,0.00414875,0.00329415,0.00782505,0.0243383,0.00790494,0.0136633,0.00951483,0.00650987,0.00511425,0.0180071,0.015846,0.0170694,0.0202769,0.00660486,0.0106354,0.0147328,0.00666513,0.0108455,0.00654358,0.018342,0.00797396,0.0059276,0.00408505
157,0.0223645,0.0285808,0.0291815,0.00540876,0.0285457,0.0111619,0.00515629,0.00771682,0.0154494,0.0107355,0.0126755,0.0204668,0.0175226,0.0174476,0.0193393,0.0172333,0.0254734,0.0205781,0.0201435,0.00375257,0.00483329,0.00857952,0.0266546,0.00761069,0.0131006,0.010366,0.00642019,0.00351328,0.019485,0.0173166,0.0195524,0.0209961,0.00865412,0.0120698,0.0168813,0.00946223,0.0128454,0.0051471,0.0183106,0.00798546,0.00892137,0.00573675
158,0.0228254,0.0296097,0.0287459,0.00635376,0.0246251,0.0137696,0.00593,0.00718653,0.0161337,0.0116664,0.0103313,0.0221718,0.0167059,0.0156466,0.0177916,0.0204765,0.0278728,0.0214331,0.01823,0.00510855,0.00986919,0.00861384,0.0283561,0.00790527,0.0115049,0.0111254,0.00626991,0.00203036,0.0202152,0.0185288,0.0197744,0.0217246,0.0103933,0.0132681,0.0184092,0.0115962,0.0140007,0.00596356,0.0199974,0.00737351,0.0100981,0.00699958
159,0.0233921,0.0304049,0.0280887,0.00726484,0.0210424,0.0147926,0.00596053,0.00756223,0.0159727,0.0121413,0.00782522,0.0240459,0.0156645,0.014328,0.0165644,0.0241935,0.0287907,0.0217453,0.0159739,0.00606466,0.0148787,0.00816058,0.0292282,0.00853726,0.00849276,0.0116645,0.00571479,0.00160823,0.0200369,0.0189748,0.0195397,0.0223753,0.0110286,0.0142073,0.0195883,0.0123885,0.0140472,0.00798236,0.0211353,0.00598985,0.00977916,0.00735142
160,0.023743,0.0308365,0.0272709,0.00752995,0.0189574,0.0140757,0.00519113,0.00832415,0.0149014,0.0120828,0.0077048,0.0259161,0.0152415,0.0136833,0.0160417,0.0290182,0.0291052,0.0221804,0.01433,0.00596887,0.0183143,0.00777888,0.0294459,0.00910754,0.00541904,0.0118861,0.00479776,0.00204725,0.0191601,0.0184971,0.0198076,0.0227419,0.0105114,0.0146941,0.0198766,0.0125393,0.0136323,0.00957416,0.0215945,0.00417891,0.00896576,0.00665206
161,0.0237043,0.0309569,0.0263915,0.00673542,0.0190533,0.0120781,0.00432794,0.00939216,0.0133344,0.0118828,0.00968704,0.0274509,0.0153532,0.013233,0.0159864,0.0346805,0.0294631,0.022573,0.0141362,0.00516198,0.0190479,0.00706338,0.0293422,0.00948964,0.00442546,0.0118492,0.00385479,0.00234841,0.0179565,0.0172757,0.0204677,0.0226203,0.00934141,0.0142342,0.0188745,0.0131693,0.0138168,0.0103733,0.0218929,0.00268055,0.00818039,0.00501382
162,0.0234063,0.0309282,0.0256244,0.00467085,0.0213273,0.00960771,0.00407267,0.0108975,0.0117804,0.0120237,0.0115316,0.0282148,0.0155674,0.012643,0.0161367,0.0396807,0.030378,0.0225484,0.015331,0.00461668,0.017122,0.00549402,0.0291401,0.0102068,0.00466452,0.0116296,0.00330158,0.00260525,0.0167946,0.0156481,0.0205998,0.0220295,0.00870282,0.012789,0.0171735,0.0146608,0.0151797,0.0108119,0.021792,0.00206954,0.00696852,0.00287489
163,0.0230965,0.0308859,0.0251033,0.00216372,0.0250526,0.00750406,0.00441427,0.0126257,0.0106766,0.0125898,0.0124175,0.0279564,0.015555,0.0119339,0.0165497,0.0426313,0.0320322,0.0220243,0.0172323,0.00513297,0.0137296,0.00338973,0.0288748,0.0113161,0.0052898,0.0111996,0.00339469,0.00306414,0.0159634,0.0139434,0.0193267,0.0212528,0.00930241,0.010868,0.0159519,0.0166369,0.0172659,0.0113878,0.020605,0.00230751,0.00565533,0.00103407
164,0.0229261,0.0308203,0.0247865,0.00336111,0.0290029,0.00623631,0.00489795,0.0140703,0.0102688,0.0131826,0.0123454,0.0269106,0.0152721,0.01112,0.0170226,0.0431288,0.0337365,0.0211328,0.0190684,0.00644078,0.010257,0.00163844,0.0285017,0.0122126,0.00700337,0.0106526,0.00395224,0.00351835,0.015574,0.0123798,0.0165171,0.0205489,0.0105558,0.00912506,0.0156481,0.0185575,0.0192104,0.012231,0.018779,0.0035175,0.00666899,0.000998852
165,0.0228644,0.0305798,0.0245338,0.00467076,0.0319977,0.00564432,0.00518718,0.0148515,0.0105293,0.0132933,0.0113837,0.0257391,0.0151088,0.0101745,0.0168474,0.041399,0.034295,0.0200367,0.0200253,0.00812953,0.00744148,0.00128813,0.0280244,0.0126782,0.00843583,0.0101329,0.00458013,0.00370444,0.0154671,0.0110608,0.0126743,0.0200023,0.0118604,0.00808202,0.0149529,0.0199731,0.0207585,0.0134295,0.0180128,0.00510374,0.00978394,0.00161807
166,0.0227814,0.0300228,0.0242472,0.00340589,0.0332829,0.00539256,0.00515073,0.0149269,0.01125,0.0126689,0.00948305,0.02503,0.0154343,0.0092639,0.015606,0.0378027,0.0329134,0.01885,0.0195652,0.010186,0.00538349,0.00183094,0.0274914,0.0130098,0.00821007,0.00966029,0.00502249,0.00368426,0.0152948,0.0100584,0.00922472,0.0194633,0.0133347,0.00813592,0.0122892,0.0206317,0.022273,0.0152263,0.0185408,0.0065214,0.0131386,0.00294153
167,0.0225971,0.029162,0.0238731,0.00176919,0.0326177,0.00541915,0.00490054,0.0145441,0.0122274,0.0114486,0.00686925,0.0248591,0.0161317,0.00858274,0.0134587,0.0329131,0.0298127,0.0175729,0.0177802,0.0126547,0.00402543,0.00268433,0.0269046,0.0135103,0.00775505,0.00922308,0.00521522,0.00374763,0.0147499,0.00949412,0.00996837,0.0186291,0.0153028,0.00926818,0.00882086,0.0207373,0.0239967,0.0177315,0.0184229,0.00785126,0.0160332,0.00503434
168,0.0223434,0.0281427,0.0233652,0.00439179,0.0302968,0.00567837,0.0047416,0.0140732,0.0133155,0.010052,0.0051986,0.0249554,0.0167758,0.0079921,0.010821,0.0276402,0.0261815,0.0160272,0.0152804,0.0153754,0.00343237,0.0039876,0.0261959,0.0142056,0.0105147,0.00888892,0.00526515,0.00401051,0.0138,0.00953516,0.0140924,0.0173843,0.0174735,0.0107516,0.00953709,0.0208801,0.0258464,0.0206606,0.0162475,0.00934352,0.0181519,0.00712208
169,0.0221139,0.0271392,0.0227197,0.0064691,0.0271748,0.00590568,0.00495218,0.0138069,0.0143654,0.0089124,0.00705387,0.0252069,0.0170501,0.00725105,0.00827327,0.0229449,0.0233101,0.0140635,0.0129516,0.0179624,0.00386971,0.00557741,0.0253469,0.0148776,0.0139866,0.00873715,0.00535737,0.00431387,0.012742,0.0102013,0.0162091,0.0159817,0.0190076,0.0117655,0.0130096,0.0214477,0.0276237,0.0232725,0.0122173,0.0108526,0.0194937,0.00878068
170,0.0219747,0.0263002,0.0220222,0.00708601,0.0242875,0.00584075,0.00555381,0.0138211,0.0152244,0.00824799,0.010487,0.0257927,0.0170593,0.00633676,0.00636976,0.0196724,0.0215691,0.0120978,0.0118199,0.0199839,0.00545033,0.00722803,0.0245257,0.0152709,0.0142208,0.00876575,0.00554114,0.00465457,0.0119476,0.0111379,0.0142156,0.0150187,0.0193584,0.0120516,0.0146384,0.0224876,0.0290916,0.0246612,0.00854953,0.0118534,0.0202293,0.00988809
171,0.0219478,0.0257316,0.021407,0.00677142,0.0219895,0.00544489,0.00635354,0.0139758,0.0158213,0.00801931,0.0135829,0.026783,0.0171766,0.0052365,0.00541721,0.0184958,0.0202895,0.0111972,0.0125312,0.0211774,0.00780078,0.00885535,0.0240373,0.0153105,0.0110838,0.00890107,0.00572903,0.00511603,0.011521,0.0118449,0.0103234,0.0149965,0.0186465,0.0119395,0.0140337,0.0238885,0.0301155,0.0244836,0.00892989,0.0119726,0.0203764,0.0104251
172,0.0220458,0.0254791,0.0209762,0.00611515,0.019608,0.00483667,0.00712082,0.0140758,0.0162037,0.0080436,0.0161312,0.0278971,0.0175487,0.00436749,0.00565103,0.0189883,0.0186451,0.0117685,0.0147379,0.0215718,0.0103072,0.0104312,0.0241155,0.0151472,0.00769957,0.00902919,0.00591636,0.00555397,0.0112699,0.0121348,0.00956609,0.0157422,0.0173036,0.0119338,0.0126878,0.0252866,0.0308,0.0233894,0.0117696,0.0113215,0.0198864,0.0104357
173,0.0222886,0.0255149,0.020767,0.00542965,0.016209,0.00412849,0.00766934,0.0140605,0.0164433,0.00813538,0.018696,0.0287837,0.0180374,0.00561902,0.00716638,0.0194152,0.0167513,0.012762,0.0174882,0.0214467,0.012303,0.0117925,0.0247436,0.0150112,0.00660044,0.00910022,0.00614808,0.00581828,0.0109394,0.012137,0.0119424,0.016785,0.0158919,0.0124348,0.0119977,0.0263556,0.0313425,0.0224302,0.0143933,0.0102745,0.0188542,0.00998655
174,0.0226861,0.0257485,0.0207222,0.00487918,0.0116711,0.00340455,0.00789114,0.0140392,0.0165265,0.00818271,0.0219138,0.0293122,0.0184966,0.00914036,0.00962593,0.0181835,0.0154075,0.013063,0.0195398,0.0211283,0.0132664,0.0126194,0.0256547,0.0150057,0.00698318,0.00917591,0.00631768,0.00590745,0.0104224,0.0119789,0.0145292,0.0178724,0.0150538,0.0134597,0.0124738,0.0271159,0.0317503,0.022085,0.0169501,0.0091359,0.0175149,0.00920791
175,0.0232089,0.0260762,0.0207143,0.00462112,0.00847941,0.00282364,0.00780577,0.0141677,0.0163963,0.00816254,0.0260292,0.0295802,0.018906,0.0133433,0.0122675,0.0148774,0.0145146,0.0123787,0.0198372,0.020812,0.0130916,0.0126835,0.0264555,0.0149686,0.00792076,0.00923814,0.00624349,0.00599011,0.0097801,0.0117116,0.0168209,0.0188782,0.0148385,0.0144666,0.0132863,0.0277146,0.0318203,0.0221548,0.0195727,0.0081851,0.0161619,0.00839814
176,0.0237982,0.0264032,0.0206056,0.00482816,0.0114125,0.00259321,0.00752793,0.014479,0.0160588,0.00808883,0.0310907,0.0297262,0.0194658,0.017155,0.014361,0.0105132,0.013368,0.0114125,0.0189911,0.0205126,0.0121379,0.0120529,0.0268207,0.0146197,0.00870595,0.0092625,0.0059149,0.00625923,0.00914813,0.0114258,0.0184786,0.0196443,0.0146183,0.014875,0.0133317,0.0281395,0.0313705,0.022224,0.0215348,0.00775744,0.0150738,0.00795052
177,0.0243965,0.0266296,0.0203133,0.00560299,0.0169014,0.00270697,0.00716844,0.0148145,0.0156283,0.00798579,0.0366629,0.0297818,0.0203693,0.0200302,0.0156613,0.00721405,0.0118487,0.0117805,0.019684,0.0201351,0.0109565,0.0110447,0.0266838,0.0138969,0.0088425,0.00938209,0.00551078,0.0066791,0.00864677,0.011279,0.0189818,0.0199959,0.0140048,0.0145593,0.0124901,0.0281905,0.0303922,0.0220108,0.0220952,0.00802562,0.0144438,0.00803867
178,0.0249511,0.0266625,0.019838,0.00674822,0.020317,0.00297335,0.00677452,0.0149448,0.015243,0.00791651,0.0411037,0.0297052,0.0214137,0.0218341,0.0162912,0.00659529,0.010045,0.0143197,0.0225398,0.0195629,0.0099442,0.00998826,0.0262655,0.0130595,0.00844146,0.00969068,0.00515269,0.00701903,0.00838872,0.0114663,0.0181023,0.0198039,0.0130523,0.0137042,0.0112337,0.0275402,0.0289499,0.0214941,0.0210819,0.00874968,0.0142331,0.00840152
179,0.0254008,0.0264654,0.0192581,0.00787221,0.019839,0.00331745,0.00634411,0.0147523,0.014917,0.00797285,0.0424682,0.0295172,0.0220247,0.0224797,0.0161944,0.00734084,0.00813065,0.0178313,0.0243996,0.0187092,0.00920823,0.00901496,0.025872,0.0123982,0.0080115,0.0101117,0.00475693,0.00702203,0.00850197,0.0120964,0.0161574,0.0190858,0.0118368,0.0124799,0.00982563,0.0259073,0.0270843,0.0208072,0.0189524,0.00936065,0.014121,0.00857527
180,0.0256812,0.0260951,0.0186857,0.00884419,0.0158577,0.00377441,0.00583614,0.0142572,0.0145493,0.00815062,0.0404695,0.0293254,0.0216025,0.0219176,0.0151714,0.00801039,0.00695721,0.0206239,0.023011,0.0175372,0.00863873,0.00804671,0.0257279,0.0119853,0.00819372,0.0105275,0.00412254,0.00653718,0.00903388,0.0130066,0.0139332,0.018138,0.010362,0.0109846,0.00828247,0.0233509,0.0248486,0.0200471,0.0165521,0.00929205,0.0137571,0.00824947
181,0.025757,0.025681,0.0182807,0.00985693,0.0111706,0.00437147,0.00519325,0.013515,0.0140854,0.0083,0.0370705,0.0291999,0.020076,0.0204957,0.0137354,0.00825192,0.00686518,0.0213467,0.0193301,0.016069,0.00803868,0.00693466,0.0259687,0.0117355,0.00941647,0.0108453,0.00316762,0.00564067,0.00989108,0.0137665,0.0118469,0.0175145,0.00867381,0.00934678,0.00673612,0.0203837,0.0223413,0.0191713,0.0147395,0.00827294,0.0130077,0.0074361
182,0.0256644,0.025369,0.0182503,0.0111108,0.0095153,0.00511344,0.00443319,0.0125844,0.0136705,0.0082765,0.0347789,0.0290518,0.0182333,0.0189757,0.0131222,0.00805793,0.00760402,0.0194821,0.0163811,0.0143896,0.00732849,0.00565515,0.0267027,0.0115514,0.0113988,0.0110442,0.00207753,0.00458248,0.0109442,0.014065,0.0097313,0.0175554,0.00677032,0.00774426,0.00558039,0.0175416,0.0196478,0.0179922,0.0140316,0.00649522,0.0119662,0.00645686
183,0.0255134,0.0252335,0.0187986,0.0126126,0.0110955,0.00599244,0.00376151,0.0115478,0.0135455,0.00825951,0.0340623,0.0286076,0.0170703,0.0180732,0.0137766,0.0081152,0.010452,0.015982,0.0163462,0.0126356,0.00670822,0.00450653,0.0279277,0.0113176,0.0134096,0.011152,0.00139893,0.00361274,0.0120931,0.0140665,0.00798603,0.0180139,0.00459802,0.0063927,0.0051512,0.0148617,0.0167565,0.0163042,0.0143542,0.00467868,0.0108231,0.00577806
184,0.025392,0.0252002,0.0200223,0.0142517,0.0140612,0.00696489,0.0036331,0.0105129,0.0138246,0.0087586,0.0326276,0.0277063,0.0165996,0.0178712,0.0143605,0.00842148,0.0141092,0.0128474,0.0193575,0.0111064,0.00670924,0.00442673,0.0294286,0.0108658,0.014919,0.0111793,0.00166561,0.00286115,0.013218,0.0142395,0.00759643,0.0183854,0.00216421,0.00562833,0.00536608,0.0120008,0.0135237,0.0140521,0.0150692,0.00378568,0.00970099,0.00562666
185,0.0252628,0.0250737,0.021863,0.0160248,0.0164103,0.00799174,0.00431256,0.00952494,0.0144342,0.0100749,0.0283916,0.0266609,0.0156225,0.0176597,0.0127024,0.00773543,0.0153442,0.0114117,0.0231338,0.0103901,0.0078114,0.00611631,0.030826,0.010248,0.0156848,0.0111741,0.00236532,0.00233685,0.0142265,0.0149033,0.00891998,0.0183689,0.00079444,0.00572818,0.00601466,0.00857357,0.00992567,0.0114432,0.0154589,0.0038522,0.00857263,0.00581743
186,0.0250295,0.0247286,0.0242439,0.0180094,0.0162288,0.00913295,0.00558084,0.00844779,0.0152945,0.012092,0.0233122,0.0260662,0.0131117,0.0167485,0.00863496,0.00593992,0.0132462,0.011313,0.0248268,0.010981,0.00978849,0.00889157,0.0317436,0.0100247,0.0154889,0.0112873,0.00324711,0.00210533,0.0152062,0.0159909,0.0109097,0.0181451,0.00363021,0.00614223,0.00666439,0.0045511,0.00729317,0.00922701,0.0152106,0.00404807,0.00741504,0.00614514
187,0.0248114,0.024342,0.0271003,0.0201015,0.0133852,0.0105119,0.00721921,0.00705021,0.0164144,0.0145568,0.0219455,0.0263041,0.0104239,0.0151137,0.00772078,0.00423258,0.0104232,0.01162,0.0247733,0.0124777,0.011998,0.0118734,0.0320121,0.0107432,0.0143246,0.01169,0.00441984,0.00243958,0.0164167,0.0170387,0.0121882,0.0182274,0.00657495,0.00594538,0.00668348,0.00464412,0.00914766,0.0088666,0.0144522,0.00421264,0.00648402,0.00661998
188,0.0249192,0.0242394,0.0301599,0.0222319,0.00926971,0.0121008,0.00904772,0.00531889,0.0176404,0.0171366,0.0240184,0.027348,0.0113526,0.0135063,0.0123134,0.0042888,0.0102745,0.0121691,0.0256598,0.0139091,0.0139567,0.0142472,0.031759,0.0123893,0.01282,0.0124668,0.00586201,0.00349489,0.0180316,0.0175735,0.0123558,0.0188641,0.00905156,0.00503473,0.00590621,0.0107099,0.0140568,0.0107232,0.0133355,0.00486009,0.00641777,0.00728457
189,0.0254029,0.0244317,0.0328818,0.0245676,0.00678278,0.0136587,0.0106966,0.00362469,0.0184906,0.0193969,0.0269878,0.0288087,0.0147618,0.0131078,0.0165139,0.00675992,0.0112427,0.0131695,0.0286863,0.0146342,0.0154269,0.0153326,0.0312714,0.0144876,0.0116465,0.0136522,0.00725558,0.00500955,0.0198442,0.0175507,0.0116348,0.019852,0.0107091,0.00435252,0.00490211,0.0166143,0.0186809,0.0133338,0.0116809,0.00613024,0.00758133,0.00800934
