Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
110,0.00331549,0.0257205,0.0249619,0.0115254,0.0165482,0.00172928,0.00517601,0.0123779,0.0185045,0.0245381,0.0193031,0.0407634,0.00804363,0.00462019,0.00559997,0.0088349,0.0127155,0.00464094,0.0268992,0.0139227,0.0137841,0.00713769,0.029782,0.00662239,0.0343157,0.00699222,0.0061181,0.00960947,0.0113274,0.0216795,0.0602393,0.0328418,0.0326486,0.0228926,0.028477,0.021919,0.0219804,0.0217407,0.0862878,0.00855983,0.00633824,0.00662795
111,0.00350223,0.0258446,0.0241239,0.0127531,0.0178102,0.00351497,0.00585951,0.0127826,0.0169234,0.023557,0.0209187,0.0404929,0.00864401,0.00621318,0.00535841,0.00865423,0.0125183,0.00513107,0.0285778,0.0101878,0.00978777,0.00460425,0.0297686,0.00620367,0.0383061,0.00771369,0.00753263,0.0112593,0.00945406,0.0212001,0.0636962,0.0330631,0.0345686,0.0229783,0.0300534,0.022215,0.0238656,0.0215587,0.0911689,0.00770937,0.00577236,0.00771797
112,0.00366887,0.0257424,0.0232637,0.0139459,0.0192565,0.00486843,0.00752468,0.0129049,0.0151522,0.0224256,0.0235015,0.0400204,0.00903112,0.007948,0.004958,0.00784636,0.011902,0.00612104,0.031389,0.00602817,0.00544966,0.00194185,0.0296174,0.00609086,0.0422322,0.00860032,0.00894851,0.0122702,0.00753179,0.0207721,0.0667219,0.0329056,0.0359229,0.0228061,0.0317998,0.022756,0.0256692,0.0213326,0.0953818,0.00718754,0.00566689,0.00916224
113,0.00390755,0.0254166,0.0224823,0.0150382,0.0207694,0.0058452,0.00903838,0.0128891,0.0132935,0.021185,0.0266359,0.039346,0.00961113,0.00977725,0.00502437,0.00673605,0.0109965,0.00786427,0.0349751,0.00275418,0.0013908,0.00106123,0.0293165,0.00668024,0.045597,0.00952343,0.0101757,0.0127112,0.00563126,0.0202526,0.0691562,0.0324704,0.0367179,0.0222052,0.0336635,0.0236865,0.0274613,0.0209194,0.0987466,0.00714437,0.00620342,0.0108072
114,0.00422114,0.0248712,0.0218357,0.0160263,0.0222607,0.00655405,0.0100083,0.0129059,0.0114976,0.0199602,0.0296557,0.0385575,0.0107664,0.0115813,0.00604436,0.00578431,0.0103611,0.0105768,0.0387088,0.00497595,0.00343606,0.00379315,0.028837,0.00767937,0.0477939,0.0104696,0.0112115,0.01283,0.00394336,0.0196685,0.0708235,0.0319173,0.0371752,0.021255,0.0355216,0.0248804,0.0292895,0.0204642,0.101067,0.00776063,0.00743179,0.0126622
115,0.00461421,0.0241579,0.0212924,0.0169917,0.0235965,0.00711784,0.0106544,0.0130676,0.00996121,0.0189117,0.0318697,0.037807,0.0124117,0.0131888,0.0076836,0.0053097,0.0105942,0.0141211,0.0417917,0.00930996,0.00746067,0.00650799,0.0281382,0.00885363,0.0483194,0.0115102,0.0122565,0.0129065,0.00304807,0.0192961,0.0715353,0.0314444,0.0376535,0.020364,0.0371291,0.0260112,0.0311161,0.0204553,0.10205,0.00921719,0.00923002,0.0147069
116,0.0051491,0.0233922,0.0207438,0.0181024,0.0245441,0.00766092,0.0112964,0.013411,0.00890308,0.0181424,0.032789,0.0372471,0.014233,0.0144815,0.00944819,0.00545417,0.0117033,0.0177744,0.0433833,0.0136006,0.0114372,0.00911708,0.0271959,0.0103124,0.0469602,0.0127368,0.0135619,0.0131665,0.00373174,0.0194268,0.0711753,0.0312548,0.0385358,0.020195,0.0381838,0.02681,0.0327863,0.021383,0.101343,0.0114089,0.0114276,0.0168229
117,0.00586715,0.0226987,0.0200704,0.019537,0.0248435,0.00827538,0.0121169,0.0139353,0.00846086,0.0176664,0.0322526,0.0369726,0.0159511,0.0154754,0.0111367,0.0066399,0.0133255,0.0204071,0.0428083,0.0175678,0.0152778,0.0116434,0.0260451,0.0120228,0.0438673,0.0141919,0.0152564,0.0137381,0.00550582,0.020115,0.0698176,0.031491,0.0400934,0.0212541,0.0385568,0.0273275,0.034114,0.0232669,0.0987791,0.0140227,0.0139017,0.0188801
118,0.00671636,0.0221207,0.0192472,0.0213742,0.0244154,0.00897945,0.0132015,0.0146191,0.00858639,0.0174233,0.0303375,0.0370033,0.0174211,0.0163074,0.0127809,0.00923255,0.0151786,0.0211021,0.0397434,0.0212012,0.018872,0.0140846,0.024795,0.0136813,0.0397532,0.0158442,0.0172861,0.0146444,0.00764109,0.0211893,0.0676328,0.032164,0.0423214,0.0233357,0.0385032,0.0279109,0.0350433,0.025677,0.0945431,0.0167818,0.0165688,0.0208506
119,0.00758457,0.0216306,0.0183757,0.0234731,0.0234563,0.00971718,0.0145602,0.015414,0.00907951,0.0173188,0.0271306,0.0373034,0.0186412,0.0171291,0.0144423,0.0122042,0.0169584,0.0199097,0.0343109,0.0245709,0.0221467,0.0163981,0.02362,0.0149532,0.0358569,0.0176075,0.0194482,0.0158405,0.00979001,0.0224153,0.0646585,0.0331498,0.0448693,0.0256827,0.0385803,0.0288714,0.0357001,0.0280883,0.0890954,0.0195159,0.0193213,0.0228097
120,0.00835012,0.0212137,0.017612,0.0254453,0.0222871,0.01041,0.0160988,0.0162457,0.00971518,0.0172843,0.022526,0.0377919,0.0196247,0.0179371,0.0159814,0.0136623,0.0181941,0.0180297,0.0269948,0.0276787,0.0251069,0.0185323,0.0227063,0.0156173,0.0330549,0.0193784,0.021479,0.0172435,0.0117293,0.0236254,0.0607208,0.0342743,0.047102,0.0276064,0.0391895,0.0301694,0.0362517,0.0300309,0.0829184,0.0221096,0.0220004,0.0248126
121,0.00891698,0.0209082,0.0170455,0.0268481,0.0211066,0.0110193,0.0176458,0.0170425,0.0103037,0.0172872,0.0162502,0.0383435,0.0202161,0.0184671,0.0170202,0.0124446,0.0184722,0.016767,0.0184526,0.0303652,0.0277614,0.0204412,0.0221857,0.0156353,0.0311818,0.0210621,0.023163,0.0187011,0.0133045,0.0247376,0.0555971,0.0354067,0.0482772,0.0287467,0.0401505,0.0314487,0.0367361,0.0310995,0.0762898,0.0244364,0.0244133,0.0267642
122,0.00924604,0.020791,0.0166352,0.0274644,0.020025,0.0115651,0.0190308,0.0177686,0.0106942,0.0172996,0.00817978,0.0388235,0.0200378,0.0183062,0.0171543,0.00936216,0.0177989,0.0161964,0.00943821,0.0323533,0.0299985,0.0220714,0.0221165,0.0151995,0.0299823,0.0225577,0.0244068,0.0199921,0.0144402,0.0256972,0.0491192,0.0364944,0.0478292,0.0290197,0.0407715,0.0323436,0.0370723,0.0310928,0.0691212,0.0263294,0.0263588,0.0284139
123,0.00935495,0.020945,0.0162892,0.0274261,0.019514,0.01209,0.0201462,0.0184231,0.0108033,0.0172919,0.00275012,0.0391692,0.018702,0.0172233,0.0162658,0.00723521,0.016633,0.0156402,0.00264513,0.0334028,0.031556,0.0233383,0.0225146,0.0146698,0.0296848,0.0237333,0.0252384,0.020948,0.0151467,0.0264587,0.0411875,0.0375353,0.0456506,0.0286153,0.0402892,0.0327311,0.0372271,0.0301892,0.0609845,0.0276162,0.0276908,0.0294979
124,0.00931655,0.0214117,0.0159749,0.0271091,0.0204926,0.0126065,0.0209697,0.0190202,0.0106359,0.0172562,0.0129046,0.0394606,0.0161048,0.0154485,0.0146456,0.00698688,0.0155124,0.0146329,0.00912002,0.0334431,0.0321701,0.0241227,0.0233625,0.0143877,0.0300723,0.0244362,0.0257217,0.0215426,0.0155111,0.0270384,0.0319046,0.0385469,0.0422108,0.0280326,0.038375,0.0327635,0.0373063,0.0289172,0.0515565,0.0281998,0.0284102,0.0299204
125,0.00926226,0.0221601,0.0157486,0.0269383,0.0233216,0.0130902,0.0215473,0.0195778,0.0102877,0.0172114,0.0236158,0.0399089,0.0127254,0.0136758,0.01285,0.00601351,0.0146773,0.0128683,0.016918,0.0326291,0.031808,0.0243296,0.0245802,0.0144914,0.0304022,0.0245644,0.0258654,0.0218536,0.0156506,0.0275457,0.0218839,0.0395613,0.0383314,0.0278444,0.0353465,0.032734,0.0374678,0.027875,0.0412562,0.0281204,0.0287119,0.0298127
126,0.00935863,0.02308,0.0156912,0.0272178,0.0270924,0.0134851,0.0219209,0.0200885,0.00987497,0.0171571,0.0333624,0.0407348,0.00973073,0.012554,0.0113574,0.00577904,0.0139738,0.0103854,0.0244532,0.0312701,0.0307451,0.0239487,0.0259702,0.0148781,0.030208,0.0241476,0.0256264,0.0219618,0.0156449,0.0280872,0.0127006,0.0406268,0.0347293,0.028275,0.0318841,0.0328881,0.0377719,0.0274406,0.0315574,0.0275632,0.0289105,0.0294256
127,0.00970534,0.0240439,0.0158233,0.028069,0.0305213,0.0137491,0.0221009,0.0205303,0.00947966,0.0170517,0.0414935,0.042069,0.00859289,0.0122732,0.0106181,0.0100375,0.0130963,0.00809596,0.0318598,0.029731,0.0294483,0.023119,0.027259,0.0153843,0.0293418,0.0233692,0.0250371,0.0219231,0.0155139,0.028673,0.008827,0.0418261,0.0317114,0.0291354,0.0285385,0.0333357,0.0381682,0.0277376,0.0247781,0.0268217,0.0292826,0.0289811
128,0.0102211,0.0249485,0.0160931,0.0294141,0.0327223,0.013875,0.0220714,0.0208841,0.00912707,0.0168318,0.0477652,0.0438912,0.00946979,0.0127695,0.0112268,0.0153535,0.0120549,0.00723442,0.0388327,0.0283054,0.028329,0.0220945,0.0281954,0.0159865,0.0277584,0.0224662,0.0242844,0.0217866,0.0152366,0.0292093,0.0132198,0.0432363,0.0291864,0.0301007,0.02547,0.0340708,0.0385848,0.0287035,0.0227212,0.0261972,0.0299008,0.028576
129,0.0106697,0.0257009,0.0164393,0.0309829,0.0332536,0.0138793,0.0218127,0.0211471,0.00879738,0.0164548,0.052164,0.0460124,0.011222,0.0138581,0.0131902,0.0191079,0.0113803,0.0078414,0.044584,0.0271197,0.027547,0.0211156,0.0286417,0.0167609,0.0256099,0.021602,0.0236118,0.021618,0.0147899,0.02953,0.0192797,0.0448384,0.0268973,0.0309163,0.02263,0.0350338,0.0389868,0.030088,0.0243484,0.02587,0.0305834,0.0281792
130,0.0108192,0.0262007,0.0168509,0.0323472,0.0320685,0.0137897,0.021318,0.0213398,0.00845171,0.0159299,0.0546051,0.0481032,0.0131493,0.015027,0.0154495,0.0208233,0.011572,0.00949214,0.0482491,0.0261304,0.02698,0.0202837,0.0286125,0.017677,0.0232186,0.0208398,0.0231659,0.0215055,0.0141828,0.0294796,0.0244557,0.0464569,0.0246278,0.0314349,0.0200426,0.0361292,0.039335,0.0315247,0.0271306,0.0258244,0.0310028,0.0276959
131,0.0105652,0.0263672,0.0173725,0.0330387,0.0296955,0.0136452,0.0205917,0.0215032,0.00807275,0.0153209,0.0547194,0.0497731,0.014894,0.0156103,0.0167831,0.0212186,0.0125714,0.0118656,0.0493367,0.0251984,0.0263421,0.0195359,0.0282479,0.0185667,0.0208934,0.0202024,0.0229698,0.0215374,0.0134661,0.0290644,0.0284011,0.0477976,0.0222647,0.0316148,0.0178665,0.0371918,0.0395233,0.0327403,0.0297163,0.0258818,0.0308644,0.0270399
132,0.00993616,0.0261915,0.018054,0.0327308,0.0272029,0.0134939,0.0196484,0.021677,0.00772105,0.0147476,0.0520145,0.0506696,0.0161153,0.0151917,0.0165402,0.0213796,0.0142742,0.0139997,0.0478081,0.0241672,0.0253652,0.0187347,0.0277371,0.019308,0.0188189,0.0197168,0.02297,0.0217545,0.0126894,0.028465,0.0312368,0.0485561,0.0197535,0.0315055,0.0162345,0.0379431,0.0393985,0.0336767,0.0318963,0.025787,0.0300178,0.0261562
133,0.00903668,0.0257755,0.0189047,0.0313713,0.0255295,0.013398,0.0185434,0.0218841,0.00758321,0.0144269,0.0464091,0.0506,0.016708,0.0138756,0.0148261,0.0219562,0.0167676,0.014985,0.0439329,0.0229184,0.0239415,0.0177972,0.0272606,0.0199549,0.0170812,0.019434,0.0230936,0.022151,0.0118724,0.0279139,0.0333276,0.0485479,0.0170983,0.0312183,0.0151091,0.0380417,0.0388654,0.034426,0.0339283,0.0253039,0.0284834,0.0250331
134,0.00798886,0.0252708,0.019888,0.0290943,0.0249307,0.0133928,0.0173324,0.0220851,0.00789216,0.0145668,0.0387647,0.049578,0.0166642,0.0121589,0.0122619,0.0226387,0.0196634,0.0148352,0.0385803,0.0213469,0.0220876,0.0166902,0.026951,0.0206205,0.0157882,0.0193938,0.023249,0.0226742,0.0109875,0.0275705,0.0351577,0.0477382,0.0144384,0.0308376,0.0143495,0.0371915,0.037913,0.0350391,0.0361239,0.0242281,0.0263559,0.0236728
135,0.00696296,0.0247601,0.0209615,0.0260604,0.0251116,0.0134246,0.015971,0.022139,0.00877737,0.0151153,0.0310462,0.0478239,0.0153826,0.00997257,0.00962421,0.0225885,0.0216978,0.0143927,0.0336294,0.019299,0.0197959,0.0152946,0.0268862,0.0212879,0.0151787,0.0195427,0.0232598,0.0231908,0.00997952,0.0275009,0.0371645,0.046214,0.0121649,0.0303559,0.0139777,0.035266,0.0365942,0.0354095,0.0386994,0.0223644,0.0236766,0.022073
136,0.00623199,0.0242149,0.0221319,0.0224406,0.0254477,0.0133139,0.014303,0.0218106,0.010225,0.015773,0.0264205,0.0457391,0.012264,0.00686731,0.00893291,0.0215225,0.0214968,0.0143178,0.0311806,0.0165799,0.0169424,0.0133136,0.0270952,0.0217596,0.0153225,0.0196515,0.0228051,0.0234618,0.00882539,0.0276913,0.0395749,0.0441772,0.0109036,0.0296918,0.0142936,0.0323722,0.0350427,0.0353352,0.041722,0.0195639,0.0204105,0.0202614
137,0.00607894,0.0236465,0.0234754,0.018604,0.0252187,0.012831,0.0123265,0.0208916,0.0121381,0.0163589,0.0275794,0.043867,0.0102034,0.00741669,0.0127088,0.0202056,0.019054,0.0145729,0.0320215,0.013181,0.0134292,0.0104703,0.027576,0.0217882,0.0158517,0.0193628,0.0215532,0.0232618,0.00764682,0.0280708,0.0423327,0.0420064,0.01108,0.0288095,0.0155655,0.0288705,0.033494,0.0347358,0.0450501,0.0159125,0.0166217,0.0183996
138,0.00667018,0.0232632,0.0250486,0.0152072,0.0240486,0.0118567,0.0104877,0.0193868,0.0142735,0.0170052,0.0323432,0.0427775,0.014445,0.0141195,0.0184368,0.0198238,0.0165066,0.015338,0.0352084,0.00973302,0.00954044,0.00707159,0.0282942,0.0212878,0.0163965,0.0183638,0.0194423,0.022543,0.00675051,0.0284976,0.0451709,0.0402818,0.0123638,0.0278399,0.0175037,0.0253197,0.0321231,0.0337789,0.0483313,0.011888,0.0126738,0.0167879
139,0.00804203,0.0233463,0.0268201,0.0128845,0.0220795,0.0104573,0.00910796,0.0175736,0.0161819,0.017937,0.0364081,0.0428071,0.0203048,0.020038,0.0227271,0.0207602,0.0164804,0.0170111,0.0388621,0.00777557,0.00628885,0.00471765,0.0291469,0.0204867,0.0169317,0.016554,0.0168641,0.0215062,0.00638344,0.0287112,0.0476685,0.039564,0.0139417,0.0269697,0.0193582,0.0222216,0.0307078,0.0326244,0.0510545,0.00829691,0.00920194,0.0156244
140,0.00997362,0.0239667,0.0286727,0.0119209,0.0198028,0.00883639,0.0073898,0.0158938,0.0173821,0.0191628,0.0378872,0.0438564,0.023199,0.022002,0.0240253,0.0222983,0.0187516,0.0190791,0.041461,0.00810196,0.00524902,0.00487177,0.0299338,0.0199093,0.0175725,0.0141558,0.0145878,0.0205586,0.0064466,0.0284113,0.0493364,0.0400276,0.0150956,0.0261711,0.0204362,0.0197035,0.0285819,0.0310683,0.0526921,0.00614684,0.00685747,0.0148187
141,0.011919,0.0248859,0.0304004,0.0122744,0.0178007,0.00729211,0.00452772,0.0148075,0.0176151,0.0204218,0.0373495,0.0455019,0.0227384,0.0201848,0.0226485,0.023603,0.0212653,0.0209303,0.0427814,0.00898871,0.00591949,0.00492998,0.0303882,0.0201716,0.0183632,0.0117906,0.0134552,0.0201539,0.00666696,0.0275235,0.0498705,0.0413268,0.0154714,0.0251366,0.0204552,0.0174855,0.0251285,0.0286726,0.0529451,0.00624937,0.00590231,0.0142114
142,0.0133568,0.0256914,0.0317861,0.0134828,0.0165267,0.00636122,0.00370188,0.0146732,0.0169321,0.0213558,0.0363917,0.0472963,0.0207387,0.0169015,0.0203365,0.0245181,0.0226913,0.0228859,0.0437123,0.0091822,0.00628873,0.00325264,0.030307,0.0216249,0.0192342,0.0103348,0.0139016,0.020455,0.00685519,0.0263881,0.0493184,0.0428456,0.0151245,0.0234514,0.0197091,0.0151178,0.0202902,0.0252174,0.0518685,0.00786139,0.00587181,0.0137899
143,0.0141734,0.0260473,0.0327841,0.0148047,0.0161462,0.00685952,0.00750859,0.0155746,0.0155518,0.0216763,0.0362756,0.048991,0.0193188,0.0148221,0.0191574,0.025541,0.0229278,0.0251321,0.0452797,0.00889039,0.00579141,0.00215691,0.0296739,0.0240284,0.0200603,0.0102326,0.015618,0.021099,0.00694534,0.0256304,0.0480056,0.0441405,0.0144223,0.0208958,0.0191967,0.0122865,0.0146719,0.0209566,0.0498009,0.009605,0.00608987,0.0135229
144,0.0146494,0.0259143,0.0335733,0.0157919,0.0165542,0.00886362,0.010675,0.017257,0.0137159,0.0212478,0.0373536,0.0505494,0.0197813,0.0152285,0.0199725,0.0273138,0.022951,0.0271236,0.0478518,0.00876471,0.00488543,0.00445064,0.0286723,0.0266146,0.0207394,0.0112007,0.0176783,0.0215436,0.00707757,0.0257951,0.0462372,0.045168,0.0137781,0.0176796,0.0201727,0.00905631,0.00940076,0.0165477,0.0471284,0.0106813,0.00620706,0.0131722
145,0.0151311,0.0255443,0.0343687,0.0165102,0.0174748,0.0114665,0.0120326,0.0193107,0.0117206,0.0201271,0.0393249,0.0520177,0.022179,0.0173761,0.0220834,0.0300235,0.0239551,0.0286455,0.0511715,0.00919783,0.00462329,0.0062042,0.0275895,0.0285081,0.0212289,0.0130793,0.0190581,0.0216984,0.00761972,0.0270565,0.0440879,0.0461385,0.0133562,0.0144336,0.0225684,0.00598772,0.00631883,0.0127753,0.0440889,0.0107692,0.00612061,0.0124722
146,0.0157838,0.0252788,0.035165,0.0172805,0.0185689,0.0138628,0.0124931,0.0213915,0.00991454,0.0185359,0.0417179,0.0534184,0.0256193,0.0199701,0.0244612,0.0331008,0.0263627,0.0301091,0.0548312,0.0103403,0.00576265,0.00756568,0.0267103,0.0291737,0.0215328,0.0158416,0.019293,0.0220641,0.00881154,0.0291739,0.0415002,0.0472132,0.012995,0.0119429,0.0248249,0.00419662,0.00702016,0.0102306,0.0407701,0.00990656,0.0060018,0.0115078
147,0.016554,0.0253357,0.0357519,0.0182909,0.0195797,0.0156882,0.0132632,0.0232894,0.00856121,0.0167712,0.0441356,0.0547119,0.0291532,0.0222936,0.0265246,0.0356605,0.0296021,0.0317676,0.0585569,0.0120845,0.00778659,0.0103186,0.0262287,0.0287073,0.0216697,0.0189073,0.0188102,0.0231481,0.0104477,0.0316046,0.038527,0.0482906,0.0124843,0.0107732,0.0258693,0.00447877,0.00935962,0.00907434,0.0372668,0.00846058,0.00634527,0.010869
148,0.0172294,0.0257396,0.03598,0.0194465,0.0204626,0.0169085,0.0146661,0.0249044,0.00779881,0.0151145,0.0462603,0.0557901,0.0322012,0.0241308,0.0281219,0.0372864,0.0326581,0.033379,0.062175,0.0140231,0.0099994,0.0142498,0.0261967,0.0277626,0.0216501,0.0213479,0.0185365,0.0248719,0.0121311,0.0337106,0.0354145,0.0490321,0.0119815,0.0109633,0.0260514,0.00562747,0.0114918,0.00907147,0.033819,0.00713055,0.00742482,0.011219
149,0.0175966,0.0264069,0.0359333,0.0205477,0.0214187,0.0176592,0.0164608,0.0262052,0.00772053,0.013773,0.0478423,0.0565117,0.0345108,0.0254551,0.0293154,0.0382275,0.0348352,0.03458,0.0655058,0.0157454,0.0120492,0.0178593,0.0265225,0.0271052,0.0214795,0.0225765,0.0190753,0.0267634,0.0135852,0.0350329,0.0324976,0.0491643,0.0119549,0.0121019,0.0263088,0.00660669,0.0130345,0.00992844,0.0308059,0.00681545,0.00898274,0.0125834
150,0.017611,0.0272737,0.0358184,0.0215173,0.0227904,0.0181339,0.0182012,0.0271952,0.00828499,0.0128094,0.048751,0.0567792,0.0360153,0.0262146,0.0302291,0.0388929,0.0361273,0.0352171,0.0683338,0.0170529,0.0138094,0.0202028,0.0270498,0.0271186,0.0211882,0.0226648,0.0203719,0.028429,0.0147035,0.035489,0.0300652,0.0487456,0.0125263,0.0137326,0.0270347,0.00714807,0.0140575,0.011482,0.0285879,0.00795176,0.010739,0.0145152
151,0.0174102,0.0283404,0.0357401,0.0223962,0.0247928,0.0185069,0.0193932,0.0278889,0.00925027,0.0120769,0.0489985,0.0565955,0.0367409,0.0263038,0.030987,0.0394036,0.037007,0.0353611,0.0704543,0.0179427,0.0152882,0.0210823,0.0277103,0.0276194,0.0208705,0.0221531,0.0220488,0.0296671,0.0154836,0.0353536,0.0282825,0.0480722,0.0133692,0.0155906,0.0279275,0.00736028,0.0148092,0.0136329,0.0273356,0.0102178,0.0126275,0.0166697
152,0.0171859,0.0296167,0.0356089,0.0231938,0.0272346,0.0188788,0.0198976,0.0283111,0.0103466,0.0112509,0.0486823,0.0560555,0.036819,0.025727,0.0316487,0.039677,0.0379595,0.0351644,0.0717587,0.0185244,0.0165521,0.0207929,0.0285956,0.0281368,0.0207079,0.0216274,0.0237207,0.0303859,0.0159794,0.0350408,0.0271589,0.0473583,0.0143838,0.0176067,0.0284645,0.0077559,0.0156636,0.0162886,0.0270006,0.0132467,0.0146872,0.0188571
153,0.0170582,0.0310528,0.0352254,0.0238424,0.0295314,0.0192755,0.0200423,0.028523,0.0114044,0.0100484,0.0478789,0.0552937,0.0365309,0.024761,0.0321566,0.0396792,0.0391832,0.0347773,0.0722595,0.0189593,0.0176639,0.0198666,0.029835,0.0284019,0.0209393,0.0213963,0.025109,0.0305671,0.0162828,0.0348617,0.0265324,0.0465584,0.0159769,0.0198143,0.0283863,0.00904716,0.0170344,0.0193366,0.0273858,0.0168242,0.0169601,0.0208972
154,0.0170309,0.0325148,0.0344452,0.0242715,0.0310513,0.0196801,0.0202973,0.028621,0.0123438,0.00853213,0.0465858,0.0544532,0.0363145,0.0240056,0.0324217,0.0394742,0.0406121,0.0344222,0.0720127,0.0194157,0.0186629,0.0188612,0.0314013,0.0285809,0.0217726,0.0214497,0.0260961,0.030278,0.0164972,0.0349259,0.0261243,0.0455418,0.0185814,0.0222422,0.0280004,0.0115494,0.0191471,0.0225739,0.0282376,0.0207122,0.0194326,0.0226287
155,0.0170341,0.0338106,0.0332791,0.0244993,0.0315078,0.0200647,0.0209159,0.0287014,0.0131398,0.00718019,0.0447819,0.0536933,0.036686,0.0242641,0.0324541,0.0391812,0.0421146,0.0344924,0.0710226,0.0200556,0.0196004,0.0182298,0.0330749,0.0290609,0.0232942,0.0216257,0.0267158,0.029656,0.016709,0.0351989,0.0256678,0.0444123,0.0220479,0.0248447,0.0279307,0.0150651,0.0218095,0.0256411,0.0293577,0.0245981,0.0220094,0.0240218
156,0.0170088,0.0347431,0.0318991,0.0247019,0.0310242,0.0204196,0.0218318,0.0288228,0.0137967,0.00651635,0.0426568,0.0531844,0.0380108,0.026059,0.0323885,0.0389752,0.0436377,0.0354132,0.0693518,0.0210122,0.0205591,0.0182367,0.0345513,0.030066,0.0254562,0.0217897,0.0271067,0.0288842,0.0169722,0.035595,0.0250601,0.0435455,0.0257971,0.0275143,0.0284624,0.0191948,0.0244728,0.0281209,0.0307073,0.0281994,0.0245634,0.0252152
157,0.0169727,0.0351818,0.0305344,0.0251653,0.0300744,0.0207815,0.022857,0.0290107,0.0143481,0.0066574,0.0406296,0.0530622,0.0402243,0.0290347,0.0324015,0.0391243,0.0452234,0.0373412,0.0671933,0.0223436,0.0216415,0.0189348,0.0355748,0.0314943,0.0281192,0.0218895,0.0274461,0.0281566,0.0173111,0.0360214,0.0243568,0.0432963,0.0293324,0.0301043,0.0293507,0.0233725,0.0265318,0.029788,0.03226,0.0313782,0.027013,0.0264162
158,0.0170032,0.0351236,0.0293858,0.0260287,0.0295076,0.0212406,0.0239057,0.0293046,0.0148509,0.00735953,0.0390066,0.0533723,0.0428372,0.0321312,0.0326443,0.0399554,0.0469428,0.0400542,0.0647136,0.0240003,0.0229412,0.0202288,0.0360338,0.0330288,0.0310399,0.0219371,0.0278846,0.0276499,0.0177372,0.0363884,0.0235963,0.0437472,0.0324189,0.0324338,0.0301859,0.0268226,0.0276764,0.0307899,0.0337468,0.0341651,0.0293607,0.0277477
159,0.0171614,0.034704,0.0285922,0.027096,0.0300205,0.021891,0.0250073,0.0297651,0.0153611,0.00830796,0.0375802,0.0540641,0.0452437,0.0343656,0.0331905,0.0416977,0.0488036,0.0430333,0.0618469,0.025859,0.0244992,0.0219639,0.0359785,0.0343266,0.0337911,0.0219845,0.0284973,0.0274947,0.0182611,0.0366315,0.0227293,0.0446995,0.0348899,0.0342409,0.030549,0.0287627,0.0281145,0.0314546,0.0347251,0.0366531,0.0316448,0.0291806
160,0.0174302,0.0341464,0.0282296,0.0280085,0.0309547,0.022768,0.0261884,0.0304321,0.0159054,0.00931547,0.035787,0.0550428,0.0469623,0.0353551,0.0339512,0.0442699,0.050657,0.0455418,0.0583607,0.027797,0.0262718,0.0239816,0.0355537,0.0351928,0.0358175,0.0221171,0.0292724,0.0277509,0.018888,0.0367396,0.0220374,0.0457953,0.0364436,0.0351701,0.0299878,0.0289012,0.0284994,0.0319823,0.0350999,0.0388403,0.0338343,0.0305771
161,0.0177349,0.033669,0.0283161,0.0285622,0.030825,0.0238229,0.0273982,0.0312834,0.0164703,0.0103547,0.0332666,0.0562322,0.047702,0.0353274,0.0347037,0.0472136,0.0521856,0.0468685,0.0541029,0.0297341,0.0281364,0.0261245,0.0349211,0.0356548,0.0367767,0.022456,0.0301687,0.0284076,0.0196059,0.0367666,0.0228996,0.0466532,0.0366888,0.0349104,0.0282116,0.0278821,0.0294885,0.032533,0.0355615,0.0405709,0.0357675,0.0317763
162,0.0180256,0.0333994,0.0288244,0.0288279,0.029338,0.0249398,0.0285148,0.0322355,0.0170048,0.0114432,0.0302013,0.0575877,0.0473929,0.0348802,0.0352478,0.0498649,0.0530747,0.0467584,0.0491427,0.0316065,0.029927,0.0282002,0.0342523,0.0358799,0.0369385,0.0231438,0.0311957,0.0294055,0.0203827,0.0368106,0.0272409,0.0469972,0.0354193,0.03348,0.0253813,0.0271141,0.0312142,0.0332721,0.0372726,0.0416402,0.0372101,0.0326702
163,0.01835,0.0333786,0.0296769,0.0290741,0.0277938,0.0260011,0.0294379,0.033197,0.0174806,0.012599,0.0272149,0.0590665,0.0462154,0.034789,0.0354793,0.0516808,0.0533086,0.0456391,0.0436869,0.0333566,0.0315202,0.0300151,0.033766,0.036047,0.0370737,0.0242595,0.0323953,0.0306145,0.0211589,0.0369712,0.0350946,0.0467937,0.032905,0.0313863,0.0221265,0.0278382,0.0331485,0.0338725,0.0409359,0.0419431,0.0379731,0.0332221
164,0.01882,0.0335847,0.0307607,0.029594,0.0273114,0.0269112,0.030123,0.0340783,0.0179004,0.0138226,0.025284,0.0605759,0.0445402,0.0357499,0.035392,0.0524743,0.0532441,0.0443504,0.0381935,0.0348805,0.0328424,0.0314256,0.0336502,0.0363115,0.0377621,0.0257113,0.0337646,0.0318413,0.0218608,0.0373151,0.044469,0.0463265,0.0299779,0.0294221,0.0192184,0.0303262,0.0344473,0.0335018,0.0462592,0.0415715,0.0380193,0.0334625
