Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
455,0.0216734,0.00403341,0.00903156,0.00656252,0.0026935,0.0109836,0.00714169,0.00688603,0.00535342,0.0158986,0.00867285,0.0155623,0.00820312,0.00896651,0.00533824,0.00456351,0.0121946,0.00982163,0.011399,0.0125067,0.0124739,0.0155713,0.00848619,0.00939886,0.00620457,0.00277103,0.00521859,0.0109538,0.00778765,0.0180485,0.0222421,0.0127717,0.015232,0.00353616,0.0160891,0.0164513,0.0286205,0.0139884,0.0114078,0.00906631,0.00747215
456,0.0205756,0.00410979,0.00940063,0.00614495,0.00440563,0.00991153,0.00649456,0.00641976,0.00592277,0.0160917,0.00930454,0.0161144,0.0075082,0.0093127,0.00588941,7.03492e-05,0.0104672,0.0101443,0.0108511,0.0123968,0.0129586,0.0150734,0.00709095,0.0105227,0.00560523,0.00299493,0.00613812,0.00996723,0.00783887,0.0210942,0.0209637,0.011909,0.014669,0.00461294,0.016134,0.0181478,0.0305895,0.0179727,0.0118353,0.0087314,0.00819172
457,0.0196919,0.00399358,0.00967977,0.00641902,0.00601312,0.00842234,0.00607782,0.00628599,0.0062065,0.0153503,0.00930874,0.0160021,0.00686202,0.00954967,0.00620454,0.0039637,0.00958325,0.00925701,0.0119479,0.0126252,0.0133074,0.0142677,0.0056228,0.00960466,0.00475573,0.00356295,0.0072552,0.00896873,0.00848682,0.0242523,0.0193658,0.00941385,0.0125334,0.004798,0.0163497,0.0200623,0.0275219,0.0215785,0.0121172,0.0086948,0.00888507
458,0.0191241,0.00373735,0.00966776,0.00787566,0.00705119,0.00656635,0.0059046,0.00665735,0.00595338,0.0143968,0.00865874,0.0153326,0.00555154,0.00933549,0.00677423,0.00657723,0.0103516,0.00738821,0.0136869,0.0126906,0.0130658,0.0133221,0.00418594,0.0062258,0.00382417,0.00444002,0.00838148,0.00814063,0.00953475,0.0241414,0.0177685,0.00676333,0.0096394,0.00486585,0.0162753,0.0196583,0.0209633,0.0218828,0.0120899,0.0087359,0.00928463
459,0.0190696,0.00318257,0.00917585,0.0101897,0.00799885,0.00453365,0.00571885,0.00722537,0.00498067,0.0138092,0.00787874,0.0145717,0.00399691,0.00881274,0.00801074,0.00831555,0.0121789,0.00560282,0.0143365,0.0119196,0.0116779,0.0124898,0.00451213,0.00549313,0.00310015,0.00524829,0.0092822,0.00770742,0.0107496,0.0191428,0.0164739,0.0070213,0.00801158,0.00540618,0.0149872,0.0159365,0.0134898,0.0176557,0.0116172,0.00844169,0.00902121
460,0.0195862,0.00209634,0.00803499,0.0123653,0.00903268,0.00257126,0.00502072,0.00733457,0.00321326,0.0134681,0.00739652,0.0141707,0.00414138,0.00849084,0.01001,0.0104736,0.0141115,0.00441326,0.0130121,0.00981889,0.00866914,0.0117549,0.00763591,0.0105457,0.00294995,0.00556505,0.00978082,0.00800984,0.0118865,0.0120048,0.0155522,0.00771041,0.0075394,0.00532989,0.0122371,0.00998807,0.00779486,0.0112986,0.0103789,0.00716787,0.00752859
461,0.0202585,0.00111838,0.00617448,0.0136552,0.00948838,0.000913084,0.00347337,0.0065088,0.00141939,0.0130138,0.00705955,0.0139913,0.00595977,0.00874749,0.0125511,0.0136839,0.016099,0.00328376,0.0100924,0.00648918,0.00406108,0.0107981,0.0113117,0.0141833,0.00347478,0.00547876,0.00977161,0.0093904,0.0126476,0.00886045,0.0147485,0.00589654,0.00588656,0.00402946,0.00871785,0.00432073,0.00562679,0.00694376,0.00816941,0.00432081,0.00435311
462,0.0203509,0.00265854,0.0037813,0.013951,0.00839043,0.00178233,0.00200093,0.00479555,0.00400387,0.0125057,0.0063228,0.0135008,0.00741745,0.00922796,0.0151298,0.0173125,0.0182754,0.00376713,0.00746669,0.00404316,0.00254665,0.00952126,0.0137977,0.0143296,0.00450411,0.00576348,0.00919795,0.0118784,0.0129558,0.0137062,0.013771,0.00513261,0.00560525,0.00459368,0.00554631,0.00104665,0.0054933,0.00669532,0.00659157,0.00192576,0.00223953
463,0.0196554,0.00464449,0.00184913,0.0137854,0.00545279,0.00399331,0.00319091,0.00290992,0.00801998,0.0127604,0.00476594,0.0123849,0.00753211,0.00911828,0.0171531,0.0203851,0.0200901,0.00664944,0.0075189,0.00622001,0.00784884,0.00855372,0.014314,0.011546,0.00596992,0.00639663,0.00815823,0.0151101,0.0135557,0.0205303,0.0129756,0.00935331,0.00854654,0.00705667,0.0048376,0.00126623,0.00662532,0.00904951,0.00912101,0.00679739,0.00710986
464,0.0188791,0.00606146,0.00274611,0.0140118,0.00282376,0.00613273,0.00477626,0.00244654,0.0115605,0.0141637,0.00292333,0.0106125,0.00602973,0.00802123,0.0184228,0.0224488,0.0206974,0.00949239,0.00911477,0.00924802,0.0118975,0.00845741,0.0131878,0.00741337,0.00764048,0.00640095,0.00705481,0.0183804,0.0155155,0.0242605,0.0128298,0.0131743,0.0100425,0.00802246,0.00680826,0.00341161,0.00863774,0.0109434,0.013371,0.0115073,0.0113456
465,0.018556,0.00681068,0.00411784,0.0150642,0.00560837,0.00758495,0.00546785,0.00318339,0.0135976,0.0157568,0.00297163,0.00848335,0.00338935,0.00642568,0.0195662,0.0237468,0.019822,0.0111718,0.0101334,0.0111234,0.0137263,0.00849003,0.0114076,0.003664,0.00887617,0.00614442,0.00629452,0.0206889,0.018151,0.0235667,0.0124693,0.0144776,0.00921643,0.00741476,0.0085238,0.00574704,0.010523,0.0108245,0.0160006,0.0138175,0.0130204
466,0.0183645,0.00716848,0.0044168,0.0164919,0.00857727,0.00788125,0.00538159,0.0031121,0.013816,0.0164634,0.0041965,0.00685524,0.00212285,0.00522536,0.0217394,0.0246501,0.0180361,0.0117561,0.0101382,0.0122653,0.0135439,0.00784337,0.00965305,0.00295963,0.0089953,0.00676762,0.00582029,0.0211252,0.0195191,0.0203268,0.0109389,0.0138789,0.00854298,0.00728033,0.00918151,0.00711678,0.0123281,0.00939656,0.0160574,0.013438,0.0121842
467,0.0181536,0.00739479,0.00366812,0.0173559,0.00932368,0.00691651,0.0048608,0.00174442,0.0128069,0.0161251,0.00465886,0.00647083,0.00409052,0.0045313,0.0253916,0.0250766,0.0162059,0.0120024,0.00968569,0.0133951,0.012242,0.00672181,0.00806135,0.00437606,0.00783728,0.00725992,0.00568385,0.0195077,0.0187436,0.0170083,0.00877881,0.0129244,0.00965242,0.00811623,0.00897871,0.00696843,0.013815,0.00800501,0.0141119,0.0113809,0.00998664
468,0.0181672,0.00751994,0.00255861,0.0170288,0.0077754,0.005082,0.00452958,0.000602889,0.0115831,0.0154412,0.00458576,0.00700682,0.00579187,0.00389017,0.0294948,0.0246808,0.014683,0.0124998,0.0097981,0.0146061,0.0107379,0.00578595,0.0068149,0.00461954,0.00596908,0.00648945,0.00634165,0.0166319,0.0166541,0.0147858,0.00730448,0.0123875,0.0108522,0.00851401,0.00784112,0.00591378,0.0142957,0.00697341,0.0112964,0.00886805,0.00755928
469,0.0184222,0.00744396,0.00204572,0.0157248,0.00475669,0.00325556,0.00441879,0.00291059,0.010758,0.0152123,0.00504403,0.00750777,0.00696765,0.00337213,0.0324221,0.0234108,0.0132795,0.0129363,0.0110092,0.0155642,0.00945412,0.00554757,0.00637036,0.00326933,0.00434607,0.00509066,0.0075603,0.013739,0.014718,0.013954,0.00703963,0.0119251,0.0108686,0.00801188,0.0059685,0.00533934,0.0137218,0.00608207,0.00854877,0.00650677,0.00536908
470,0.0188485,0.00711437,0.00231672,0.014288,0.00202597,0.00247534,0.00372774,0.00480473,0.0102303,0.0155857,0.00639003,0.00720932,0.00828176,0.00319417,0.0332861,0.0216254,0.0118664,0.0126743,0.0129222,0.0160056,0.00833145,0.00589468,0.00697654,0.00218545,0.00354138,0.00435051,0.00857581,0.0115868,0.0136861,0.0145159,0.00742159,0.0109527,0.0098565,0.00717371,0.00448132,0.00553258,0.0124677,0.00565059,0.00636056,0.0044915,0.00353088
471,0.0194425,0.00661091,0.0029184,0.0134136,0.00386885,0.00249427,0.0024443,0.00592798,0.00966195,0.0160329,0.00801119,0.00617925,0.0100645,0.00317826,0.032391,0.0197396,0.010522,0.0117751,0.0149869,0.0159061,0.00716652,0.0060995,0.00813848,0.00447463,0.00330977,0.00456455,0.00894582,0.0100903,0.013444,0.0159986,0.0080163,0.00915569,0.0085583,0.00668733,0.00458409,0.00536859,0.0104877,0.00611429,0.00501178,0.0031151,0.00265917
472,0.0200861,0.00607579,0.00386444,0.0131125,0.00671218,0.00232646,0.00198984,0.00628224,0.00890806,0.0158658,0.00922391,0.00499843,0.0120048,0.00317157,0.0306457,0.0178756,0.00923696,0.0109115,0.0169301,0.0154329,0.00583648,0.0058579,0.00910452,0.00688728,0.00341427,0.00526287,0.00862795,0.00885529,0.0136469,0.0175361,0.00898874,0.0065782,0.0076811,0.0066792,0.00621357,0.00412091,0.00732097,0.00736021,0.00470943,0.00291046,0.00342288
473,0.020619,0.00556901,0.00515707,0.0130493,0.00847664,0.00205639,0.00279678,0.0061227,0.00796545,0.0147325,0.00973589,0.00401356,0.0135466,0.00324147,0.0286739,0.0158715,0.00774489,0.0105025,0.0187283,0.014888,0.00449894,0.00562283,0.00949059,0.0077903,0.00396534,0.00608196,0.00782333,0.00767959,0.0139426,0.0181702,0.0106068,0.00373429,0.00749987,0.00675705,0.00856103,0.004071,0.00377775,0.00917856,0.00522073,0.00378003,0.00473495
474,0.0209792,0.00501922,0.00667299,0.0131119,0.00861626,0.0022858,0.00342151,0.00575987,0.00682798,0.0128372,0.00997395,0.00344203,0.0142629,0.00332013,0.0263834,0.0136129,0.00577824,0.0105299,0.0205344,0.0146368,0.00395735,0.005895,0.00933996,0.00704909,0.00493931,0.00690796,0.00684981,0.00661164,0.0140767,0.0170546,0.012732,0.00291892,0.00793387,0.00652339,0.0109748,0.00772555,0.00623492,0.0112443,0.00606076,0.00516339,0.00591207
475,0.0212031,0.00432625,0.0083829,0.0133093,0.00700993,0.00292618,0.00365703,0.00535852,0.00557409,0.0108337,0.0107591,0.0032159,0.0140048,0.0031048,0.0232391,0.0113081,0.00366216,0.0108713,0.02252,0.0149216,0.00492791,0.00671639,0.00890656,0.00558591,0.00614237,0.00789755,0.0060451,0.00584723,0.014092,0.0136946,0.0148055,0.00541733,0.00901699,0.00587594,0.0131054,0.0116369,0.0113218,0.0129504,0.0070332,0.00709362,0.00701227
476,0.0213903,0.00358994,0.0103216,0.0134745,0.00410612,0.00354777,0.00396861,0.00491477,0.00457287,0.0095058,0.0122843,0.00281321,0.0129385,0.00238495,0.0189914,0.00932975,0.002837,0.0113257,0.0246432,0.0157187,0.00660865,0.00797582,0.00846991,0.00471727,0.00740028,0.00924596,0.00569553,0.00559246,0.014266,0.0086307,0.0162527,0.00784342,0.0105372,0.00537753,0.0145367,0.0138949,0.0144298,0.0143216,0.00826058,0.00955381,0.00832012
477,0.0216806,0.00336346,0.012462,0.0134638,0.00221124,0.00408458,0.00482719,0.00437702,0.00443332,0.0092305,0.0140127,0.00184831,0.0115177,0.00174667,0.0142987,0.0078721,0.00391012,0.0115095,0.026566,0.0168559,0.00829578,0.00957802,0.00827705,0.00559178,0.00863751,0.0109208,0.00587836,0.00591545,0.0147767,0.00700196,0.0168703,0.00888926,0.0118564,0.0066587,0.0148869,0.0142119,0.0145481,0.0167457,0.00992504,0.0121421,0.0100434
478,0.0222191,0.0041135,0.0146628,0.0133394,0.00462283,0.00465717,0.00614148,0.00378869,0.00521552,0.00958096,0.0153765,0.000667942,0.0104035,0.00318037,0.0105879,0.00706152,0.00561976,0.0113222,0.0278695,0.0181757,0.00999039,0.0113261,0.00850172,0.00810269,0.00985373,0.012613,0.00632774,0.00664936,0.0154847,0.0131605,0.0168871,0.00843148,0.0129494,0.00977223,0.0144444,0.0132835,0.0126064,0.0208626,0.0119857,0.0144828,0.0121349
479,0.0230796,0.00533504,0.0166246,0.0132444,0.00693988,0.00526233,0.00733871,0.00337403,0.00623816,0.00979443,0.0161767,0.00302341,0.0101988,0.00585295,0.00882565,0.00680058,0.00740975,0.0116736,0.0283123,0.0195188,0.0118399,0.0128811,0.00919364,0.00980391,0.010979,0.0139106,0.00666896,0.00747274,0.0160473,0.0193673,0.0167508,0.0074602,0.0145496,0.0127603,0.0140247,0.0122074,0.0106776,0.0247122,0.0140892,0.0163744,0.0142927
480,0.0241703,0.00640517,0.0179201,0.0132579,0.00790693,0.00576768,0.0078338,0.00344041,0.0069107,0.00940431,0.0166557,0.00645661,0.0108431,0.00845937,0.00875065,0.00619632,0.0083623,0.0136991,0.0278367,0.0206118,0.013658,0.013913,0.0102412,0.00841022,0.0118266,0.014548,0.00671782,0.00809566,0.016244,0.0217678,0.0168401,0.00764765,0.016565,0.0142706,0.0139339,0.0118515,0.0104602,0.0258276,0.0157291,0.0176914,0.0161194
481,0.025221,0.00705683,0.0182369,0.0132921,0.00754417,0.00612089,0.00739045,0.00408176,0.00700303,0.00841607,0.0172224,0.00968391,0.01152,0.0100998,0.0099333,0.00448144,0.00765531,0.0165926,0.0264737,0.0210478,0.0149523,0.0142766,0.0113279,0.00486715,0.0122751,0.0145323,0.00648347,0.00840018,0.0161708,0.0195988,0.0172868,0.00936656,0.0178621,0.0142966,0.0136781,0.0125431,0.0127912,0.0232755,0.0165414,0.0183563,0.0173003
482,0.0258917,0.00721514,0.0176565,0.0131588,0.00609211,0.0064078,0.00625607,0.00510354,0.00661026,0.00719073,0.0181039,0.011846,0.0116742,0.01026,0.0114586,0.00185041,0.00611086,0.0180768,0.0243877,0.0204792,0.0152694,0.0140437,0.0120374,0.00647361,0.0124146,0.0140476,0.00602013,0.00843637,0.0161003,0.0146359,0.0180055,0.0113714,0.0177284,0.0137048,0.0128516,0.0144597,0.017308,0.0179892,0.0165041,0.0183612,0.0177125
483,0.0259329,0.00679115,0.0166259,0.0127323,0.00381469,0.00671405,0.00498821,0.00620416,0.00601193,0.00615246,0.019246,0.0129033,0.0117388,0.00916338,0.0118341,0.00157382,0.00695964,0.0163707,0.0219277,0.0188713,0.0145044,0.0134247,0.0121055,0.0102109,0.0124397,0.0132584,0.00543563,0.00830402,0.0162177,0.00925709,0.0188142,0.0127785,0.0162385,0.0130408,0.0117411,0.0173011,0.0219597,0.0118533,0.0158768,0.0178204,0.0174561
484,0.0253066,0.00576686,0.0156281,0.0120137,0.00161184,0.00700978,0.00409052,0.00709803,0.00545443,0.00549094,0.0203902,0.0135847,0.0123625,0.00748886,0.0103444,0.00530153,0.0104429,0.0118158,0.0194945,0.0165313,0.0129811,0.0126697,0.011558,0.0108319,0.0124094,0.0122253,0.00497733,0.00808205,0.016518,0.00412242,0.0195124,0.0135237,0.0137178,0.0121621,0.0109036,0.0194471,0.0244669,0.00654165,0.0149918,0.016956,0.0168062
485,0.0242061,0.00449777,0.0148913,0.0111414,0.00329382,0.00718755,0.00370809,0.00760124,0.00502707,0.00514324,0.0211596,0.0146168,0.0134118,0.00565485,0.00821157,0.00910154,0.0148175,0.00917297,0.017384,0.0138916,0.0112536,0.011982,0.0106392,0.00833161,0.0121983,0.0109647,0.00486333,0.0078425,0.0168815,0.00212104,0.0199414,0.013934,0.0105983,0.0109468,0.0101718,0.0189588,0.0237018,0.00418088,0.014112,0.015977,0.0160809
486,0.0229548,0.00353756,0.0143541,0.0103208,0.00607902,0.00716078,0.00362915,0.00768344,0.00471594,0.00504728,0.0211236,0.0163717,0.0145426,0.00444404,0.00863842,0.011958,0.0201241,0.0136336,0.0157775,0.011293,0.00978822,0.0114641,0.00965629,0.00462659,0.0117069,0.00952894,0.00505865,0.00765161,0.0172167,0.00689868,0.0200178,0.0142864,0.00782332,0.00972638,0.00869789,0.0152585,0.0200695,0.00660041,0.0133994,0.0150256,0.0154848
487,0.0218484,0.00310902,0.0138152,0.00972817,0.00807133,0.00690347,0.00357748,0.00745,0.0044967,0.00526396,0.0199673,0.0184998,0.0155801,0.00513085,0.0118607,0.0139427,0.025562,0.0203484,0.0147437,0.00896027,0.0087736,0.0111105,0.00883174,0.00273005,0.0109547,0.00804306,0.00540095,0.00753591,0.0175569,0.0106868,0.0196691,0.0146431,0.00681693,0.0092347,0.00612925,0.00955992,0.0151052,0.0101121,0.012918,0.014176,0.0150209
488,0.0210452,0.00300985,0.013126,0.00952483,0.00933441,0.00641901,0.00342074,0.00707588,0.00436078,0.00583998,0.017761,0.019879,0.0163595,0.00672101,0.0152727,0.0162192,0.0290866,0.0267683,0.0141798,0.00709349,0.00815433,0.0108495,0.00818902,0.0040355,0.00989751,0.00671101,0.00580671,0.00746758,0.0179582,0.0126014,0.0187759,0.0147353,0.00736543,0.00969234,0.00353514,0.00467649,0.010903,0.0127697,0.012632,0.0133951,0.0145249
489,0.0205607,0.00277882,0.0123153,0.00972929,0.00987547,0.00570889,0.00322341,0.0067565,0.00430927,0.00670853,0.0150127,0.0194697,0.0164907,0.00783329,0.0177011,0.0186008,0.0292952,0.0320087,0.0138405,0.00590194,0.00777626,0.0106079,0.00762991,0.0052179,0.00833816,0.00577846,0.00635548,0.00740365,0.0182688,0.0124238,0.0172769,0.0141458,0.00769651,0.0102377,0.00358801,0.00541338,0.00955766,0.013948,0.0124138,0.0125577,0.0137998
490,0.0203752,0.00230952,0.0115273,0.0101212,0.00922268,0.00478649,0.00320843,0.00664723,0.00437874,0.00777432,0.0122977,0.0169168,0.0151785,0.00770896,0.0189409,0.01931,0.026175,0.0341472,0.0134879,0.00553256,0.00749997,0.0103376,0.00726782,0.00575176,0.00621278,0.00536827,0.00722117,0.00737313,0.0181562,0.0104787,0.0153185,0.0127793,0.00717454,0.010232,0.00505858,0.00818294,0.010956,0.0138394,0.0120533,0.0115449,0.0127044
491,0.0205724,0.00220273,0.0107613,0.0106315,0.00920923,0.00371488,0.00353956,0.00673596,0.00471178,0.00897497,0.00979381,0.01275,0.0119813,0.00616811,0.0191077,0.0171054,0.020587,0.0315266,0.0129733,0.00585353,0.00720454,0.0100038,0.00757205,0.00621795,0.00401902,0.00525282,0.00837671,0.00758562,0.017504,0.00803415,0.013258,0.0111105,0.00633406,0.00982923,0.00590888,0.00987181,0.0130718,0.013017,0.0112217,0.0102811,0.0110603
492,0.0212814,0.00290603,0.00966676,0.011464,0.0121826,0.0026851,0.00414846,0.00679937,0.00551952,0.0102066,0.00727639,0.00809145,0.00766762,0.00447568,0.0183642,0.0124801,0.0139349,0.0253206,0.0121296,0.00640184,0.00671028,0.0096253,0.00873911,0.00682157,0.00278111,0.0049251,0.00938522,0.00844888,0.0166762,0.00745127,0.0115125,0.00986735,0.00582267,0.00924251,0.00638627,0.0109274,0.0149451,0.0117084,0.00946347,0.00867379,0.00850686
493,0.022372,0.00417796,0.00772117,0.0124957,0.0152616,0.0021967,0.00496115,0.00656226,0.00685108,0.0112455,0.00463503,0.00405674,0.00378703,0.00580188,0.0166589,0.00801502,0.00782377,0.0193329,0.01069,0.00683418,0.00593292,0.00935818,0.0101445,0.00701463,0.0023478,0.00400652,0.00956845,0.0103172,0.0161887,0.00957581,0.010276,0.00926823,0.0056753,0.00840641,0.00743478,0.0123899,0.0165665,0.00983524,0.00638426,0.00671937,0.0047234
494,0.0232843,0.00581681,0.00478334,0.0130468,0.0155257,0.00268164,0.00599962,0.00588818,0.00846169,0.0119018,0.00239967,0.00675403,0.00562834,0.0096243,0.0142054,0.00688891,0.00478615,0.0166946,0.00864276,0.00755042,0.00573125,0.00950885,0.0109518,0.00616148,0.00145881,0.00283512,0.00840972,0.0132069,0.0161893,0.0122597,0.0092269,0.0088043,0.00564577,0.00731121,0.00940335,0.0144869,0.0180785,0.00766364,0.00207832,0.00518879,0.00228142
495,0.0234461,0.00755776,0.00169374,0.0126818,0.0125937,0.00362213,0.00697883,0.00480653,0.00994511,0.0124342,0.00275363,0.0140216,0.0114898,0.0131126,0.0133392,0.008062,0.00812851,0.0172157,0.00743205,0.00943058,0.00759087,0.0103756,0.0108609,0.00419206,0.00226405,0.00284738,0.00599525,0.0168121,0.0165469,0.0136887,0.00779236,0.00797944,0.00554253,0.00593933,0.0114873,0.016483,0.019219,0.00594183,0.00368295,0.00605044,0.00723562
496,0.0229271,0.00902415,0.00209789,0.0119804,0.00778521,0.00457054,0.0072319,0.00348167,0.0110345,0.0135816,0.00568473,0.0197682,0.0154665,0.014159,0.0161283,0.00956581,0.0124577,0.0184152,0.00956697,0.0118789,0.0104641,0.0120052,0.010359,0.00277982,0.00533064,0.0042231,0.00361725,0.0205494,0.0173619,0.013048,0.00589946,0.00670747,0.00549326,0.00422982,0.0129894,0.0179111,0.0193866,0.00519752,0.00895613,0.00880463,0.012213
497,0.0222646,0.0100213,0.00358277,0.0120106,0.00310104,0.0055524,0.0065762,0.00233227,0.0117721,0.0154511,0.00904461,0.0220167,0.0157254,0.0124907,0.0194355,0.0109027,0.0156099,0.0187501,0.0133535,0.0130841,0.012378,0.0141101,0.0103979,0.0047124,0.00838746,0.00581946,0.00388938,0.023622,0.0188004,0.0105711,0.0040778,0.00518481,0.00617995,0.00271072,0.0142882,0.0191329,0.0183259,0.00502279,0.0133278,0.0114104,0.0155079
498,0.0216913,0.010727,0.00443947,0.0130235,0.00190209,0.00660791,0.00613811,0.00187348,0.0121109,0.0168796,0.0116005,0.0217441,0.0139171,0.0101953,0.0205135,0.0114785,0.0179485,0.0183007,0.0159005,0.0121719,0.0124995,0.0161584,0.011583,0.00690051,0.0101248,0.00683743,0.00494453,0.0253863,0.0204329,0.00742312,0.00277437,0.00391995,0.00765046,0.00258674,0.0164904,0.0206841,0.0164451,0.00473753,0.0160278,0.0129159,0.0168995
499,0.0212066,0.0114565,0.00557337,0.0143072,0.00324249,0.00733712,0.0067055,0.0017457,0.0115292,0.0166698,0.0128738,0.020973,0.013049,0.00939075,0.0195586,0.0107829,0.0190878,0.0176628,0.0162438,0.00991188,0.0111038,0.0176011,0.0135501,0.0075015,0.00968467,0.00691151,0.00434032,0.0258142,0.0215629,0.00502559,0.00213313,0.00377559,0.00913101,0.003199,0.0201152,0.0224607,0.0144403,0.0041236,0.0167859,0.0132017,0.0169308
500,0.0209358,0.012204,0.00715568,0.0150308,0.00358335,0.00724137,0.00689405,0.00167387,0.00960752,0.0148107,0.0131148,0.0203842,0.0133782,0.00942352,0.0178327,0.00887915,0.0181226,0.0173952,0.0150495,0.00769107,0.00888873,0.0181817,0.0152135,0.00632119,0.00734487,0.00675852,0.00292592,0.0254646,0.0220172,0.00420826,0.00230854,0.00473832,0.0102904,0.00355646,0.024387,0.0237595,0.0128197,0.00357994,0.0158748,0.0126843,0.016336
501,0.0209048,0.0126577,0.00852267,0.0149839,0.00379168,0.00638661,0.00585341,0.00252696,0.00678334,0.0124168,0.0126393,0.0194468,0.0133741,0.00918776,0.0161147,0.00683062,0.015389,0.0177241,0.0135831,0.0062722,0.00644455,0.0180472,0.0156347,0.00400473,0.00495531,0.00686704,0.00436396,0.024879,0.0221036,0.00472411,0.00354736,0.00587495,0.0113187,0.00402602,0.0279224,0.0239344,0.0116826,0.00389787,0.0139176,0.0118889,0.0154854
502,0.0210512,0.0126648,0.00913313,0.0146057,0.00460117,0.00539112,0.0044373,0.00402004,0.00429275,0.0106466,0.0117535,0.0176131,0.0125079,0.00870605,0.0147355,0.00623652,0.0119798,0.0181341,0.0126847,0.00579776,0.00423286,0.0175154,0.0148085,0.00187821,0.00457808,0.00643654,0.00698247,0.0241309,0.0220189,0.00572765,0.00566599,0.00670508,0.0124439,0.00508392,0.0297191,0.0229138,0.0108099,0.00479636,0.0115096,0.0110115,0.0142894
503,0.0213868,0.0123856,0.00895425,0.0143977,0.00531567,0.00471644,0.00388335,0.00531142,0.00330807,0.00998594,0.0109113,0.014789,0.0110333,0.00826567,0.0138014,0.0070687,0.00847824,0.0177535,0.0124269,0.00616452,0.00272246,0.0167583,0.0136023,0.0028751,0.00490841,0.00517907,0.00874112,0.0230087,0.0215836,0.00667744,0.00803138,0.00706528,0.0137671,0.00617338,0.0296204,0.0211582,0.00994909,0.00533821,0.00904452,0.0100128,0.0125424
