Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
125,0.013431,0.0161818,0.01206,0.0163804,0.0197167,0.0121001,0.0128845,0.0187509,0.00782462,0.0167336,0.0194991,0.0405148,0.00986394,0.0120391,0.0106225,0.0118077,0.0156525,0.0157399,0.0142156,0.0150537,0.0174023,0.0147231,0.0121845,0.0146664,0.0238698,0.00860223,0.0135444,0.0166384,0.0128878,0.0174477,0.0388203,0.0300588,0.0105945,0.00917552,0.0108903,0.0235252,0.0179323,0.0142466,0.0505562,0.0126912,0.0121539,0.0129059
126,0.0129753,0.0163871,0.010342,0.0151662,0.0246222,0.0115404,0.0122493,0.0183999,0.0103801,0.0169646,0.0189625,0.0371033,0.0109666,0.0132634,0.0133514,0.0121064,0.0160577,0.0169537,0.0145387,0.0125645,0.0149429,0.0125196,0.0128331,0.0108214,0.0238162,0.00894836,0.0130267,0.0167581,0.0131721,0.016824,0.0361318,0.0287629,0.00823213,0.00718914,0.00851097,0.0202639,0.0154276,0.0110225,0.045014,0.0115776,0.0119359,0.0112705
127,0.0126836,0.0163126,0.0086845,0.0126907,0.0282799,0.00989653,0.0109106,0.0166561,0.0129885,0.0174223,0.0179011,0.0342781,0.0114011,0.0150751,0.0153329,0.0130744,0.017833,0.0188415,0.0159839,0.0102517,0.0125926,0.010191,0.0139978,0.00668341,0.0227136,0.00893142,0.0120605,0.0165717,0.0129937,0.015364,0.0395624,0.0274987,0.00878416,0.0082796,0.00921412,0.0193719,0.012071,0.00975055,0.04508,0.0104926,0.0115236,0.00966929
128,0.0126713,0.0164368,0.00737961,0.00921991,0.0287635,0.00710397,0.00922873,0.0136269,0.0149966,0.0179309,0.0169513,0.0335309,0.0113701,0.0165446,0.0163225,0.0136826,0.0198342,0.0203756,0.0168762,0.00852791,0.010666,0.00804407,0.0156019,0.00281719,0.0206138,0.00829762,0.0106372,0.0160816,0.0121455,0.0133843,0.044436,0.0264824,0.0129721,0.0112988,0.0124359,0.0209784,0.0110384,0.0110077,0.0483764,0.0102992,0.0112484,0.00925934
129,0.0129245,0.0170612,0.00659438,0.00692401,0.0258445,0.0037808,0.00802817,0.0101604,0.0160568,0.017866,0.0163265,0.0351823,0.011139,0.0171598,0.0165526,0.013353,0.0207734,0.020081,0.0167889,0.00743502,0.00876286,0.00641655,0.0173397,0.000582578,0.0183906,0.00703386,0.00932257,0.015236,0.0108451,0.0116982,0.0461769,0.0260868,0.0182665,0.0144567,0.0152451,0.0233797,0.0124388,0.0135632,0.050753,0.0110714,0.0110939,0.0103129
130,0.0133111,0.018015,0.00615668,0.00749505,0.0208311,0.00204944,0.00843366,0.00741362,0.0163939,0.0167656,0.0159406,0.0378834,0.0107031,0.0170083,0.0164061,0.0129741,0.0201499,0.0175383,0.0162028,0.00694724,0.00646373,0.00598273,0.0188498,0.00282464,0.0169624,0.00555131,0.00897228,0.014028,0.00984305,0.0112552,0.0441538,0.0264999,0.0223882,0.0160341,0.0158919,0.0251057,0.0148946,0.015658,0.0509202,0.0121174,0.0106991,0.0116342
131,0.0136455,0.0188575,0.00570437,0.00875433,0.015352,0.0033275,0.0102391,0.00625706,0.01644,0.0149663,0.015726,0.0398312,0.0100381,0.0168336,0.0162131,0.0141361,0.0183877,0.0133182,0.0157425,0.0071707,0.00426812,0.00677263,0.0199825,0.00388221,0.0167641,0.00474613,0.00939224,0.0127827,0.00958,0.0120593,0.0407617,0.0276834,0.0244759,0.0157144,0.0151351,0.0260676,0.0175118,0.0174523,0.0501046,0.0129931,0.0101292,0.0122589
132,0.0138122,0.0192977,0.00518823,0.010229,0.0107433,0.00403219,0.0116995,0.00702634,0.016326,0.0135085,0.0154416,0.0401239,0.00946416,0.0172128,0.0161829,0.017518,0.0162726,0.0085984,0.0156462,0.00796094,0.00370356,0.00752961,0.0208732,0.00392665,0.017835,0.00523575,0.00973238,0.0121385,0.00945073,0.0131871,0.0383018,0.0294792,0.0248531,0.0147257,0.014654,0.0269447,0.0198655,0.0189518,0.0494659,0.0137058,0.00996993,0.0122214
133,0.0138316,0.0193766,0.00515283,0.0124966,0.00800758,0.0037629,0.0119609,0.00932959,0.0159073,0.0134633,0.0144905,0.0391779,0.00961184,0.0178863,0.0162771,0.0220616,0.0144687,0.00483942,0.0156681,0.00884035,0.00430145,0.00748305,0.0217696,0.00393553,0.0201493,0.0063963,0.0099085,0.0125442,0.00876487,0.0140271,0.0369851,0.0317034,0.0241511,0.0141437,0.015106,0.0279586,0.0220456,0.0195413,0.0491698,0.0144147,0.0106494,0.0121543
134,0.0137764,0.0193065,0.00599765,0.0145677,0.0070004,0.00396451,0.0117577,0.0122324,0.0151184,0.0151623,0.0123618,0.0380372,0.0108461,0.0185164,0.0162812,0.0256852,0.0133525,0.00330221,0.0153948,0.00946443,0.0049126,0.00729042,0.0228186,0.00481323,0.0237407,0.00768145,0.0104935,0.013936,0.00745063,0.0144411,0.0358123,0.0341725,0.0227671,0.0141175,0.0162555,0.0284214,0.0242423,0.0195663,0.0489568,0.0152309,0.0122942,0.0125911
135,0.0136808,0.0192415,0.00720905,0.0157646,0.00645578,0.0060277,0.0123733,0.0150162,0.0141367,0.0179881,0.00917789,0.0373761,0.0128564,0.0193586,0.0161158,0.0268172,0.0128221,0.00415745,0.014657,0.00993605,0.00648732,0.00818295,0.0240015,0.00635798,0.02838,0.00908824,0.0118455,0.0159108,0.0057371,0.0146048,0.0342768,0.0366891,0.0209336,0.0143927,0.0175682,0.0275424,0.0263839,0.0193827,0.0487648,0.0162373,0.0146691,0.0136444
136,0.0135065,0.0192156,0.00823079,0.0166174,0.0063348,0.00896724,0.0141436,0.017439,0.0132984,0.0210021,0.00619157,0.0371613,0.0150242,0.0210328,0.0160035,0.0252061,0.0123408,0.00577296,0.0137058,0.0107236,0.00921405,0.0100359,0.0252076,0.00783019,0.0331831,0.0106147,0.0137298,0.0179861,0.0038289,0.015118,0.0327671,0.039043,0.0190076,0.0144092,0.0184924,0.0253315,0.0281,0.0188474,0.0487982,0.0175238,0.0172478,0.0151469
137,0.0131661,0.0191783,0.00901439,0.017673,0.00810358,0.011581,0.0164603,0.0195289,0.0128688,0.0235876,0.00640925,0.0370435,0.0169329,0.0239886,0.0164486,0.0214387,0.0114039,0.00749763,0.0132174,0.0122543,0.0123757,0.0120909,0.0262936,0.00888006,0.0368223,0.012097,0.0157241,0.0197718,0.00188004,0.0165231,0.0319676,0.0410423,0.0176503,0.013813,0.0189193,0.0226208,0.0292434,0.0185393,0.0492158,0.0190557,0.0197931,0.0168719
138,0.0126376,0.0190339,0.00973297,0.0190586,0.0118525,0.013302,0.0186859,0.0213327,0.0128877,0.0256029,0.00975138,0.0368391,0.0186403,0.0280372,0.0179741,0.0161048,0.0102674,0.00968768,0.0141673,0.0145506,0.0156696,0.0141733,0.0271048,0.00974018,0.0382418,0.0133587,0.017576,0.0210465,0.00052461,0.0187039,0.0323113,0.0425596,0.0177418,0.0130318,0.0192026,0.0204158,0.0300889,0.0195227,0.0499191,0.0206259,0.0224426,0.0186512
139,0.0120087,0.0187067,0.0104055,0.0209672,0.0164262,0.0141042,0.02043,0.0228376,0.0133145,0.0272151,0.0136354,0.0366318,0.0206989,0.032347,0.0206797,0.00995523,0.0107822,0.0128294,0.0172047,0.0172708,0.0189591,0.0163846,0.0275352,0.0108473,0.0372029,0.0143257,0.0191618,0.0217778,0.00216599,0.021104,0.0337612,0.0435676,0.0197867,0.0131023,0.0196049,0.019537,0.0309515,0.0221935,0.0505794,0.0219897,0.0252663,0.020374
140,0.0113986,0.0181888,0.0109091,0.0235042,0.0208851,0.0142447,0.0215572,0.0239929,0.014191,0.0286659,0.0171244,0.0366073,0.0236531,0.0358758,0.0242441,0.00729247,0.0143153,0.0170823,0.0216965,0.0199455,0.0219307,0.018683,0.0275923,0.0124719,0.0342481,0.0150505,0.0203638,0.0220869,0.00397673,0.0231525,0.0356214,0.0441491,0.0232198,0.0149167,0.019928,0.020521,0.0318649,0.026159,0.0506051,0.0229913,0.0279302,0.0219327
141,0.0108722,0.0175575,0.0111702,0.0263814,0.0244348,0.0140328,0.0222682,0.0247589,0.0155488,0.030079,0.0194973,0.0369272,0.02728,0.0378487,0.0281789,0.0137404,0.019381,0.0221082,0.0259407,0.0221748,0.0241703,0.0208272,0.0274031,0.0144009,0.0301913,0.0156858,0.0210902,0.0221979,0.00547586,0.0244951,0.0367308,0.0444822,0.0266697,0.0181733,0.0197475,0.0230214,0.0326099,0.0304913,0.0492726,0.0235948,0.0298117,0.0231951
142,0.010476,0.0169811,0.0112282,0.0291152,0.026449,0.0137418,0.0229463,0.0251521,0.0172419,0.0313647,0.0195653,0.0377437,0.0305154,0.0379976,0.0316757,0.0230565,0.0246013,0.0272722,0.0281702,0.0237818,0.0254286,0.0225211,0.0271635,0.0160337,0.0260859,0.0164184,0.0213908,0.0224166,0.00646335,0.0251122,0.0360116,0.044836,0.0288082,0.0213753,0.0189291,0.0260085,0.033144,0.0339919,0.046143,0.0238123,0.0304474,0.0240613
143,0.0102817,0.0166899,0.0112133,0.0312951,0.0269443,0.0135847,0.0237627,0.0252699,0.0189752,0.0323009,0.0163313,0.0392172,0.0322018,0.0364181,0.0335774,0.0322247,0.0297332,0.0319281,0.0273085,0.0248458,0.0258117,0.0236387,0.0270702,0.0170581,0.0237351,0.017347,0.0214807,0.0230477,0.00697281,0.0252701,0.0328509,0.045578,0.0290111,0.0230508,0.0179474,0.0284887,0.0337553,0.035651,0.0411852,0.0236821,0.0298998,0.0245676
144,0.0103442,0.0169396,0.0113572,0.0327445,0.0268426,0.0137245,0.024668,0.0253319,0.0204988,0.0327708,0.010896,0.0414455,0.0319063,0.0333383,0.0330425,0.0397974,0.0346409,0.0352022,0.0235511,0.0256422,0.0257802,0.0244169,0.027306,0.0177859,0.024104,0.0184531,0.021666,0.0242492,0.00726449,0.0253657,0.0271716,0.0471672,0.0275972,0.0229281,0.0174713,0.0297903,0.0345495,0.0350917,0.0349355,0.0234424,0.028822,0.025
145,0.0105782,0.0177676,0.0117162,0.0335175,0.0271,0.0140921,0.0254798,0.0254556,0.0216836,0.0327717,0.0109575,0.0441307,0.0298339,0.029075,0.0300245,0.0444276,0.0382112,0.0357698,0.0193035,0.0263373,0.0257328,0.0251635,0.0279079,0.0186011,0.0256897,0.0195179,0.0220551,0.0257387,0.00756082,0.0256603,0.0194138,0.0497434,0.0253617,0.0219686,0.0175581,0.0298985,0.0349932,0.0326604,0.0289328,0.0234013,0.0279756,0.0256863
146,0.0109326,0.0190218,0.0122272,0.033922,0.0279394,0.0145299,0.0260477,0.0256721,0.0224792,0.032421,0.0201724,0.0466554,0.0263084,0.0243497,0.0253459,0.0452418,0.0387058,0.0326043,0.0204442,0.02697,0.0258783,0.026051,0.0287761,0.0195876,0.0278526,0.0203305,0.0226021,0.026963,0.00804449,0.0262291,0.0110618,0.05283,0.0230527,0.0213757,0.0182361,0.0296566,0.0345578,0.0293578,0.0254777,0.0238023,0.027842,0.0268327
147,0.0114051,0.0204066,0.0127617,0.0342861,0.0290058,0.0148643,0.0262666,0.0258885,0.0228836,0.0318383,0.0314806,0.0483038,0.0217723,0.0205254,0.0206896,0.0423996,0.0349964,0.0259652,0.0293112,0.0274293,0.0261913,0.026986,0.0296646,0.0204913,0.0313115,0.0207533,0.0231641,0.027464,0.00871533,0.0269742,0.00746133,0.0552352,0.0209545,0.0215254,0.019537,0.0298107,0.0332302,0.0263302,0.0257581,0.0246291,0.0284155,0.028277
148,0.0119909,0.0216522,0.0132252,0.0347088,0.0298682,0.0149931,0.0261777,0.0259882,0.0229677,0.031112,0.0417694,0.0486718,0.0179405,0.0192377,0.0186877,0.0373277,0.0277789,0.0183796,0.0411838,0.0276074,0.026547,0.0277709,0.0303038,0.0210399,0.034693,0.0207788,0.0236164,0.0272241,0.00942835,0.0277219,0.0122892,0.055715,0.0189238,0.0220675,0.0208721,0.030033,0.0314451,0.0242391,0.0282314,0.0256631,0.0293806,0.0295883
149,0.0126405,0.0226371,0.0135489,0.0350102,0.0301897,0.014926,0.0259409,0.0259352,0.0228645,0.0302948,0.0491686,0.0479139,0.0168643,0.0196387,0.0200166,0.0320313,0.0196255,0.0138081,0.0518034,0.0274997,0.0268002,0.0282329,0.0305254,0.0211907,0.0354157,0.0205335,0.0238944,0.0265914,0.0100251,0.0283221,0.0184911,0.0539969,0.0167552,0.0225499,0.0214155,0.0295651,0.0296699,0.0230127,0.0303639,0.0265997,0.0303125,0.03036
150,0.0132978,0.0233938,0.0137091,0.034899,0.0298319,0.0148226,0.0257079,0.0258345,0.0227125,0.0294341,0.0524855,0.0466099,0.0179391,0.019179,0.0218776,0.0279909,0.0138235,0.013407,0.0581828,0.0271906,0.0268382,0.0283105,0.0302748,0.0211135,0.0329543,0.0202166,0.0239608,0.0259493,0.0103846,0.0287004,0.0247747,0.051133,0.0145039,0.0228695,0.0206925,0.0283971,0.0281374,0.0221453,0.0311286,0.0270966,0.0307792,0.0303623
151,0.0139167,0.0240185,0.013745,0.034159,0.0291079,0.0149342,0.0255167,0.0258615,0.0225486,0.028601,0.0512388,0.0453561,0.0192648,0.0173643,0.0220743,0.0256325,0.0130049,0.016335,0.0586578,0.0267646,0.0266232,0.0280645,0.0295931,0.0210487,0.02961,0.0200211,0.0238279,0.0255578,0.0104729,0.0288839,0.0309685,0.0486074,0.0124707,0.0233187,0.01886,0.0272034,0.0268896,0.021243,0.031136,0.0268714,0.0304923,0.02954
152,0.0144691,0.0245856,0.0137841,0.0327494,0.0290277,0.0155093,0.0253987,0.0262006,0.0223153,0.0279406,0.0455003,0.0444944,0.0192986,0.0151483,0.020242,0.0245907,0.0172838,0.020961,0.0534829,0.0262954,0.0262658,0.0276537,0.0286279,0.0212189,0.0284242,0.0200515,0.0236034,0.0255449,0.0104067,0.0289928,0.0362306,0.0470588,0.0109984,0.0242223,0.0167093,0.0263323,0.0258489,0.0203449,0.0315421,0.0258694,0.0294621,0.0279922
153,0.0148703,0.0249678,0.0138865,0.0306413,0.0304223,0.0165346,0.0252971,0.0268344,0.0218444,0.0274642,0.0367582,0.0439771,0.01751,0.0129239,0.0171971,0.0241426,0.0231322,0.0234409,0.0451571,0.0256769,0.0258452,0.0270625,0.027502,0.0215616,0.0299068,0.0201615,0.0233188,0.0257767,0.0103107,0.0290191,0.0398748,0.0458631,0.0103188,0.0256047,0.0151318,0.0251036,0.0246561,0.0196053,0.0330855,0.0242443,0.0278262,0.0258621
154,0.0150033,0.0250548,0.0140848,0.0279577,0.0324082,0.0177996,0.0251419,0.0275927,0.0210889,0.0271058,0.0283063,0.0436541,0.0151747,0.011225,0.0145372,0.0238039,0.0267376,0.0226506,0.0376798,0.0247235,0.0253459,0.0261015,0.0264703,0.0217646,0.0325226,0.0201645,0.0229559,0.0260648,0.0103264,0.028881,0.0419897,0.0443756,0.0106198,0.0272928,0.0146668,0.0226043,0.0230791,0.0191931,0.0356282,0.0225016,0.0258218,0.0235136
155,0.0148338,0.0248273,0.0143095,0.0249559,0.0329969,0.0188748,0.024734,0.0280924,0.0200423,0.0266092,0.0237101,0.0433412,0.0140853,0.0115054,0.0138305,0.0234959,0.026545,0.0207202,0.0343829,0.023194,0.0245429,0.0244561,0.0257886,0.0213864,0.0347676,0.0199099,0.022353,0.0262296,0.0104582,0.0283505,0.0431235,0.0431695,0.0118414,0.0288052,0.0151569,0.0185967,0.0213172,0.0193361,0.0381629,0.021228,0.023589,0.0213929
156,0.0145838,0.0245057,0.0145165,0.0221158,0.0311695,0.0192982,0.0238479,0.0279434,0.0186669,0.0256976,0.0242608,0.0429881,0.0155715,0.0143119,0.0160459,0.0235015,0.023639,0.0197176,0.0361707,0.0211336,0.0232937,0.0220456,0.02567,0.0202987,0.0355294,0.0194191,0.021435,0.0262495,0.0106322,0.0272734,0.0438125,0.0438741,0.0136379,0.0295592,0.0160314,0.0139042,0.0199245,0.0200327,0.0395817,0.0207682,0.0212752,0.0199183
157,0.0147419,0.0244708,0.0149165,0.0200497,0.0275737,0.0188123,0.022402,0.0270221,0.0168696,0.0243844,0.0269986,0.0427478,0.0193732,0.0182079,0.0201476,0.0241485,0.0204691,0.0205593,0.0404458,0.0190905,0.0219798,0.019375,0.0261423,0.0187452,0.0343829,0.0187794,0.0203848,0.0261639,0.0107758,0.0258038,0.044124,0.0472754,0.0155741,0.0293223,0.0169529,0.0101605,0.0191942,0.0206812,0.0394205,0.0209276,0.0190934,0.0192903
158,0.0156106,0.0249559,0.0157983,0.0191352,0.0237084,0.0174409,0.0204732,0.0254995,0.0144774,0.0229651,0.0284566,0.0427984,0.0238722,0.021481,0.0236851,0.0254007,0.0191087,0.0221786,0.0435739,0.0175863,0.0212237,0.017379,0.0269274,0.0169887,0.0318543,0.0179189,0.0195241,0.0258587,0.0108271,0.0243508,0.0436,0.0516992,0.0172475,0.0283849,0.017877,0.0089197,0.0186863,0.020657,0.0380902,0.0211853,0.0171665,0.0193624
159,0.0169499,0.0258521,0.0170622,0.0190901,0.02076,0.0155473,0.0184254,0.0237448,0.0114253,0.0217486,0.0283365,0.0431958,0.027971,0.0231319,0.0249046,0.0268782,0.0197666,0.0222423,0.0445625,0.0165935,0.0209232,0.0168097,0.027606,0.0154789,0.0289673,0.0166141,0.0190841,0.0250924,0.0107832,0.0233557,0.0418279,0.0539084,0.0183266,0.0273766,0.0186933,0.00925664,0.0176875,0.0199993,0.0364456,0.0212527,0.0154919,0.0197978
160,0.0181888,0.0268335,0.0183109,0.0190735,0.019095,0.0138942,0.0170017,0.022263,0.00810303,0.0207617,0.0284384,0.0438855,0.0312558,0.023041,0.0237425,0.028193,0.0214405,0.0213454,0.0446808,0.0160632,0.0201397,0.0174681,0.0279757,0.015181,0.0263917,0.0148973,0.0190379,0.0239219,0.0108121,0.0231554,0.0389284,0.0521081,0.0186361,0.0268925,0.0192228,0.0101918,0.0160588,0.0193059,0.0351102,0.0213167,0.0141215,0.0203821
161,0.0190458,0.0276532,0.0193914,0.0185807,0.0189179,0.013344,0.0168344,0.0215888,0.005358,0.0197416,0.0297194,0.044798,0.0334687,0.021702,0.0216597,0.0292053,0.0233618,0.021823,0.0450093,0.0163388,0.0184042,0.0183677,0.0281793,0.0164735,0.0241704,0.0133627,0.0190642,0.0229432,0.0111421,0.0238197,0.0354848,0.0477491,0.0182813,0.0272619,0.0196614,0.013742,0.0144519,0.0192925,0.0340613,0.021734,0.0131946,0.0211368
162,0.0197216,0.0282781,0.0204959,0.0179522,0.0207515,0.0141143,0.0178015,0.0220013,0.00386659,0.0184869,0.0315066,0.045893,0.0344179,0.019993,0.0205893,0.0300163,0.0251958,0.0230562,0.0456569,0.0174908,0.0167137,0.0188332,0.0284935,0.0183861,0.0221407,0.0128209,0.0189974,0.02285,0.0118356,0.0250749,0.0320745,0.0438896,0.0176854,0.028548,0.0204385,0.0188254,0.0136397,0.0201464,0.0328233,0.0226379,0.0128566,0.022152
163,0.0205283,0.0288192,0.0218644,0.017772,0.0246145,0.0156893,0.0194184,0.0233154,0.00355755,0.0171312,0.0326779,0.0471498,0.0340395,0.0188303,0.0214079,0.0307002,0.0271051,0.0237555,0.0464719,0.01923,0.0168324,0.0191752,0.0290544,0.0198393,0.0204082,0.0135896,0.0192105,0.0238088,0.0127461,0.026526,0.0289554,0.0423177,0.0174521,0.0306303,0.0214593,0.021748,0.0136595,0.0213798,0.0310597,0.0238793,0.0132146,0.0233752
164,0.0214992,0.0294364,0.0235583,0.0181819,0.0294423,0.0175466,0.021363,0.0250874,0.00428326,0.0160771,0.0328629,0.0485234,0.032482,0.0185957,0.023429,0.0310794,0.0296237,0.0242988,0.0477415,0.0214291,0.0191185,0.0202576,0.0298145,0.0205442,0.0194192,0.0154019,0.0201487,0.0255352,0.0136809,0.0278986,0.0261286,0.0425673,0.0181061,0.0332471,0.0225147,0.0211047,0.0140156,0.02264,0.0290268,0.025297,0.0142626,0.024624
165,0.0223763,0.0302248,0.0254259,0.0190187,0.0336014,0.0194387,0.0233377,0.026969,0.00580495,0.015815,0.0330394,0.0498941,0.0302313,0.0189795,0.0255407,0.0309043,0.0327425,0.0249864,0.0501797,0.0239099,0.0223479,0.0223244,0.0306541,0.0209247,0.019733,0.0177527,0.0218316,0.0277104,0.0145599,0.0290786,0.0236389,0.0432116,0.0198835,0.036061,0.024154,0.018578,0.0147109,0.0241541,0.027503,0.0268998,0.015855,0.0257863
166,0.0228594,0.0311239,0.0272361,0.020153,0.0357992,0.0213174,0.0250938,0.0288789,0.00757266,0.0166891,0.0347651,0.0510904,0.0281638,0.0195023,0.0271018,0.0303249,0.035725,0.0258466,0.0541683,0.0263447,0.0253733,0.0247109,0.0314431,0.0216574,0.0216453,0.0201046,0.0239819,0.0299882,0.0154398,0.0300306,0.0218579,0.0436249,0.0227287,0.0387539,0.0269651,0.0172998,0.0165019,0.026463,0.027496,0.0286796,0.0177603,0.0269128
167,0.0227831,0.0319214,0.0287772,0.0216374,0.0357207,0.023237,0.0266262,0.0308194,0.00913693,0.0185573,0.038508,0.0520153,0.0273431,0.0202192,0.0279737,0.0299633,0.0380107,0.0273771,0.0592431,0.0285523,0.0277067,0.0267425,0.0320391,0.0231594,0.0248769,0.0221034,0.0262513,0.0319603,0.0164316,0.03079,0.0214059,0.0441227,0.026408,0.0410632,0.0306772,0.0191122,0.0200343,0.0298882,0.0298462,0.0303903,0.0197549,0.028145
168,0.022178,0.0323567,0.0298976,0.0235888,0.0340287,0.025252,0.0281045,0.0325671,0.0102803,0.0208373,0.0430378,0.0527617,0.0283903,0.021761,0.0282156,0.0303608,0.0395763,0.0299926,0.064144,0.0304854,0.0294771,0.0283698,0.0322969,0.0252721,0.0286758,0.0236618,0.028324,0.0333602,0.0176186,0.0315304,0.0226724,0.0450247,0.0305523,0.0427593,0.0345544,0.0235887,0.0250209,0.034091,0.0340959,0.0316485,0.0216529,0.0295668
169,0.021254,0.0323006,0.030561,0.0257578,0.031735,0.0273205,0.0296508,0.0337145,0.0110667,0.0229491,0.0465008,0.0535729,0.0309059,0.0243659,0.0278766,0.031524,0.0406194,0.0333917,0.0671643,0.0321344,0.0311423,0.0299251,0.0321427,0.0275451,0.0321954,0.0248412,0.0300219,0.0342038,0.0190261,0.032496,0.0255194,0.0462737,0.0346835,0.0437092,0.0378771,0.0299538,0.0305085,0.0382713,0.0381472,0.0322528,0.0233288,0.0311237
170,0.0202933,0.0319045,0.0309033,0.0275825,0.0297407,0.0292691,0.0312326,0.0341823,0.0117591,0.0246098,0.0475991,0.0546575,0.0336487,0.027114,0.0270388,0.0330443,0.0414053,0.0368137,0.0667928,0.0336076,0.0330527,0.0315743,0.031653,0.0297375,0.0347134,0.0257193,0.0313264,0.0346909,0.0206059,0.0337842,0.0292407,0.0477013,0.0382084,0.0439167,0.0399976,0.0374251,0.0355848,0.0418237,0.0399929,0.032342,0.0247464,0.0326354
171,0.0195013,0.0315621,0.0311757,0.0287898,0.0290478,0.0308146,0.0327043,0.0344776,0.0125605,0.0258304,0.0458894,0.0560589,0.0352723,0.028667,0.0258355,0.0343878,0.0422992,0.0395412,0.0624936,0.0350342,0.0351327,0.0331803,0.0310298,0.0318419,0.0357557,0.0263598,0.0323123,0.0350303,0.0222037,0.0352622,0.0333855,0.049337,0.0404811,0.0433326,0.0404196,0.0446261,0.0398456,0.0444366,0.0399786,0.0322686,0.02593,0.033853
172,0.018962,0.0316715,0.0315959,0.0296452,0.0301854,0.0316955,0.0339458,0.0352198,0.0134658,0.0267585,0.0413418,0.0577581,0.0351077,0.0285462,0.024388,0.0352688,0.0434729,0.0410591,0.0551118,0.0363644,0.0369665,0.0345455,0.0304849,0.0337945,0.0354592,0.0267994,0.0330394,0.0353042,0.0235574,0.0366492,0.0385626,0.0514179,0.040994,0.0417364,0.0390086,0.0500889,0.0433016,0.0457621,0.0414147,0.0323371,0.0268811,0.0345581
173,0.0187162,0.0324163,0.0322586,0.0306655,0.032199,0.0318992,0.0349285,0.036486,0.0143844,0.0275412,0.0340449,0.059883,0.0335259,0.0275764,0.0231645,0.0360723,0.0445894,0.0411095,0.0467183,0.037446,0.0382345,0.0356099,0.0302036,0.0354181,0.0348196,0.0270815,0.0335351,0.0354997,0.0244323,0.0376829,0.0458325,0.0541347,0.0396872,0.0392929,0.0363082,0.0530961,0.0457836,0.0455551,0.0478366,0.0326775,0.0276357,0.0347476
174,0.0187236,0.033606,0.0330576,0.0320914,0.0342794,0.0316384,0.0355421,0.0375896,0.0151889,0.0281915,0.0251951,0.0624591,0.0314249,0.027063,0.0230278,0.0373754,0.0450003,0.039725,0.039928,0.0381388,0.0388955,0.0363486,0.0302182,0.0365048,0.0348172,0.0271679,0.0337319,0.0355101,0.0247385,0.038163,0.0551662,0.0571612,0.0371755,0.0370116,0.0335496,0.0537057,0.0463565,0.0436533,0.0588746,0.0331936,0.0282408,0.0345703
175,0.0189602,0.0348905,0.0337744,0.0337676,0.0370313,0.031259,0.03564,0.0378173,0.0158042,0.0286843,0.0189213,0.0651076,0.0295401,0.0278589,0.0243378,0.0388564,0.0443657,0.0373895,0.0367145,0.0384902,0.039161,0.0367927,0.0304805,0.037039,0.0353263,0.0270245,0.0336187,0.0353311,0.0245682,0.0380527,0.0650326,0.0596227,0.0347612,0.0362089,0.0322027,0.0524928,0.0439701,0.0402826,0.0715998,0.033783,0.0288547,0.0342505
176,0.0194635,0.0359671,0.034179,0.0352707,0.0399862,0.0309743,0.0351575,0.0372149,0.0161953,0.0290296,0.019619,0.0669869,0.0280625,0.0298355,0.0261731,0.0392191,0.042778,0.0348066,0.0368404,0.0386305,0.0392345,0.0370075,0.0308892,0.0371659,0.0353783,0.0266588,0.033298,0.0350702,0.024104,0.0374577,0.0731545,0.0604362,0.0337104,0.0373589,0.0329754,0.0503701,0.0390032,0.0367379,0.0833613,0.0344407,0.0296343,0.033927
177,0.0202759,0.0366943,0.0341317,0.0361778,0.0409042,0.03079,0.0342035,0.0365068,0.0163366,0.0292667,0.023909,0.0673273,0.0268275,0.0319838,0.02728,0.0376765,0.0406416,0.0325114,0.037927,0.0386065,0.0391568,0.0370369,0.0313236,0.037024,0.0344388,0.0261583,0.032954,0.0348476,0.0235215,0.0365978,0.0776046,0.0589893,0.0343696,0.0395924,0.0352385,0.048649,0.034143,0.0348315,0.0919608,0.0352217,0.0306216,0.0336354
178,0.0213598,0.0370901,0.0336496,0.0363529,0.038752,0.0306699,0.0330642,0.036323,0.0162329,0.0294474,0.0281757,0.0660878,0.0257839,0.0332386,0.0271675,0.0348491,0.0384691,0.0309237,0.0377605,0.0383576,0.0388697,0.0368677,0.0316799,0.0365858,0.0330081,0.0256983,0.0327526,0.0347348,0.0229679,0.0357853,0.0772755,0.055675,0.0356862,0.0410688,0.0373512,0.0486104,0.0324521,0.0354525,0.0951783,0.0361257,0.0317372,0.0333893
179,0.0225397,0.0372715,0.03289,0.0360738,0.0352871,0.0306891,0.0321265,0.0367193,0.0159471,0.0296474,0.0319491,0.0639578,0.0251794,0.0334503,0.0262648,0.0320819,0.0365975,0.0305094,0.035709,0.0377998,0.0383379,0.0364567,0.0319421,0.0356268,0.0322856,0.0255167,0.0327502,0.0348051,0.0225961,0.0353455,0.0723132,0.0517341,0.035915,0.0403695,0.0376061,0.0503467,0.0340496,0.0376012,0.091623,0.037023,0.0328364,0.033207
