Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
112,0.0250285,0.0186004,0.0460898,0.0202385,0.0123399,0.0181896,0.0104106,0.00738161,0.016965,0.0143968,0.00674309,0.0195745,0.0100788,0.0068688,0.00868719,0.0277214,0.0268489,0.0176935,0.011622,0.0136739,0.0183699,0.015943,0.0479663,0.0178304,0.010583,0.00879218,0.0076532,0.00646762,0.0175493,0.0226613,0.0243391,0.0198482,0.0140335,0.0122651,0.0140155,0.0142468,0.0140692,0.0149226,0.0247371,0.0110511,0.0124186,0.0192467
113,0.0248298,0.0186789,0.0450026,0.0198421,0.0136464,0.0161153,0.00924809,0.00715358,0.0155452,0.0141014,0.00728994,0.0195752,0.0102287,0.00759703,0.0091727,0.028097,0.0256175,0.0163886,0.0124367,0.0122389,0.0185007,0.0138579,0.0473693,0.0167119,0.0131993,0.00735951,0.00685132,0.00648752,0.014877,0.020655,0.0263227,0.019594,0.0135727,0.0106889,0.0122573,0.0121253,0.0129846,0.0132384,0.0255727,0.00753571,0.00898764,0.0166136
114,0.0245488,0.018592,0.0440556,0.0194234,0.0144471,0.013906,0.00762085,0.0077219,0.0146745,0.0138684,0.00754118,0.0198215,0.00981941,0.00800972,0.00898942,0.0283448,0.0236981,0.0151683,0.0130896,0.010452,0.0179238,0.0116229,0.0469428,0.0160328,0.0158709,0.00610719,0.00656659,0.00707651,0.0124109,0.018946,0.0281379,0.0195791,0.0127451,0.00910924,0.0103748,0.0104621,0.0119988,0.0114663,0.0262336,0.00541152,0.00612716,0.01414
115,0.024204,0.0183363,0.0433017,0.0191233,0.0147416,0.0119354,0.00637316,0.00880086,0.0144203,0.0136526,0.00754502,0.0203295,0.00903275,0.00808724,0.00791418,0.0282522,0.0212,0.0137547,0.0136829,0.00873794,0.0167421,0.00954698,0.0466125,0.0153498,0.01859,0.00510972,0.00668552,0.00774599,0.010365,0.0178278,0.0291103,0.0196863,0.0116624,0.00768624,0.00870544,0.00957023,0.0115216,0.00980908,0.0268061,0.00458664,0.00478387,0.0120884
116,0.0238604,0.0179558,0.0427097,0.0189445,0.0145286,0.0104132,0.00599868,0.00976434,0.0143793,0.0134191,0.00746922,0.0210024,0.00838617,0.00815367,0.00611032,0.0275476,0.0184453,0.0121377,0.0142967,0.0074974,0.0151416,0.00778167,0.0462164,0.0143137,0.0212639,0.0043641,0.00706312,0.00812462,0.00872918,0.0172266,0.0288419,0.0197219,0.0107701,0.00661072,0.00759532,0.00917799,0.0118862,0.00843466,0.027262,0.00415887,0.00485778,0.0104739
117,0.0236117,0.0175541,0.0422353,0.0187504,0.0137372,0.00937491,0.00627571,0.0102674,0.0141328,0.0132274,0.00733211,0.02174,0.00810462,0.00860632,0.0040748,0.026121,0.0157483,0.0107261,0.0147898,0.00698915,0.0132985,0.00631734,0.045656,0.0128436,0.0235461,0.00378689,0.007548,0.00825621,0.00739302,0.0169254,0.0276704,0.0195815,0.0103141,0.00616768,0.00725374,0.00919086,0.013152,0.00798457,0.0276386,0.00374468,0.00533853,0.00922756
118,0.0235258,0.0172574,0.0418797,0.0183587,0.0122995,0.00871127,0.00668796,0.0103325,0.013571,0.0131645,0.00690898,0.0224476,0.0080375,0.00945879,0.0024532,0.0240768,0.0132142,0.0101287,0.014869,0.007243,0.0112618,0.00506197,0.0449077,0.0110866,0.0249185,0.00328072,0.00794694,0.00848096,0.00622203,0.0167692,0.0267069,0.0193127,0.0102335,0.00659555,0.0074664,0.00990921,0.0149062,0.00921884,0.0281259,0.00346859,0.0057079,0.00838774
119,0.023615,0.0171522,0.0416653,0.0176805,0.0102541,0.00822712,0.00687997,0.0101675,0.0128687,0.0133295,0.0059149,0.022959,0.00819685,0.0103724,0.00219956,0.0215429,0.0107466,0.0105522,0.0143461,0.0081548,0.00906406,0.00393364,0.0439534,0.00933779,0.0250115,0.00282744,0.00817793,0.00907793,0.00510639,0.016739,0.0270142,0.0190373,0.0106824,0.00795569,0.00774963,0.011511,0.0164417,0.0116182,0.0288065,0.00371314,0.00601573,0.00812635
120,0.0238561,0.017234,0.0415705,0.0168075,0.00779124,0.00775812,0.00679576,0.00998854,0.0122807,0.0138763,0.00433338,0.0230413,0.00882407,0.0110218,0.00339045,0.0184751,0.00831963,0.0114308,0.0132229,0.00963834,0.00702275,0.00294613,0.0427375,0.00807748,0.023964,0.0025596,0.00845845,0.0100139,0.00404874,0.0169165,0.0284912,0.0188194,0.0119975,0.0100645,0.00778178,0.0135984,0.0171839,0.0140389,0.0294047,0.00481836,0.00657196,0.00858904
121,0.0242103,0.0174032,0.0415056,0.015909,0.00520621,0.00723987,0.00665291,0.00993214,0.0119754,0.0149234,0.00305125,0.0225728,0.0101909,0.0112725,0.00505546,0.0147664,0.00641678,0.0117983,0.0116435,0.0116086,0.00597353,0.00244809,0.0412112,0.00793457,0.0225224,0.00273806,0.00920262,0.0111245,0.00334786,0.0173951,0.0300336,0.0186223,0.0139111,0.0123229,0.00756644,0.015442,0.017059,0.0159789,0.0294228,0.00673083,0.0076636,0.00974636
122,0.0246126,0.0175226,0.0413553,0.0150223,0.00280717,0.00667445,0.00675534,0.0100244,0.0119897,0.0163656,0.00413843,0.0217543,0.0123437,0.0111537,0.00682811,0.0108148,0.00597331,0.0107834,0.00998887,0.013908,0.0066046,0.00312968,0.0394337,0.00894208,0.0216805,0.00346038,0.0105699,0.0123405,0.00358492,0.0182004,0.0305224,0.0184125,0.01548,0.013817,0.00732104,0.0164346,0.0166086,0.0175808,0.0284245,0.00923096,0.00934708,0.0114195
123,0.0249565,0.0174982,0.0410549,0.0140648,0.000892563,0.00606606,0.00723145,0.0102099,0.0122612,0.0178842,0.00688798,0.0210911,0.0147716,0.0107775,0.0085565,0.00825504,0.00655736,0.0081267,0.00898975,0.0162827,0.00823312,0.00477715,0.0376365,0.0102844,0.0218197,0.00450246,0.0122638,0.013645,0.00471465,0.0192577,0.0293643,0.0182928,0.0158233,0.01387,0.00720425,0.0163359,0.0166385,0.0188799,0.0262578,0.0120833,0.0114838,0.0133777
124,0.0251138,0.0173329,0.0406395,0.0131293,0.00154112,0.00540398,0.0079704,0.0104279,0.0126845,0.0191632,0.010262,0.0210653,0.0166008,0.010315,0.0100949,0.00830018,0.00645521,0.00523402,0.00905141,0.0184092,0.00986245,0.00672729,0.0361591,0.0112695,0.0223455,0.00553932,0.0138285,0.0149601,0.00608627,0.0204046,0.0266366,0.0184825,0.0146811,0.0126809,0.00712535,0.0154442,0.0174937,0.0193765,0.0232244,0.0149656,0.0138495,0.0153626
125,0.0250008,0.0171255,0.0402093,0.0125972,0.00373214,0.00468868,0.00879538,0.0106662,0.0131455,0.0200408,0.0142886,0.0217465,0.0171789,0.0100208,0.0112634,0.00879567,0.00480353,0.00579431,0.00934852,0.0199759,0.0110039,0.00851277,0.0352912,0.0117555,0.0225655,0.00629273,0.0149205,0.0161236,0.00723528,0.0214436,0.0230319,0.0191283,0.0125209,0.0114442,0.00689602,0.0148707,0.0187762,0.0185564,0.0200735,0.0174571,0.0161737,0.0170628
126,0.0246443,0.0170104,0.039841,0.0128077,0.00658304,0.00395968,0.00957979,0.0109377,0.0135355,0.0204945,0.0188091,0.0227145,0.0164719,0.0101702,0.0118921,0.00872387,0.00203526,0.007826,0.00895431,0.0207992,0.0115634,0.00980676,0.0351363,0.011911,0.02239,0.00660764,0.0153844,0.0169207,0.00795677,0.0222178,0.0195043,0.0201689,0.0101821,0.0111391,0.00651023,0.0161907,0.0198144,0.0165577,0.0176359,0.0191627,0.0181719,0.0181676
127,0.0241807,0.017055,0.0395419,0.0138286,0.00998767,0.00331022,0.0102251,0.0111964,0.013775,0.0205395,0.0230062,0.0234252,0.0149608,0.0108738,0.011892,0.00980446,0.000822197,0.00766939,0.00826382,0.02089,0.0116747,0.0104228,0.0355861,0.0119007,0.0219169,0.00647901,0.0152282,0.0171198,0.0082167,0.0226651,0.016592,0.0213744,0.00824458,0.011093,0.00620188,0.0193786,0.0201073,0.0141853,0.016197,0.0198764,0.0195939,0.0184957
128,0.0238052,0.0172505,0.039262,0.0154551,0.0136315,0.00280253,0.0106478,0.0113559,0.0138162,0.0202041,0.0260817,0.0236294,0.0132276,0.0120903,0.0113376,0.0120911,0.00253098,0.00541615,0.00878153,0.0204492,0.0115579,0.0103635,0.03639,0.0117651,0.0208836,0.00605688,0.0146053,0.0166272,0.00811941,0.0228426,0.0139251,0.022408,0.00679644,0.0101922,0.00629499,0.0223933,0.0195746,0.0123833,0.0153279,0.0197084,0.0203259,0.0181202
129,0.0236716,0.017515,0.038951,0.0171582,0.0171227,0.00245902,0.0107805,0.011346,0.0136496,0.0195444,0.0284379,0.0234743,0.0116388,0.0137433,0.0104787,0.0133538,0.00471767,0.00638769,0.0111566,0.0197667,0.0113533,0.0098088,0.0372597,0.0115378,0.0189127,0.00557499,0.0137348,0.0156169,0.0078273,0.0228622,0.0107839,0.0229225,0.00587589,0.00850696,0.0068739,0.0232684,0.0185898,0.0115698,0.0145189,0.0189895,0.0204113,0.0172992
130,0.0238115,0.0177092,0.0386076,0.0183287,0.0200891,0.00238478,0.0106019,0.0111697,0.0132965,0.0186644,0.0317811,0.0232633,0.010315,0.0156373,0.00961852,0.0123315,0.00883264,0.0119281,0.0149601,0.0191069,0.011053,0.00905295,0.0379656,0.0113869,0.0160105,0.00523551,0.0128161,0.0144592,0.00746542,0.0227999,0.00720948,0.0227477,0.00567781,0.00751855,0.00763906,0.0213966,0.0176547,0.0114592,0.0136833,0.0180269,0.0199954,0.016306
131,0.0241209,0.0176852,0.0382847,0.0187472,0.0222303,0.00277759,0.010161,0.0109049,0.012795,0.0177062,0.0375191,0.0231769,0.00936022,0.0174096,0.00884692,0.00960261,0.0136782,0.0173491,0.0198591,0.0186412,0.0105966,0.00841377,0.0384029,0.0115927,0.0125978,0.00509911,0.0119682,0.0134398,0.00705971,0.0226645,0.00517918,0.0220097,0.00602811,0.00858297,0.00816369,0.0176254,0.0168842,0.0114885,0.0131287,0.0169349,0.0192344,0.015321
132,0.0244176,0.0173421,0.038076,0.0186612,0.0233043,0.00363769,0.00953367,0.0106234,0.0122044,0.0167907,0.0452211,0.0231937,0.00904779,0.0188294,0.00800933,0.00857084,0.0174644,0.0209476,0.0254471,0.0184076,0.00999941,0.00810422,0.0385803,0.0123167,0.0092263,0.00507372,0.01122,0.0126223,0.00655024,0.0224328,0.0077211,0.02104,0.00645455,0.0107539,0.0082398,0.0135415,0.0159926,0.0112794,0.0134918,0.0156986,0.0182215,0.0144294
133,0.0245388,0.0166822,0.0380601,0.0184528,0.0231128,0.00471464,0.00879254,0.0103508,0.0116396,0.0159857,0.052794,0.0231997,0.00923892,0.0199712,0.00714636,0.0125675,0.0192518,0.022565,0.0311175,0.0183275,0.00939042,0.00816882,0.0385969,0.0134063,0.00657134,0.00501933,0.0105258,0.0119568,0.00585773,0.0221129,0.0127595,0.020186,0.00676645,0.0126829,0.00803865,0.0104324,0.0147933,0.0108514,0.0156592,0.0143348,0.01698,0.0136565
134,0.0244354,0.0158055,0.0382579,0.0183465,0.0215947,0.00573244,0.00798384,0.0100803,0.0112594,0.0153064,0.0579874,0.0231189,0.00974021,0.0209461,0.00662673,0.0183741,0.0192903,0.0227145,0.0363545,0.0182352,0.00888356,0.00846688,0.0385879,0.0145125,0.00600884,0.00486993,0.00978281,0.0113717,0.00495322,0.0217379,0.0186914,0.0196664,0.00706228,0.013906,0.00800374,0.00860646,0.0134162,0.0105406,0.0200778,0.012926,0.0154869,0.0129698
135,0.0241995,0.0148699,0.0386259,0.0183485,0.019055,0.00646823,0.00713697,0.00983718,0.0111775,0.0147473,0.0600273,0.0229533,0.0114803,0.0215984,0.00645971,0.0231463,0.0185328,0.0219095,0.0409151,0.0179402,0.00845507,0.00873207,0.038669,0.0153226,0.00817534,0.0046834,0.00890488,0.0108274,0.00388961,0.0213025,0.0250438,0.0195224,0.00744637,0.0145592,0.00847478,0.00766983,0.0120859,0.0106469,0.0263561,0.0115411,0.0137255,0.0122884
136,0.0239911,0.0140218,0.039094,0.0183483,0.0163424,0.00679722,0.00627382,0.00969891,0.0113932,0.0142823,0.0599697,0.0227697,0.0143889,0.0217201,0.00623878,0.0258635,0.0176046,0.0205477,0.0445734,0.0172898,0.00798482,0.00866974,0.0388991,0.0157151,0.0115468,0.00457625,0.00791495,0.0103382,0.00280528,0.0207307,0.0314718,0.0196577,0.00788745,0.0150411,0.00938492,0.0072111,0.010891,0.0111518,0.0336162,0.0101771,0.0117283,0.0115042
137,0.0239486,0.0133665,0.0396018,0.0182465,0.0144888,0.0067294,0.00545173,0.00975726,0.0117954,0.0138705,0.05945,0.022627,0.0162843,0.0213184,0.00595587,0.0264088,0.0164278,0.0190883,0.0467792,0.0162201,0.00743625,0.00808194,0.0392684,0.0157655,0.0149709,0.00462533,0.00697375,0.00996785,0.00209513,0.0199604,0.0376317,0.0199042,0.00829084,0.0157784,0.0104,0.00691498,0.00984688,0.0118696,0.0408081,0.00880446,0.00961572,0.0105386
138,0.0241099,0.0129475,0.0401211,0.01804,0.013881,0.00642669,0.00479844,0.0100178,0.012246,0.0134757,0.0592919,0.0224792,0.0154696,0.0206423,0.00596083,0.0250104,0.0149954,0.0178197,0.0468075,0.0147735,0.00699061,0.00694816,0.0397206,0.0156141,0.0178764,0.00484214,0.00627986,0.00980986,0.00237824,0.0190557,0.0431349,0.0200874,0.00858982,0.0170118,0.0112249,0.00645771,0.0090216,0.012668,0.0469294,0.00742381,0.00757674,0.00938467
139,0.0244055,0.0127421,0.0406549,0.0178045,0.0146395,0.00613166,0.00446475,0.0103428,0.0126577,0.013089,0.0593795,0.0221447,0.0122068,0.0200563,0.00644583,0.02206,0.0139484,0.0165438,0.0445694,0.0130871,0.00702384,0.00543918,0.040179,0.0152757,0.0199426,0.00519485,0.0059258,0.00993734,0.00331305,0.0182143,0.0475557,0.0200741,0.00876328,0.0186684,0.0117701,0.00566243,0.00854048,0.0134743,0.0512772,0.00608641,0.00581037,0.00812588
140,0.0247246,0.0126806,0.0412138,0.0176306,0.0175343,0.00601209,0.00449164,0.0105014,0.013024,0.0127101,0.0589501,0.0214383,0.00838631,0.0197707,0.00755188,0.0181644,0.0139211,0.0148553,0.0411834,0.0113509,0.00779718,0.00394714,0.0405777,0.0146583,0.0210402,0.00560214,0.00580677,0.0103173,0.00427573,0.017624,0.0505218,0.0197974,0.00880676,0.0203604,0.0121343,0.00471204,0.00851802,0.0142096,0.0535899,0.00486966,0.00444461,0.00689216
141,0.0249773,0.0126935,0.0418155,0.0175874,0.0222183,0.00607448,0.00480241,0.0102694,0.0133916,0.0123479,0.0567545,0.0203826,0.00614298,0.0195707,0.00897601,0.0141266,0.014451,0.0127001,0.038306,0.00978613,0.0091464,0.00343359,0.0408829,0.0137774,0.0212185,0.00594213,0.00564195,0.0107712,0.00510951,0.0173297,0.0518615,0.0192961,0.00872248,0.0215398,0.0124678,0.00426819,0.00903623,0.0148117,0.0539969,0.00386946,0.00348174,0.00578855
142,0.0251341,0.0127571,0.0425058,0.017737,0.0266922,0.00635276,0.00528517,0.00952985,0.0138231,0.0120157,0.0521602,0.0192533,0.00633416,0.0189208,0.00966724,0.0108071,0.0143651,0.0106076,0.0367951,0.00861777,0.0106594,0.00487919,0.0411077,0.0128697,0.0206656,0.0061983,0.00516795,0.0109849,0.00586001,0.0172053,0.0516898,0.0187053,0.00856775,0.0216999,0.0128223,0.00497317,0.0101262,0.0152496,0.0528665,0.00314313,0.00282422,0.0048533
143,0.0252169,0.0129078,0.043388,0.018106,0.0292881,0.0069992,0.00580229,0.00834733,0.0143755,0.0117756,0.0464328,0.0184124,0.0081428,0.0173956,0.0089902,0.00854104,0.0130095,0.00922638,0.0365956,0.00815789,0.0121202,0.00765527,0.0413108,0.0122221,0.0196388,0.00654909,0.00448883,0.0106812,0.00655727,0.0170328,0.0503514,0.0181875,0.00848495,0.0206098,0.0130727,0.00667582,0.0118249,0.0155221,0.0506569,0.00268726,0.00245924,0.00416262
144,0.0252469,0.01319,0.044608,0.0186303,0.0294609,0.0080634,0.00619023,0.0069606,0.0150865,0.0118037,0.0420645,0.018121,0.00961352,0.0151051,0.00792187,0.00661684,0.0107261,0.00864436,0.0374088,0.00886883,0.0137039,0.0109899,0.0415672,0.011994,0.0184152,0.00721255,0.00427514,0.00987891,0.00726122,0.0166127,0.0482606,0.0179052,0.00863947,0.0184577,0.0129948,0.0091514,0.0141502,0.0157283,0.0478399,0.00255534,0.00259976,0.00396254
145,0.0251948,0.0135855,0.0462476,0.0191716,0.0273272,0.00935998,0.00640127,0.005684,0.0159464,0.0123532,0.0404245,0.0184583,0.00928618,0.0127528,0.00835888,0.00432261,0.00840984,0.00883218,0.0387777,0.0109814,0.0156669,0.0142545,0.0419287,0.0122519,0.0172744,0.00818422,0.00501041,0.00898001,0.00819535,0.0158911,0.0457493,0.0180324,0.00903474,0.0157723,0.0124384,0.0124795,0.0168787,0.0160973,0.0448603,0.00301131,0.00341357,0.00459428
146,0.0250164,0.0140217,0.0481869,0.0196123,0.0235025,0.0106003,0.00665856,0.00476038,0.0168534,0.013534,0.0409903,0.0192822,0.00902722,0.0114077,0.0103084,0.00191888,0.00665919,0.00937878,0.0403537,0.0140544,0.0177637,0.0168186,0.0423801,0.0130403,0.0164446,0.00923747,0.00610347,0.00848796,0.00958403,0.0150097,0.0430278,0.0186327,0.00939728,0.0131536,0.0114741,0.0165037,0.0194858,0.0166937,0.042071,0.00426531,0.00471332,0.00614989
147,0.0247155,0.0144404,0.0500937,0.0199289,0.0193361,0.0114905,0.00730035,0.00422907,0.0175927,0.015159,0.0427672,0.0202361,0.0125788,0.011736,0.0125337,0.000304164,0.00572821,0.00875198,0.0421832,0.0171214,0.0191751,0.0182096,0.042814,0.0142919,0.0160306,0.0101088,0.00674984,0.00850332,0.0113802,0.0142087,0.0402391,0.0195115,0.00935554,0.0110624,0.0104004,0.020557,0.0214259,0.0171731,0.0396519,0.00614181,0.00614015,0.00832544
148,0.0243502,0.0148201,0.051611,0.0202054,0.0164893,0.0117993,0.00828146,0.00392782,0.0178944,0.0168559,0.0450396,0.0209286,0.0173242,0.013113,0.0143762,0.00112454,0.00658778,0.00683932,0.0442602,0.0190863,0.0190674,0.0182682,0.0430702,0.0157164,0.0160031,0.010616,0.00652999,0.00866844,0.013263,0.013697,0.0375225,0.0203397,0.00879195,0.00970953,0.00953619,0.023841,0.0224613,0.0171133,0.0376181,0.00821215,0.00737815,0.0105182
149,0.0239978,0.0151433,0.0525903,0.0205163,0.0158849,0.0114512,0.00899325,0.00369702,0.0175487,0.0182243,0.0473466,0.0211867,0.0197336,0.0145277,0.0156516,0.00215996,0.00955993,0.00860655,0.0461725,0.019185,0.0171928,0.0171306,0.0430319,0.0168971,0.0162328,0.0106814,0.00550119,0.0086422,0.0147454,0.0135817,0.035019,0.0209304,0.00799832,0.00895958,0.00889379,0.0259724,0.0227546,0.0164657,0.0359047,0.00998534,0.00837831,0.0120205
150,0.0237184,0.0153692,0.0531587,0.0208023,0.0172834,0.010559,0.00875746,0.00358469,0.0164941,0.0189268,0.0495333,0.021125,0.0193563,0.0154638,0.0163694,0.00339108,0.0129049,0.013889,0.04753,0.0173458,0.0141095,0.0150329,0.0426931,0.0175488,0.0165262,0.0103182,0.00425326,0.00835841,0.0153518,0.0138253,0.0328186,0.0213284,0.00747823,0.00854602,0.00820574,0.0271607,0.022673,0.0155657,0.0344087,0.0110828,0.00937253,0.0123311
151,0.0235347,0.0154463,0.0535768,0.0209176,0.0198673,0.00936137,0.0075044,0.0038545,0.0148417,0.0187755,0.0516584,0.0209757,0.0178921,0.0156324,0.0164836,0.00491272,0.0147815,0.0173278,0.0484516,0.0141995,0.0108791,0.0121619,0.0421305,0.017648,0.0166899,0.00961242,0.00376106,0.00798697,0.0149231,0.0143091,0.0309237,0.0216697,0.00755684,0.00844005,0.00734606,0.0279184,0.0224712,0.014789,0.0329655,0.0113534,0.0104162,0.0114187
152,0.0234319,0.0153513,0.0540097,0.0206757,0.022833,0.0081206,0.00605787,0.00466229,0.01283,0.0177931,0.0536754,0.0208976,0.0168833,0.014815,0.0159428,0.00688509,0.0142979,0.0169294,0.0494694,0.0107255,0.00826732,0.00873507,0.0414239,0.0173688,0.0166147,0.00870306,0.00422184,0.00780648,0.0137703,0.0149265,0.029282,0.0220244,0.00806319,0.00870158,0.00648522,0.0285973,0.0221447,0.0142545,0.0313775,0.0108668,0.0111074,0.00976158
153,0.0233697,0.0151053,0.0544098,0.0198844,0.0256911,0.00704553,0.00554574,0.00583136,0.0107417,0.0162187,0.0552308,0.0209357,0.0162894,0.0130519,0.0149352,0.00881814,0.0117888,0.0134276,0.0510214,0.00782316,0.0062261,0.00517175,0.0406079,0.0169984,0.0162971,0.00774457,0.00474563,0.00800988,0.0124691,0.0155588,0.0278571,0.0223852,0.00844541,0.00916305,0.00578745,0.0291167,0.0215374,0.0137946,0.0295344,0.00981402,0.0110073,0.00809953
154,0.0233071,0.0147556,0.0546158,0.0185453,0.0283018,0.00626474,0.00601298,0.00714854,0.00881604,0.014474,0.0557875,0.0210618,0.0154681,0.0105489,0.0138308,0.00987738,0.00866133,0.00892732,0.052991,0.00616624,0.00499565,0.00231615,0.0396822,0.0168512,0.015784,0.00685072,0.00490028,0.00855455,0.0114877,0.0160702,0.0266336,0.0227571,0.00829353,0.00960705,0.00515754,0.0290749,0.0205203,0.0131473,0.0274886,0.00838721,0.0100895,0.00694667
155,0.0232303,0.0143508,0.0545475,0.0169093,0.030658,0.00582873,0.00670964,0.00855155,0.00721014,0.0131102,0.0549873,0.0212005,0.0140875,0.00738411,0.0129245,0.00974397,0.00712453,0.00559949,0.0547111,0.00610697,0.00594379,0.00255785,0.0386556,0.0170602,0.0151168,0.00604381,0.00497084,0.00924126,0.010964,0.0163726,0.0255175,0.0232082,0.00766681,0.0100109,0.00440555,0.0281157,0.019068,0.0121864,0.0253767,0.0067144,0.00873222,0.00622063
156,0.0231668,0.0139354,0.0542866,0.0152021,0.0326141,0.00571477,0.00731257,0.00998574,0.00602404,0.0126697,0.0529816,0.0212417,0.0123482,0.00355802,0.0122723,0.00912252,0.00835526,0.00502532,0.0554524,0.00721543,0.00857144,0.00461462,0.0375682,0.0174059,0.0143365,0.00526063,0.00542559,0.0098985,0.0107319,0.0164653,0.0242281,0.0237996,0.00698453,0.0104689,0.00350898,0.0262021,0.0172341,0.0110357,0.0232302,0.00487571,0.00745392,0.00550749
157,0.0231671,0.0135563,0.0539776,0.0135579,0.0337763,0.00586379,0.00793661,0.0114338,0.00534048,0.0133198,0.0504253,0.0210774,0.0112776,0.00100427,0.0116186,0.00958471,0.0107468,0.00666939,0.0549131,0.00876072,0.0115051,0.00673545,0.036483,0.0174625,0.0135316,0.00445071,0.0062991,0.0104528,0.0105262,0.0164575,0.0223318,0.0244787,0.0066752,0.0109909,0.00272936,0.0235736,0.015148,0.010021,0.0208334,0.00298112,0.00667745,0.00454113
158,0.0232763,0.0132597,0.0536771,0.0123064,0.0336881,0.00625088,0.00885096,0.0130602,0.00520574,0.0146331,0.0480284,0.0206577,0.0120463,0.00515443,0.0105758,0.0118016,0.0129166,0.0092042,0.0532349,0.0104145,0.014368,0.00894189,0.0354623,0.0169413,0.0128551,0.00366665,0.00730669,0.0108834,0.0101981,0.0165538,0.0194415,0.0250851,0.00687039,0.0114251,0.00263165,0.0204617,0.0130881,0.00949159,0.0177965,0.00153261,0.00658795,0.00329503
159,0.023524,0.0130597,0.0532989,0.0119163,0.0321936,0.00690468,0.0102261,0.0148878,0.00553437,0.015956,0.0460242,0.0200219,0.0143983,0.00882622,0.00907527,0.0147224,0.0143366,0.0121217,0.0506517,0.0121771,0.0172555,0.0113395,0.0345424,0.0158997,0.0124425,0.00302483,0.00823768,0.0111652,0.00978777,0.0169726,0.0154441,0.0254848,0.00740248,0.0115576,0.00342796,0.016892,0.0115265,0.00956153,0.0138338,0.00230398,0.00710428,0.00190116
160,0.0239244,0.0128932,0.0526942,0.0124586,0.0296958,0.00782557,0.0120027,0.0165838,0.00609086,0.0168549,0.0441326,0.0192971,0.0172177,0.0114626,0.00760641,0.0172631,0.0148627,0.0149686,0.0472967,0.0141057,0.0201925,0.0139138,0.0337259,0.0146825,0.0122505,0.00264156,0.00899033,0.0112567,0.00945811,0.0178211,0.0106392,0.0256985,0.00808923,0.0112812,0.00461353,0.0129579,0.0109078,0.00996612,0.00903771,0.00421074,0.00800993,0.000922424
161,0.0244639,0.0126182,0.0517966,0.0135189,0.0270713,0.00887723,0.0139535,0.0179208,0.00661985,0.0172484,0.0419973,0.0186928,0.0196714,0.0129302,0.00685738,0.0189855,0.0146844,0.0174054,0.0433524,0.0161689,0.0229176,0.0165121,0.0330112,0.0136364,0.0119947,0.00267199,0.00950386,0.0111283,0.00937634,0.0190041,0.00604294,0.0258651,0.00896552,0.0107114,0.00575224,0.00977298,0.0110998,0.0102966,0.0041579,0.00614285,0.00906706,0.00173176
162,0.0250869,0.0120992,0.0507192,0.0146938,0.0252124,0.0097938,0.0158044,0.0190333,0.00695281,0.0173028,0.0395077,0.0184918,0.0212104,0.013414,0.00691555,0.0199185,0.0144423,0.0196612,0.0392222,0.0182467,0.0249872,0.0188926,0.0324373,0.012806,0.0113126,0.00319997,0.00976886,0.0107892,0.00961234,0.0202773,0.00523606,0.0260676,0.0100825,0.01017,0.00660287,0.00987233,0.0113702,0.0104004,0.00362675,0.0078231,0.010037,0.00298117
163,0.0256868,0.0113214,0.0497355,0.0158289,0.0246134,0.0103272,0.0173278,0.0201227,0.00702065,0.0172364,0.0367681,0.018969,0.0214533,0.0133359,0.00724423,0.0203358,0.0151593,0.0220784,0.0354564,0.0201392,0.0260244,0.0208359,0.0320973,0.0120755,0.0100401,0.00405163,0.00985947,0.0102872,0.0101175,0.0214132,0.00925795,0.0262491,0.0111263,0.0100482,0.00704176,0.0127486,0.0111845,0.0104526,0.00788041,0.00908356,0.0107082,0.00406797
164,0.0261235,0.010422,0.0491621,0.0168938,0.0254878,0.0103785,0.0183778,0.021193,0.00681484,0.0171763,0.034028,0.02019,0.0203065,0.0131472,0.00747832,0.0206725,0.0173653,0.0240912,0.0325793,0.0215417,0.0258938,0.0222358,0.032087,0.0117916,0.00844291,0.0049447,0.00989998,0.00968692,0.0107836,0.022294,0.014349,0.0263483,0.0115526,0.0106145,0.00701672,0.0152866,0.010721,0.0105275,0.0120516,0.00981678,0.0109545,0.00493492
165,0.0262715,0.00960998,0.0492128,0.0178143,0.0279069,0.00997653,0.0188965,0.0220812,0.0063774,0.017167,0.0316934,0.0218738,0.0181445,0.013107,0.00772164,0.0215014,0.0202507,0.0245896,0.03097,0.0221065,0.0247583,0.0231331,0.0324191,0.0124353,0.00739371,0.00563959,0.009987,0.00905512,0.0115057,0.0228952,0.0199748,0.0264127,0.0110082,0.0119302,0.0065723,0.0161759,0.0106424,0.0103926,0.0157995,0.00999725,0.0107908,0.00561123
