Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
126,0.0267073,0.0286954,0.0556547,0.0302733,0.0203309,0.0159113,0.0149562,0.0137782,0.0142463,0.0244439,0.0199537,0.023849,0.0148618,0.0146634,0.0147346,0.0105531,0.0156148,0.0135766,0.0248173,0.0159306,0.0188169,0.0146777,0.049977,0.0303388,0.0359075,0.0204955,0.0128894,0.00847523,0.0184525,0.0222378,0.0149895,0.0163443,0.0152204,0.0153417,0.0178486,0.0133316,0.00985919,0.00593167,0.032648,0.0168227,0.0159759,0.0122583
127,0.0272094,0.0314648,0.0586432,0.0317584,0.0206912,0.0175315,0.0160069,0.0153109,0.0155312,0.0265393,0.0219871,0.0244692,0.0121032,0.0120327,0.012669,0.0108413,0.0131783,0.0107761,0.0261938,0.0174973,0.0211586,0.017064,0.0508203,0.0322759,0.0351723,0.0218811,0.0144915,0.00967605,0.0209261,0.0234281,0.0145907,0.0171206,0.0163416,0.0163654,0.0182174,0.0154754,0.0138144,0.00662363,0.030738,0.0185596,0.0193676,0.0146799
128,0.0277315,0.0333298,0.06197,0.0319167,0.0218889,0.0188063,0.0166759,0.016617,0.0164063,0.0282424,0.0240846,0.0244319,0.0106702,0.0116147,0.0120312,0.0104803,0.0104979,0.010192,0.0272631,0.0185463,0.0222588,0.0186082,0.0512341,0.0333851,0.0326774,0.0235407,0.0155553,0.0109538,0.0227254,0.0243892,0.0135167,0.0173219,0.0173112,0.0164552,0.0181081,0.017823,0.0173081,0.00765059,0.0281812,0.0196064,0.0219283,0.0166191
129,0.0281457,0.0338592,0.0650889,0.0314517,0.0236694,0.0195269,0.0169984,0.0175912,0.0168018,0.0292944,0.0263631,0.023945,0.0108913,0.0134302,0.0129033,0.00926307,0.00957404,0.0124907,0.0283874,0.0189192,0.0218596,0.0192367,0.051122,0.0334641,0.0290542,0.0252183,0.0161605,0.0119767,0.0235662,0.0248847,0.0121953,0.0177118,0.0181408,0.0157453,0.0177798,0.0205896,0.0201308,0.0088475,0.0255341,0.0199808,0.0236875,0.0179974
130,0.0282855,0.033279,0.0675528,0.0312563,0.0256996,0.0196075,0.0170156,0.0181694,0.0167164,0.0295851,0.0286979,0.0231243,0.0123581,0.0160317,0.0141577,0.00776989,0.0109257,0.0161567,0.0298139,0.0186909,0.0203844,0.0192425,0.0505756,0.0327947,0.0252434,0.0265344,0.0165819,0.0124878,0.0235765,0.0247971,0.0110403,0.0184559,0.0188713,0.0149482,0.0177459,0.0235527,0.0221548,0.0100261,0.023129,0.0197918,0.0246287,0.0188405
131,0.028004,0.0322731,0.0692049,0.0314007,0.027817,0.0191159,0.0167489,0.0183622,0.0162372,0.0292169,0.0308576,0.0222106,0.0138406,0.0177898,0.0147634,0.00702538,0.0131356,0.0183491,0.0313963,0.0180777,0.0186007,0.0190617,0.0498481,0.0318531,0.0221657,0.0271239,0.0169138,0.0123888,0.0231277,0.0241736,0.0104327,0.0192099,0.0194312,0.0146285,0.0180457,0.0261291,0.0233094,0.0109812,0.0212056,0.0191195,0.0245442,0.0192241
132,0.0273428,0.0314517,0.070144,0.0312835,0.0299667,0.0182515,0.0162153,0.0182378,0.0155509,0.0284369,0.0328314,0.0216189,0.0143767,0.0179442,0.0142612,0.00760479,0.0147222,0.0177101,0.0329137,0.0172764,0.01713,0.0190099,0.0491965,0.0310034,0.0203866,0.0267954,0.0170472,0.0117395,0.0226194,0.0231926,0.0106253,0.0198728,0.0196757,0.0146779,0.0182342,0.0278468,0.0236921,0.0116135,0.0199695,0.0180479,0.0232665,0.019253
133,0.0265433,0.0310218,0.0705498,0.0307404,0.0321447,0.0172586,0.0154598,0.017863,0.014876,0.0274836,0.0347189,0.021596,0.0138011,0.0167467,0.012826,0.00909803,0.0146641,0.0148684,0.034306,0.0163702,0.0161947,0.0191451,0.0487137,0.0304286,0.0199511,0.0256277,0.0169413,0.0106945,0.0223055,0.0220708,0.0116414,0.0206608,0.0195582,0.0147631,0.0180209,0.0286772,0.0236101,0.0119947,0.019477,0.0167099,0.0209735,0.0190338
134,0.0258726,0.0308683,0.0705382,0.0303119,0.0343658,0.0163176,0.0145558,0.0172733,0.0143309,0.0264833,0.0365393,0.0219523,0.0124342,0.014921,0.0110448,0.0105424,0.0127597,0.0114879,0.0356603,0.0153438,0.0156793,0.0192834,0.0483068,0.0301717,0.0205062,0.0239427,0.016621,0.00943541,0.0221489,0.0209577,0.0132868,0.0217478,0.0192307,0.0147841,0.0175252,0.0289739,0.0234546,0.0122996,0.0195433,0.0152409,0.0181858,0.0186329
135,0.0254628,0.0307313,0.0701393,0.0306145,0.0366162,0.015473,0.0135563,0.0164893,0.0138646,0.0254603,0.0383093,0.0222125,0.010799,0.0130799,0.0095669,0.0109489,0.00971954,0.00897686,0.0371386,0.0141436,0.0153476,0.0191217,0.0478217,0.0301362,0.0215742,0.0221554,0.0159822,0.00814199,0.0218521,0.0198928,0.0151511,0.0230846,0.0189472,0.0147544,0.0171275,0.0291506,0.0235222,0.0126609,0.0198363,0.0137078,0.015428,0.0180561
136,0.0252805,0.0303444,0.0693597,0.0317494,0.0388442,0.0146587,0.0124637,0.015547,0.0133374,0.0244158,0.0402553,0.0219585,0.00959126,0.0115563,0.00887304,0.00985866,0.0067772,0.00765399,0.0389361,0.0127389,0.0150323,0.0184116,0.0471608,0.0301358,0.022729,0.0205821,0.0148609,0.00698262,0.0211218,0.0188269,0.0166295,0.0244414,0.01886,0.0146509,0.0169915,0.0293656,0.0238777,0.0130847,0.0199989,0.0121037,0.0129046,0.0172628
137,0.0251822,0.029564,0.068247,0.0332058,0.0410118,0.0137906,0.0112499,0.0145051,0.0126461,0.023399,0.042811,0.0210669,0.00935357,0.010588,0.0089916,0.00765917,0.00517874,0.00696296,0.0411847,0.0111731,0.0146721,0.017095,0.0463137,0.0300303,0.0236428,0.0193412,0.0132718,0.00609377,0.0199032,0.0176778,0.0171197,0.0254739,0.0188676,0.0144431,0.0167879,0.0294331,0.0243031,0.0134757,0.0196682,0.0104163,0.0105323,0.0162214
138,0.0250255,0.0284286,0.0668944,0.0342066,0.0430551,0.0128471,0.00989182,0.013434,0.0117709,0.0225049,0.0462189,0.0197333,0.00997582,0.0104378,0.00940773,0.00546695,0.00534707,0.00641696,0.0437281,0.00954674,0.0142126,0.0153151,0.0453258,0.0298122,0.0240945,0.0183931,0.0114468,0.00555192,0.0183767,0.0163941,0.0163088,0.0257889,0.0186289,0.0140994,0.0162326,0.0289928,0.0244332,0.0137037,0.0185614,0.00870591,0.00821262,0.0149547
139,0.024757,0.0271082,0.0654116,0.0342221,0.044685,0.0118883,0.00841502,0.0124072,0.0107611,0.0218015,0.0501405,0.018305,0.0109838,0.0111638,0.00964152,0.00459659,0.00635251,0.00606252,0.04596,0.00793726,0.0135581,0.013319,0.0442703,0.0295747,0.0239854,0.0176295,0.00967669,0.00534459,0.016804,0.0150183,0.0143372,0.0251132,0.0177334,0.0135273,0.0153357,0.0277638,0.0240103,0.0136246,0.0166761,0.00712685,0.00602497,0.0135343
140,0.0244041,0.0258147,0.0638936,0.0332868,0.0453046,0.0110084,0.00691506,0.0114856,0.00970635,0.0212724,0.0537208,0.0170565,0.0119839,0.0123519,0.00979755,0.00504171,0.00728549,0.00632968,0.0469896,0.00634567,0.0126439,0.0113309,0.043248,0.0294172,0.0233638,0.0169413,0.0081744,0.00537426,0.0153963,0.0137238,0.0117571,0.0235372,0.0159125,0.0125479,0.0139276,0.0256905,0.023029,0.0130754,0.0143598,0.00588155,0.00424341,0.0120419
141,0.0240099,0.0247305,0.0624021,0.0318977,0.0442883,0.0102542,0.00550693,0.0106901,0.00870438,0.0208405,0.0559265,0.0160737,0.012638,0.0133075,0.0103444,0.00572657,0.00788978,0.00744642,0.0460889,0.00475311,0.0115159,0.00947735,0.0423755,0.0293566,0.0224117,0.0162541,0.00705042,0.00552196,0.0142594,0.0127687,0.00944472,0.0215829,0.013186,0.0109604,0.0116726,0.0229506,0.0216725,0.0119435,0.0121476,0.00512564,0.00322439,0.0105402
142,0.0235882,0.0239523,0.060966,0.0306052,0.0414653,0.0095697,0.00424962,0.00999549,0.00783369,0.0204337,0.0558595,0.0153043,0.0126278,0.0135524,0.0113378,0.00635831,0.00855013,0.00894157,0.0430336,0.00325013,0.0103192,0.00779838,0.0417477,0.029297,0.0213367,0.015525,0.00633838,0.00571696,0.01339,0.0123616,0.0085271,0.0199158,0.00995048,0.00873597,0.00858387,0.019893,0.020168,0.0103169,0.0105476,0.00486116,0.00306891,0.00905996
143,0.0231269,0.023462,0.0595885,0.0296345,0.0374266,0.00882778,0.00315219,0.00936822,0.00715605,0.0200176,0.0531053,0.0146734,0.0117656,0.0132103,0.0123241,0.00731268,0.00988153,0.00992045,0.0381347,0.00222579,0.00921438,0.00629759,0.0414049,0.029101,0.0201827,0.0147296,0.00599649,0.00594601,0.0127065,0.0125364,0.00944455,0.0188999,0.0071078,0.00637638,0.005117,0.0169176,0.0186632,0.00850764,0.00985216,0.00490097,0.00337845,0.00758985
144,0.0226217,0.023167,0.0582585,0.0288153,0.0333878,0.00794674,0.0022875,0.00883066,0.0067386,0.0195761,0.0480651,0.0141571,0.010196,0.0129261,0.0129869,0.00894098,0.0118213,0.00973061,0.0321551,0.00239455,0.00830554,0.00498898,0.041325,0.0287124,0.01873,0.013867,0.00591009,0.00621335,0.0121064,0.0131571,0.011084,0.0184123,0.00608289,0.00525335,0.00211543,0.0143047,0.0170858,0.0067618,0.00983044,0.00496349,0.00376094,0.00606403
145,0.0220997,0.022996,0.0569728,0.0278208,0.0306856,0.00699628,0.001954,0.00848829,0.00663077,0.0190841,0.0419283,0.0138143,0.00851467,0.013175,0.0134326,0.0110056,0.0135678,0.00851762,0.0262735,0.00348669,0.00763195,0.003953,0.041428,0.0281851,0.0166461,0.0129673,0.00594771,0.00649683,0.0115194,0.0140132,0.0121073,0.018072,0.00714079,0.00600658,0.00201542,0.012153,0.0151338,0.00512968,0.00963643,0.00482793,0.00406891,0.00437673
146,0.0216058,0.0229525,0.0557512,0.0264719,0.0302079,0.00617358,0.00234802,0.00845979,0.0068013,0.0185102,0.0361822,0.0137684,0.00754678,0.0137793,0.0139641,0.0128042,0.0144603,0.00736381,0.0219437,0.00482288,0.00717486,0.00338245,0.0415894,0.0275797,0.0138031,0.0120935,0.00600995,0.00674472,0.0109269,0.0148902,0.0119811,0.0176292,0.00893068,0.00717384,0.00345039,0.0104938,0.0126888,0.00434538,0.00845495,0.00447134,0.00428026,0.00245423
147,0.0211674,0.0230642,0.0546246,0.0248574,0.0318703,0.00562438,0.00306526,0.00874004,0.00713384,0.0178484,0.032071,0.0141124,0.00767798,0.0143213,0.0147024,0.0137062,0.0145873,0.00753185,0.0204242,0.00615928,0.00684665,0.00343667,0.0416656,0.0268681,0.0104413,0.0113298,0.00600574,0.00692279,0.0103406,0.0156084,0.0114885,0.0171501,0.0108825,0.00811991,0.0045539,0.0092814,0.0103939,0.00557124,0.00677148,0.00415573,0.00442653,0.000548808
148,0.0207929,0.0232891,0.0536083,0.023249,0.0345098,0.00530859,0.00373716,0.00914665,0.00748631,0.0171588,0.0303063,0.0148169,0.00849924,0.0145397,0.0154388,0.0135408,0.0146016,0.00892533,0.021859,0.00739681,0.00653216,0.00393994,0.0415533,0.026001,0.00703493,0.0107616,0.00583463,0.00705004,0.00979787,0.0160643,0.0128526,0.016868,0.0128838,0.0091362,0.00585526,0.00834231,0.00946139,0.00759161,0.00792686,0.00430369,0.00456266,0.00209446
149,0.0205045,0.0235186,0.0526721,0.0218904,0.0365936,0.0050995,0.0042639,0.00942937,0.00774802,0.0165295,0.0308629,0.0157243,0.00936441,0.014242,0.0158011,0.0126861,0.0148883,0.0105788,0.0250809,0.00847726,0.0061685,0.00454955,0.0412147,0.025017,0.00402762,0.0104002,0.00542161,0.00719791,0.00933955,0.0162626,0.0171533,0.0168858,0.0144811,0.0101282,0.00733334,0.00775199,0.0100224,0.00917047,0.0130212,0.00506863,0.00475748,0.00420441
150,0.0203626,0.0236635,0.0517687,0.0208981,0.0370865,0.004961,0.00467682,0.00944597,0.00786398,0.0160286,0.0330632,0.0166382,0.0098375,0.0132587,0.0155175,0.0117824,0.0150761,0.0117256,0.0287066,0.00939191,0.00577305,0.00506619,0.0406944,0.0240758,0.00163534,0.0101834,0.00481563,0.00744989,0.00900749,0.0162967,0.0227311,0.0171015,0.0150821,0.0106253,0.00824463,0.00812372,0.0110602,0.0103809,0.0190848,0.00619997,0.00507857,0.00604185
151,0.0204383,0.0237377,0.0508909,0.0202664,0.0357877,0.00496701,0.00500294,0.00923769,0.00782145,0.0156657,0.0359001,0.0174152,0.00980303,0.0116077,0.0145685,0.0112992,0.0146804,0.0118159,0.0317694,0.0101728,0.00537723,0.00543364,0.0401025,0.0233447,0.000234359,0.0100441,0.00424349,0.00784053,0.00883408,0.0162677,0.0275271,0.0173472,0.0144905,0.0105291,0.00812586,0.00966862,0.0122525,0.011685,0.0239691,0.00735902,0.00553545,0.00747728
152,0.0207451,0.0238443,0.0501156,0.0199156,0.0331302,0.00518806,0.00517694,0.00897797,0.00762962,0.0154039,0.0382931,0.0179845,0.00943226,0.00958906,0.0131886,0.0112773,0.0137824,0.010637,0.0336356,0.0108656,0.00501787,0.00565774,0.0395845,0.0228708,0.00179197,0.00996422,0.00399687,0.00831139,0.008825,0.0162047,0.0302457,0.0175137,0.0130452,0.0100794,0.00719491,0.0116448,0.0137398,0.0129444,0.026385,0.00827527,0.00601798,0.00844067
153,0.0212255,0.0241006,0.0495872,0.0197661,0.0297519,0.00559307,0.00511748,0.00882279,0.00732531,0.0152211,0.0393377,0.018301,0.00899127,0.00761767,0.0117381,0.011447,0.0128736,0.00863553,0.0338895,0.0115016,0.00481353,0.00575351,0.0392728,0.0225539,0.00380165,0.00996002,0.00409998,0.00873099,0.00893649,0.0160632,0.030634,0.0175578,0.011393,0.00949255,0.00607537,0.0132737,0.0149918,0.0137028,0.0260121,0.00880879,0.00634387,0.00890127
154,0.0218091,0.0245678,0.0494348,0.0197809,0.0261654,0.00607191,0.00490685,0.00878581,0.00699565,0.0151609,0.0385547,0.0183133,0.0086089,0.00594062,0.0105238,0.0115383,0.01221,0.00695867,0.0323807,0.0120698,0.00493609,0.00570602,0.0392583,0.0221806,0.00661764,0.0100491,0.00422445,0.00894458,0.00908983,0.015791,0.0294258,0.0174319,0.0103177,0.00920819,0.00534727,0.0141472,0.0151303,0.0139111,0.023693,0.00899253,0.00637164,0.00886393
155,0.0224666,0.0252515,0.0496697,0.0198614,0.0226432,0.0064941,0.00481444,0.00879206,0.00677931,0.015279,0.035972,0.0179982,0.00820467,0.004544,0.00964989,0.011442,0.0115782,0.00660288,0.0293511,0.0125013,0.00544777,0.0054639,0.0395661,0.0214369,0.00975192,0.0102082,0.00404128,0.00885189,0.00919323,0.0154173,0.0276506,0.0170058,0.0106212,0.0101334,0.00582228,0.0140953,0.0139921,0.0138109,0.0209836,0.00901597,0.00609286,0.00839216
156,0.0231978,0.0261443,0.0501582,0.0197927,0.0192875,0.00673833,0.00497674,0.0087908,0.00677392,0.0155798,0.0320428,0.0173573,0.00762127,0.00332789,0.00898985,0.0110863,0.0106421,0.00714166,0.0254256,0.0126762,0.00620736,0.00494891,0.0401413,0.020018,0.0122242,0.0103786,0.0034581,0.00844052,0.00918355,0.0150612,0.0256467,0.0160633,0.0123716,0.0124368,0.00820883,0.0131576,0.0123614,0.0138561,0.0191219,0.0090775,0.00563309,0.0076083
157,0.0239436,0.0272613,0.0506982,0.0193836,0.0161374,0.00671137,0.0051853,0.00875055,0.00696245,0.0160327,0.0274412,0.016408,0.00683871,0.0023647,0.00831178,0.0103351,0.00924316,0.00764457,0.0214017,0.0125,0.00700549,0.00413584,0.0408588,0.0179475,0.0132984,0.0105008,0.00275668,0.00776974,0.00906766,0.0148415,0.0227232,0.0145108,0.0144546,0.0148678,0.0113324,0.0117045,0.0113485,0.0151035,0.0183545,0.00925346,0.00519115,0.00669239
158,0.0245283,0.0286282,0.0511576,0.018721,0.0132148,0.0064323,0.00514003,0.00857499,0.00730654,0.0166604,0.0228111,0.0152565,0.00619919,0.00221026,0.00752384,0.00907075,0.00739264,0.00772001,0.0178986,0.0119917,0.00773041,0.00323346,0.0415857,0.0160133,0.0129148,0.0105723,0.00277033,0.00690974,0.00899505,0.0147508,0.0180112,0.0127833,0.015363,0.0158194,0.0130683,0.0103203,0.0115971,0.0176364,0.0178016,0.0095409,0.00502184,0.00593044
159,0.0247567,0.0302442,0.0515501,0.0182534,0.0105383,0.00611571,0.00474531,0.00809947,0.00791518,0.0175683,0.0186032,0.0142722,0.00638082,0.00330998,0.00689387,0.00740177,0.00538526,0.00756484,0.0150929,0.0113207,0.00844243,0.00308476,0.0422862,0.0157742,0.0115501,0.0106989,0.00389904,0.00590592,0.00929099,0.0146549,0.0124702,0.0121784,0.0140712,0.0144032,0.0121518,0.00939098,0.0124925,0.0192306,0.0159471,0.010042,0.00551103,0.00586357
160,0.0245774,0.0320523,0.051991,0.0184687,0.00817621,0.0060587,0.00430903,0.00721146,0.00899863,0.0188375,0.0151133,0.0140841,0.00753474,0.00511378,0.00683695,0.00599829,0.00478784,0.00814607,0.0128363,0.0108219,0.00933416,0.00449019,0.0431092,0.0179742,0.00969219,0.011045,0.00543029,0.00489609,0.0102644,0.0145096,0.0116384,0.0141006,0.0107501,0.0115182,0.00993859,0.0091423,0.0127495,0.0179073,0.0125493,0.0110646,0.00703493,0.00711995
161,0.0241972,0.0339847,0.0525422,0.0194207,0.0063199,0.00642495,0.00459925,0.00595232,0.0105828,0.020352,0.0125682,0.0148712,0.00890362,0.00694407,0.00720674,0.00599503,0.00725563,0.0101759,0.0108785,0.0107883,0.0105286,0.00668958,0.0443021,0.0211642,0.00740571,0.0116895,0.00674052,0.00429812,0.0118776,0.0145514,0.0167684,0.0180195,0.00720581,0.0099793,0.00993926,0.00979059,0.0121786,0.0141966,0.0100733,0.0128364,0.00949467,0.00960627
162,0.023964,0.0359365,0.0530865,0.020673,0.00510607,0.0071954,0.00578986,0.00451134,0.0123585,0.0217663,0.0109946,0.0157921,0.00966846,0.00794557,0.00729126,0.00726407,0.010897,0.0126354,0.00902767,0.0111182,0.0119714,0.00881292,0.0460192,0.0231915,0.00457894,0.0125406,0.00751372,0.00446594,0.0137507,0.0150787,0.0215152,0.02182,0.00582633,0.01027,0.0111546,0.0109699,0.0118485,0.0106786,0.0108778,0.0149299,0.0121876,0.012426
163,0.0241606,0.0376891,0.0533683,0.021629,0.00431985,0.00827644,0.00699752,0.00314368,0.0138529,0.0226809,0.0099632,0.0160355,0.00941392,0.00728354,0.00655378,0.00869207,0.013968,0.014013,0.00720869,0.0113692,0.0135275,0.0103622,0.0481381,0.022776,0.00164223,0.0134051,0.00779185,0.00502209,0.0154202,0.0160086,0.0238033,0.0236781,0.00557128,0.00939319,0.0104456,0.0119674,0.0122436,0.0093812,0.0131192,0.0163509,0.0141449,0.014421
164,0.024861,0.0390023,0.0531654,0.021892,0.00372683,0.00954329,0.00752058,0.00208408,0.0146726,0.0228801,0.00887191,0.0159191,0.00823234,0.00476825,0.00508431,0.00987712,0.0156955,0.0136588,0.0054941,0.0111925,0.0150668,0.0111126,0.0502267,0.0201746,0.00217291,0.0141343,0.00787181,0.00534728,0.0164875,0.0168459,0.0244143,0.0232299,0.00423759,0.00660617,0.00846775,0.0125917,0.0132745,0.0108189,0.0154705,0.0162938,0.0145802,0.0146112
165,0.0257875,0.0397916,0.0524584,0.0214489,0.0036447,0.0107818,0.00741938,0.00145881,0.0146586,0.0224593,0.00766061,0.016279,0.00663152,0.0013375,0.00361512,0.011036,0.0161162,0.0119944,0.00439565,0.0105703,0.0164496,0.0110526,0.0517779,0.0170121,0.00417204,0.0146634,0.00794542,0.00519356,0.0166731,0.0170886,0.0246396,0.0215785,0.00230825,0.00527174,0.00797096,0.0132343,0.015431,0.0143511,0.0179024,0.0146873,0.0132515,0.0126756
166,0.0264579,0.0401781,0.051431,0.0205525,0.00451165,0.0116555,0.00720865,0.00134149,0.0139074,0.0217075,0.00715708,0.0170765,0.00530762,0.00268693,0.0031408,0.0124664,0.0158973,0.0101023,0.00485024,0.00968225,0.0174933,0.0103337,0.0525326,0.015047,0.00524468,0.0149565,0.00792287,0.0046763,0.0159006,0.0165303,0.0250587,0.0200507,0.0033523,0.00791159,0.00953911,0.0144043,0.0181331,0.0175999,0.0198029,0.0121622,0.010575,0.00929707
167,0.0266099,0.0403542,0.0503253,0.0194544,0.00596614,0.0118017,0.00702563,0.00195858,0.0126742,0.0208544,0.00812524,0.0177268,0.00474731,0.00488209,0.0036204,0.0141408,0.0156929,0.00894663,0.00662577,0.00868098,0.018041,0.00924544,0.0526153,0.0147158,0.00550344,0.0149812,0.0076276,0.00404866,0.0143755,0.0152857,0.025571,0.0192205,0.00608621,0.0105224,0.0118311,0.0161391,0.019676,0.0186862,0.0203106,0.00957193,0.00743918,0.00609553
168,0.0264084,0.0404474,0.0492931,0.0182699,0.00735698,0.0110322,0.00658774,0.00326204,0.0112557,0.0199061,0.00997368,0.018147,0.00483689,0.00566507,0.00425482,0.0156834,0.015572,0.00864478,0.00869816,0.00760843,0.0180621,0.00814076,0.0523825,0.0152541,0.00535063,0.0147642,0.00698155,0.0035177,0.0125494,0.0136501,0.0258718,0.0190934,0.00812066,0.011351,0.0136397,0.0178036,0.0192601,0.0174809,0.0192598,0.00749842,0.0048405,0.00463653
169,0.0262253,0.0404978,0.0483484,0.0170341,0.00821361,0.0094972,0.00597774,0.00497763,0.00993135,0.0186998,0.0117648,0.0185118,0.00514134,0.00561221,0.00473522,0.0167318,0.0152907,0.00871914,0.0104868,0.00645022,0.0176558,0.00724415,0.0521511,0.0157807,0.00521904,0.0144415,0.00608429,0.00328647,0.0109538,0.0119339,0.0257025,0.0193565,0.00883746,0.0104617,0.0140651,0.0187494,0.0176116,0.0150415,0.0172942,0.00609547,0.00332215,0.00400106
170,0.0262748,0.0404993,0.0474261,0.015787,0.008285,0.00768465,0.0056153,0.00683784,0.00889259,0.0171224,0.0130059,0.0186903,0.00539879,0.00554176,0.00502847,0.0172429,0.0148049,0.00887699,0.0118078,0.00524437,0.016959,0.00651,0.052039,0.0157553,0.00571633,0.0142149,0.0053001,0.00350625,0.0100035,0.0103751,0.0249219,0.019559,0.00835746,0.0085578,0.013009,0.0189384,0.0161358,0.0125335,0.0153262,0.00530268,0.00238901,0.00239839
171,0.0264503,0.0404439,0.046464,0.0145343,0.00754656,0.00619105,0.00549763,0.00860062,0.0081304,0.0152798,0.0135166,0.0184607,0.00560576,0.00583887,0.00517368,0.0173859,0.0142633,0.00917686,0.0127344,0.0041939,0.0160464,0.00576249,0.0519967,0.0150522,0.00759108,0.0142406,0.00517086,0.00401215,0.00986774,0.00916711,0.0235327,0.0194769,0.00734299,0.0064306,0.0110485,0.0187576,0.0156697,0.010577,0.0140594,0.00518295,0.00169856,0.00136712
172,0.0264554,0.0403333,0.0454418,0.0132522,0.00616719,0.00530894,0.00536609,0.0100802,0.00752885,0.0134543,0.0133222,0.0178753,0.00592307,0.00638436,0.00524933,0.0172011,0.013806,0.00983043,0.0134773,0.00368459,0.0149073,0.00495276,0.051922,0.0138432,0.0109445,0.0145513,0.00588194,0.00450965,0.0104538,0.0085137,0.021739,0.0191645,0.00660906,0.00482092,0.00892705,0.018481,0.0160822,0.00928937,0.0139881,0.00588194,0.00265266,0.00486078
173,0.026099,0.0401422,0.0443665,0.0121292,0.00442563,0.00483604,0.00541504,0.0111921,0.0071158,0.0119175,0.0126327,0.0171814,0.00648804,0.00691823,0.00536293,0.0165734,0.0134913,0.0109375,0.014192,0.00397901,0.0135175,0.00425615,0.0517324,0.0123909,0.015202,0.015076,0.00713095,0.00487653,0.0115265,0.00853853,0.0201077,0.0187345,0.00670145,0.00472279,0.00739096,0.0181532,0.0169486,0.0086768,0.0156257,0.00721325,0.00470173,0.00870869
174,0.02549,0.0397713,0.0432354,0.0116298,0.00266015,0.00445537,0.00602185,0.0119718,0.00704129,0.0107823,0.0117195,0.0165677,0.00725556,0.00734191,0.00562259,0.0155878,0.0132468,0.0122604,0.0147918,0.00490325,0.0119367,0.00400471,0.0513869,0.0109364,0.0195929,0.0157189,0.00866979,0.00515462,0.0128731,0.00912683,0.0196989,0.0182319,0.00786874,0.0065405,0.00715106,0.0178136,0.018019,0.00889066,0.0193503,0.00871279,0.00671894,0.0120463
175,0.0249463,0.0390631,0.0420321,0.0119617,0.00163763,0.00404622,0.00708441,0.0125368,0.00732089,0.0100093,0.0107484,0.0160494,0.00810959,0.00779701,0.00612469,0.0147401,0.0129673,0.0132686,0.0150324,0.00618106,0.0103441,0.00442889,0.0508861,0.0096956,0.0233346,0.0164145,0.0104203,0.00543926,0.0143778,0.0100016,0.0216572,0.0176667,0.0102167,0.00940589,0.00821519,0.0175914,0.0191261,0.010151,0.0247674,0.00998926,0.00831299,0.0145724
176,0.0247256,0.0379084,0.0407708,0.0126989,0.00255061,0.00362331,0.00823009,0.0130214,0.0078032,0.0095375,0.00977541,0.015523,0.00909688,0.00853497,0.00696391,0.0147825,0.0128103,0.0134529,0.0148445,0.00764145,0.00900599,0.00540249,0.0502621,0.00885755,0.0257721,0.0171426,0.012316,0.00582478,0.0159914,0.0109149,0.0261321,0.0170839,0.0134942,0.0125181,0.00990722,0.0176527,0.0200804,0.0124529,0.0305419,0.0109094,0.00945381,0.0163175
177,0.0248409,0.0363696,0.039543,0.0132654,0.00418023,0.00326417,0.00923321,0.0135286,0.00835064,0.00940703,0.00885332,0.0149133,0.0104211,0.00970053,0.00817874,0.0162374,0.0131946,0.0127176,0.0144984,0.009152,0.00822547,0.00662448,0.0495644,0.00852966,0.0266306,0.0179103,0.0142556,0.00640616,0.0176663,0.0116993,0.0319321,0.016604,0.0170274,0.0152868,0.0117673,0.0181064,0.0207797,0.0153752,0.0351303,0.0116187,0.0103525,0.0174995
178,0.0250986,0.0347044,0.0385071,0.0134717,0.00575518,0.00312468,0.0100655,0.0141139,0.0088986,0.00972981,0.00807692,0.0142883,0.0121752,0.0111917,0.00965528,0.0187523,0.0142226,0.0116718,0.0143658,0.0105831,0.00826189,0.00783842,0.0488514,0.00869284,0.0261131,0.0186973,0.0161486,0.00725314,0.0193199,0.0122504,0.0371132,0.0164234,0.0199484,0.0171801,0.0134996,0.0189303,0.0212924,0.0181441,0.0376231,0.0123815,0.0113113,0.0183262
179,0.0252689,0.0332625,0.0378164,0.0135894,0.00703683,0.00337208,0.0107919,0.0147909,0.00939085,0.0105298,0.0075545,0.0138544,0.014164,0.0126671,0.0111088,0.0212713,0.0152998,0.0113994,0.0145044,0.0118261,0.00919197,0.00887046,0.0481866,0.00924695,0.0245315,0.0194055,0.0179347,0.00834811,0.020852,0.0125487,0.0396375,0.0167662,0.0214587,0.0178435,0.0146013,0.0200101,0.0218064,0.0198961,0.0378758,0.0133161,0.0125501,0.0188777
