Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
106,0.0209689,0.017275,0.0342738,0.00427217,0.0424106,0.010121,0.0109437,0.00949087,0.0172707,0.017137,0.018315,0.0176654,0.0169076,0.0136673,0.0134987,0.0189794,0.0153716,0.0142225,0.0274234,0.00704558,0.0103679,0.0122401,0.0226027,0.00519451,0.0269684,0.0103913,0.00924968,0.0031417,0.0177173,0.0130509,0.0319315,0.0129628,0.0110726,0.0170302,0.00557175,0.0126877,0.00819742,0.00610359,0.0424659,0.00629908,0.00751102,0.00909867
107,0.02146,0.0182149,0.0326982,0.00315748,0.0400511,0.0112919,0.0108426,0.0104971,0.0174503,0.0171817,0.0192298,0.0181301,0.0168348,0.0122917,0.0132102,0.0202169,0.0153823,0.0157958,0.0260232,0.00860846,0.0116741,0.0126355,0.0226758,0.00580224,0.027629,0.0126618,0.00848677,0.00355783,0.0159978,0.0146911,0.0310896,0.0135665,0.0127777,0.0148624,0.00615932,0.0130927,0.00871158,0.007785,0.0395324,0.00655341,0.00686775,0.00883582
108,0.0214044,0.0189107,0.0310255,0.00232889,0.0381197,0.0109994,0.0102167,0.00978349,0.0166598,0.0167191,0.0210539,0.0182572,0.0165911,0.0115776,0.0131034,0.0225496,0.0152664,0.0168662,0.0260079,0.0097203,0.0122447,0.0120785,0.0224374,0.00689123,0.0262938,0.0131866,0.00721801,0.00338991,0.0141857,0.0150624,0.0314597,0.0146011,0.013133,0.0116332,0.0068259,0.0130063,0.00910923,0.00750266,0.0380238,0.0062155,0.00551516,0.00704493
109,0.0206941,0.0194016,0.0294815,0.00219315,0.0366651,0.00867465,0.00963917,0.00808013,0.0154192,0.0160743,0.0229648,0.0181684,0.0163732,0.011085,0.0130316,0.026645,0.0154873,0.0175028,0.026761,0.00997967,0.0117514,0.0107701,0.0219794,0.00790179,0.0243417,0.011578,0.00558998,0.00223258,0.0129254,0.0138749,0.0320605,0.01593,0.0117237,0.00911643,0.00602525,0.0131217,0.00995503,0.00692321,0.0371181,0.00561206,0.00407215,0.00442914
110,0.0196987,0.0197702,0.0282034,0.00287278,0.0357643,0.00501708,0.00904311,0.00651441,0.014174,0.0155321,0.0244873,0.0181315,0.0160269,0.0103583,0.0128384,0.0314695,0.0161566,0.0176972,0.0276251,0.00962159,0.0103619,0.00918607,0.0215423,0.00893085,0.0235755,0.00860072,0.00413763,0.00284955,0.012779,0.0118865,0.0319994,0.0170927,0.0094474,0.00816981,0.00400572,0.0132821,0.0112302,0.00776486,0.0359914,0.00619137,0.00295556,0.00179866
111,0.0189213,0.0200267,0.0272405,0.00399364,0.0356093,0.00245108,0.00809847,0.00618295,0.0131551,0.0150102,0.025466,0.0183157,0.0153592,0.00920865,0.0123606,0.0354394,0.0166609,0.0173437,0.0283446,0.00932855,0.00869463,0.00801889,0.0213233,0.0100161,0.0244528,0.00611832,0.00413181,0.00543832,0.0134679,0.0103115,0.0309238,0.0178961,0.00723043,0.00869662,0.00135026,0.0131134,0.0121985,0.00938029,0.0346496,0.00808983,0.00240661,0.000859499
112,0.0185419,0.0201233,0.0264712,0.00542063,0.0363604,0.00305337,0.00676403,0.00714491,0.0123393,0.0141457,0.0258094,0.0187225,0.0143806,0.00795731,0.0113586,0.0374937,0.0162483,0.0162684,0.0290187,0.00926032,0.00722523,0.00763186,0.0213445,0.0111349,0.0260601,0.00570202,0.00537923,0.0074848,0.0141348,0.00970584,0.0288205,0.0184934,0.00544857,0.00947581,0.00222493,0.0128144,0.0127649,0.0103376,0.0334787,0.00996238,0.00279523,0.00226819
113,0.0183978,0.0200449,0.0256899,0.0071938,0.0379367,0.00364314,0.00530082,0.00795787,0.0115483,0.0126812,0.0256042,0.0192823,0.0134138,0.00786001,0.00976617,0.0373758,0.0145422,0.0143247,0.0298519,0.00896916,0.0059854,0.00756797,0.0215247,0.0122208,0.0272462,0.00643325,0.00671355,0.00837447,0.0143197,0.00985555,0.0255128,0.0190196,0.00485557,0.00989459,0.00515002,0.0130888,0.0130812,0.010242,0.0324177,0.0110916,0.00367004,0.00325716
114,0.0183108,0.0198719,0.0247782,0.00932874,0.0398528,0.00385576,0.00400178,0.00805936,0.0106648,0.0106506,0.0253819,0.0199166,0.0131832,0.00987332,0.00778735,0.0354259,0.011695,0.0114754,0.03093,0.00825787,0.00488961,0.00715503,0.0217505,0.0131069,0.0275577,0.00723391,0.00771416,0.00835933,0.0141217,0.0104027,0.0207459,0.0193592,0.00619592,0.0106057,0.00811186,0.0143466,0.0133175,0.0100288,0.0309728,0.0116229,0.00432624,0.00397665
115,0.0182694,0.0197577,0.0237669,0.0118546,0.0411696,0.0042771,0.00319794,0.00809339,0.00976598,0.00833632,0.0256967,0.0205478,0.0139478,0.0127969,0.00569576,0.0322402,0.00884545,0.00790997,0.0319053,0.00740736,0.00401773,0.00626378,0.0218872,0.0135269,0.0272478,0.00804129,0.00846315,0.00802335,0.0138374,0.0110145,0.0150188,0.0193298,0.00869786,0.0121937,0.0110199,0.0162559,0.0137227,0.0107907,0.0289125,0.0120576,0.00458991,0.00480467
116,0.0183597,0.0198114,0.0227697,0.0148737,0.0406811,0.00478415,0.00340598,0.00822377,0.00908893,0.00613203,0.0261254,0.0211416,0.0145164,0.0150063,0.00385282,0.0284356,0.00830592,0.00447082,0.0319397,0.00690962,0.0035153,0.00538795,0.0218343,0.0134441,0.026431,0.00880906,0.00931118,0.00789381,0.0137001,0.0115154,0.00998462,0.0190059,0.0118946,0.0145578,0.0133616,0.018168,0.0144781,0.0125346,0.0261936,0.0127496,0.0046504,0.00604147
117,0.0185839,0.0199542,0.0218877,0.0183537,0.0374431,0.00520735,0.00453431,0.00823124,0.00887059,0.0044015,0.0252124,0.0216936,0.0135777,0.0156148,0.00303225,0.0245579,0.0098895,0.00381993,0.0302314,0.00729006,0.00348099,0.00522088,0.0215981,0.0132691,0.0246264,0.00936831,0.0105276,0.00823976,0.0138561,0.0119699,0.00713317,0.0187841,0.0155864,0.0173547,0.0146799,0.019783,0.0155373,0.0149731,0.0221405,0.0136955,0.00480735,0.00782912
118,0.0188561,0.0199345,0.0211608,0.0219383,0.0313237,0.00566678,0.00574515,0.00847274,0.00909685,0.00337515,0.0216178,0.0222013,0.0112826,0.0145212,0.00356495,0.0210616,0.0109347,0.00581183,0.0266186,0.00879697,0.00415188,0.00573604,0.0212751,0.013515,0.0218046,0.00970063,0.0120925,0.00897233,0.0143267,0.0125349,0.0060878,0.0190947,0.0190609,0.0198335,0.01524,0.0211798,0.0168417,0.018224,0.0160477,0.0146252,0.00522948,0.0100597
119,0.0191202,0.0195653,0.0205971,0.0250808,0.0231535,0.00633297,0.00646622,0.00913365,0.00955434,0.00313944,0.0150551,0.0226764,0.00908313,0.0122726,0.00436926,0.0183115,0.0106734,0.00723376,0.0216452,0.0111031,0.00565359,0.00635011,0.0210184,0.0142229,0.0195196,0.00996767,0.0137589,0.00969305,0.0149624,0.0132855,0.00603079,0.0199933,0.0214852,0.021049,0.0158768,0.0225174,0.018563,0.0220527,0.0090955,0.015247,0.00585153,0.0123149
120,0.0193822,0.0189636,0.0202352,0.0273157,0.0143954,0.00725373,0.00664383,0.00977096,0.010107,0.00361165,0.0064826,0.023145,0.00830451,0.00984091,0.00498785,0.0165712,0.00968428,0.00751494,0.0161731,0.0134801,0.00750833,0.00690488,0.0209809,0.0149015,0.0190132,0.0103297,0.0151496,0.00995031,0.0155563,0.0141732,0.00621573,0.021079,0.0224466,0.020884,0.0167643,0.0241489,0.0205344,0.0252661,0.00695259,0.0154118,0.00642484,0.0140515
121,0.0196465,0.0184702,0.0200924,0.0284715,0.00709661,0.00834768,0.00657895,0.0100223,0.0107672,0.00446825,0.00451949,0.0235981,0.00899962,0.00842803,0.00575809,0.0158904,0.00840258,0.00702151,0.0112667,0.0151397,0.00905006,0.00766386,0.0212309,0.0149872,0.019588,0.0107715,0.0158914,0.00952553,0.0160052,0.0150857,0.00592747,0.0218155,0.0220776,0.0202866,0.01727,0.0261485,0.0218182,0.0264883,0.0114051,0.0150527,0.00663797,0.014938
122,0.0198885,0.0183259,0.0200527,0.0287249,0.00665248,0.00944943,0.00664849,0.00990217,0.0115769,0.00525621,0.0140424,0.0239786,0.0103115,0.00895753,0.0068299,0.0158148,0.00715949,0.00618596,0.00907155,0.0155377,0.00989252,0.00876756,0.0216865,0.014287,0.0216255,0.0110509,0.015853,0.00856433,0.0163302,0.0159129,0.00594805,0.0219183,0.0209975,0.0201275,0.01738,0.0277762,0.0216397,0.0254408,0.0162541,0.0141635,0.00635801,0.0150544
123,0.0201126,0.0184756,0.019897,0.0284416,0.0120412,0.0103109,0.00704836,0.0095588,0.0124791,0.0056126,0.0236833,0.0241775,0.0114309,0.0109309,0.00790039,0.0155194,0.00652781,0.00561626,0.0117667,0.0145617,0.0100114,0.0100495,0.0221913,0.0130979,0.0253305,0.010811,0.0151858,0.00743331,0.0165383,0.0165178,0.00684544,0.0214462,0.0199003,0.0201567,0.0177361,0.0283408,0.0202517,0.0231517,0.0201687,0.0128399,0.00572683,0.0146837
124,0.0203669,0.0187127,0.0194812,0.0280707,0.0177083,0.0107097,0.00770499,0.00911108,0.0132939,0.00540508,0.0325748,0.0241154,0.0121506,0.0130737,0.00874744,0.0144971,0.00701089,0.00663642,0.017192,0.0125734,0.00964439,0.0112958,0.0226478,0.0119747,0.0283502,0.00996943,0.0141474,0.00650156,0.0165936,0.0167694,0.00729315,0.0206473,0.019095,0.0197501,0.0183678,0.0280149,0.0186098,0.0209379,0.0224411,0.0113309,0.00510804,0.0140284
125,0.0206506,0.0188281,0.0189003,0.0280805,0.0222056,0.0105667,0.00829534,0.00860872,0.0137597,0.00482415,0.039881,0.0238034,0.0126202,0.0144887,0.00919328,0.0130634,0.00840601,0.00925897,0.0228493,0.0102236,0.00905092,0.0122474,0.0229439,0.0112565,0.0287838,0.008987,0.0129347,0.00604505,0.0165125,0.0165913,0.00799929,0.0197081,0.0184952,0.0188353,0.0185975,0.0273828,0.0173627,0.0193212,0.0225517,0.0100198,0.00491004,0.0131469
126,0.0209231,0.0187926,0.0183551,0.0287656,0.0245905,0.0100055,0.00849451,0.00819649,0.0136915,0.00421007,0.0446607,0.0233373,0.0129516,0.0150042,0.00908614,0.0120064,0.00981261,0.0119725,0.0272445,0.00828508,0.00840883,0.0125866,0.0230027,0.0109587,0.0265473,0.00860414,0.0116506,0.00621035,0.0163961,0.0160257,0.0111422,0.0187255,0.0178322,0.0175679,0.0178155,0.026505,0.01627,0.0179607,0.0207761,0.00928098,0.00513471,0.0120497
127,0.0211494,0.0186678,0.0180395,0.0300555,0.0244207,0.00924211,0.00815858,0.00804883,0.0132021,0.00391298,0.0464678,0.0228403,0.0130697,0.0148186,0.00832343,0.0117632,0.0106238,0.0138023,0.029757,0.00733175,0.00771819,0.0120022,0.0229324,0.0111196,0.0224411,0.00905721,0.0104639,0.00687774,0.0163672,0.0152793,0.0148346,0.0178517,0.0170465,0.0161125,0.0160594,0.0247313,0.014677,0.0163833,0.01773,0.00909407,0.00537998,0.0108177
128,0.0213678,0.0184963,0.0180361,0.0315076,0.0222561,0.00841555,0.00739715,0.00813749,0.0126783,0.00417354,0.0455603,0.0224168,0.0128729,0.0142002,0.00717182,0.0122052,0.0107925,0.0144751,0.0305485,0.00741263,0.00687053,0.0104053,0.0230441,0.0118377,0.0171599,0.0098747,0.00955663,0.00758103,0.0164581,0.0146868,0.016499,0.0172453,0.0162892,0.0147563,0.0138525,0.0215344,0.0123516,0.0144362,0.0137084,0.00902961,0.00531023,0.00955319
129,0.0216221,0.018303,0.0183326,0.0326152,0.0196955,0.00759464,0.0065145,0.00823599,0.0125309,0.0050429,0.0425775,0.022109,0.0124313,0.0134596,0.00642727,0.0128575,0.0103901,0.0139563,0.0299071,0.00821874,0.00580539,0.00806366,0.0235357,0.0129229,0.0112653,0.0104881,0.00894834,0.00791121,0.0166366,0.0145807,0.0156096,0.0168386,0.015796,0.0139566,0.0119028,0.0178126,0.00999285,0.0123158,0.00905631,0.00875551,0.00492111,0.00835786
130,0.0219112,0.0181828,0.0188795,0.0331464,0.0188884,0.00687177,0.00582636,0.0081972,0.012885,0.00629771,0.0381762,0.0218393,0.0121182,0.0131123,0.0066143,0.0131454,0.00938616,0.0124119,0.0275668,0.00943871,0.00460259,0.00553494,0.0243327,0.0140287,0.00585297,0.0106317,0.00845426,0.00777215,0.016852,0.0150054,0.0131826,0.0163871,0.0157527,0.0139902,0.0107631,0.0161914,0.00906663,0.0103744,0.00675449,0.00829653,0.00452309,0.00740169
131,0.0221819,0.0182754,0.0196192,0.0332067,0.0208528,0.00639379,0.00553646,0.00805764,0.0135773,0.00756364,0.0330878,0.0213479,0.0125294,0.0138402,0.00766873,0.0125997,0.00807733,0.0106403,0.0226956,0.0107587,0.00351178,0.00359422,0.0251727,0.0150951,0.00544963,0.0104327,0.00785223,0.00726896,0.017034,0.0155117,0.0107754,0.0157816,0.0161367,0.0147061,0.0105175,0.0177144,0.00997083,0.00887001,0.0111217,0.00787232,0.00451446,0.00688396
132,0.0223686,0.0185799,0.0204786,0.0329907,0.0240099,0.00624539,0.00572482,0.00788841,0.0143743,0.00847819,0.0286941,0.0203025,0.0140712,0.0158262,0.010068,0.010872,0.00742034,0.00993057,0.0150642,0.0118886,0.00288832,0.00312161,0.0257388,0.0164103,0.0100238,0.0103053,0.00705663,0.00649659,0.0170706,0.0155921,0.00965144,0.0150952,0.0166258,0.0156761,0.0107245,0.0200101,0.0111395,0.00781373,0.0174907,0.00751958,0.00488726,0.00673431
133,0.0224256,0.0188444,0.0213887,0.0325659,0.0254526,0.00635966,0.00637818,0.00764958,0.0151249,0.00883405,0.0258587,0.0187782,0.0163304,0.0185871,0.0132479,0.00797043,0.00828646,0.0111117,0.00771656,0.0127341,0.00287545,0.00387706,0.0259429,0.0181276,0.0145649,0.0106222,0.00618122,0.00551884,0.0168901,0.0152985,0.0100286,0.0143848,0.0168123,0.0164492,0.010826,0.0213823,0.0112355,0.00706806,0.0226704,0.00700707,0.00528474,0.00665552
134,0.0224169,0.0187256,0.022313,0.0318786,0.022959,0.00657633,0.00745784,0.00716136,0.0158275,0.00878999,0.0220506,0.0175504,0.017706,0.0208292,0.0149701,0.00519053,0.0102687,0.0138888,0.00805754,0.0133428,0.00327706,0.00495578,0.0260277,0.0198901,0.018019,0.0114518,0.00542386,0.00435385,0.0165701,0.0152585,0.0111308,0.0136183,0.0165698,0.0166094,0.0105628,0.0220675,0.0100174,0.00662573,0.0255921,0.00620092,0.00562612,0.0067045
135,0.0226146,0.0181559,0.0233018,0.0309564,0.0166718,0.00681332,0.00892707,0.00620981,0.0165659,0.00889723,0.0153893,0.0174903,0.0163979,0.0203518,0.0140685,0.00442992,0.0121625,0.0166853,0.0112204,0.0138134,0.00424871,0.00621281,0.0262417,0.0210784,0.0202153,0.0125593,0.00504881,0.00304063,0.0163206,0.0160983,0.0121466,0.0128228,0.0161965,0.0158422,0.0100869,0.0231178,0.00824839,0.00707829,0.0262365,0.00554176,0.00628375,0.00745084
136,0.023232,0.0174934,0.0245626,0.0301319,0.0103573,0.00723691,0.0106377,0.00495012,0.0173341,0.00973836,0.011739,0.0184954,0.0121859,0.016332,0.012183,0.0046763,0.0130621,0.0178067,0.0144525,0.0146168,0.00632536,0.0078933,0.0265753,0.0214486,0.0211785,0.0135844,0.00571493,0.00207571,0.0164272,0.0175449,0.0125161,0.0121668,0.0160027,0.0141323,0.00960864,0.0251178,0.00751668,0.00910173,0.0252475,0.00618407,0.00764495,0.00915845
137,0.0241146,0.0173044,0.0261542,0.0300001,0.00970176,0.00824439,0.0122826,0.00471351,0.0179573,0.0113737,0.0153361,0.0196738,0.00728399,0.0114749,0.0117292,0.00778606,0.0129787,0.017239,0.0186521,0.0162831,0.00942819,0.0101167,0.0268513,0.0214535,0.0209704,0.0146063,0.00762896,0.00275134,0.0170615,0.0188103,0.0120325,0.0118894,0.0159136,0.0119739,0.00907282,0.0276667,0.00868441,0.0120541,0.0233432,0.00835062,0.00957137,0.0113406
138,0.024856,0.0177684,0.0279083,0.030874,0.0118752,0.00990974,0.0135804,0.00649744,0.0183443,0.0134215,0.0180155,0.0203912,0.00511488,0.00969326,0.0121814,0.0131017,0.0126561,0.0167169,0.0218043,0.0180735,0.0127721,0.0126502,0.0268717,0.0218794,0.0196821,0.0159085,0.0095066,0.00429115,0.0179718,0.0195466,0.0107922,0.0121292,0.0156397,0.00992519,0.00832025,0.0299718,0.010666,0.0145803,0.0210622,0.010778,0.0114073,0.0130901
139,0.0252113,0.0185856,0.0295028,0.0322244,0.0133208,0.0115689,0.0143398,0.00875369,0.0185604,0.0153376,0.0179247,0.0206795,0.00625651,0.0108923,0.0125286,0.01698,0.0128512,0.0175735,0.0227944,0.0183033,0.0153036,0.0149782,0.0266081,0.0230976,0.0175875,0.0168865,0.0101156,0.00526459,0.0186461,0.0197617,0.00890333,0.0128644,0.0150232,0.00807835,0.00734497,0.031524,0.0124489,0.0158689,0.0186307,0.0125209,0.0124713,0.0136326
140,0.0251906,0.01925,0.0307482,0.0329972,0.0149522,0.0122324,0.0144198,0.00999967,0.0186416,0.0167203,0.0173526,0.0209016,0.008223,0.0132001,0.0131213,0.0182761,0.0134818,0.0186317,0.0224895,0.0163845,0.0162401,0.0166228,0.0261227,0.0246716,0.0151241,0.0164874,0.00930776,0.00503032,0.0188677,0.0195069,0.00638911,0.013877,0.0141077,0.00626106,0.00624989,0.0321321,0.0136692,0.0160372,0.0162114,0.0133784,0.0124412,0.0127802
141,0.0249922,0.0194876,0.031625,0.0325048,0.016993,0.011291,0.0135961,0.00957295,0.0183377,0.0172941,0.0174516,0.0213795,0.00943808,0.0146335,0.0134487,0.0180151,0.0137937,0.0181655,0.0219033,0.0133777,0.015378,0.0172103,0.0253881,0.025728,0.0127819,0.0146829,0.00784518,0.00366434,0.0188062,0.018866,0.00379392,0.0149124,0.0130005,0.00475916,0.0053865,0.0317366,0.0142454,0.0158107,0.0141578,0.0135828,0.0114262,0.0110298
142,0.0248537,0.0194038,0.0321496,0.0307939,0.0181951,0.00899028,0.0117009,0.00771077,0.0173217,0.0168149,0.0174177,0.0221567,0.00932158,0.0139124,0.012518,0.0173001,0.0134124,0.0162825,0.0211763,0.0108711,0.0131229,0.016472,0.0242998,0.0257559,0.0110422,0.0125834,0.00660173,0.00184413,0.0186313,0.0179338,0.00344648,0.0157685,0.0117233,0.00402224,0.00559367,0.0303921,0.0143093,0.0156789,0.0128834,0.0135053,0.00983771,0.00913298
143,0.0248449,0.0191446,0.0324771,0.0282403,0.0178609,0.0063249,0.00902592,0.00568444,0.0157183,0.01532,0.0167672,0.0228812,0.008663,0.011527,0.0104026,0.0162936,0.0125492,0.0142216,0.0201959,0.0100182,0.0102575,0.0145124,0.0227418,0.0250115,0.0101787,0.0111203,0.00581984,0.00131802,0.0182886,0.016774,0.00564479,0.0162286,0.0104262,0.00391929,0.00695068,0.0283308,0.0141399,0.0153838,0.0126514,0.013299,0.00809434,0.00753163
144,0.0249933,0.0188314,0.032673,0.0250478,0.0164564,0.00437597,0.0062049,0.00519756,0.0138951,0.0131879,0.0154392,0.0231223,0.00858117,0.00846744,0.00772016,0.0149967,0.0117275,0.0128554,0.0187081,0.0109507,0.00751008,0.0118421,0.0208007,0.0240941,0.0102309,0.0102208,0.00520782,0.00293111,0.0175878,0.0154641,0.00788155,0.0161489,0.00969762,0.00458207,0.00824085,0.0260074,0.0140996,0.0144636,0.0131228,0.0127704,0.00643985,0.00625216
145,0.0252586,0.0185242,0.0327289,0.0212736,0.0151218,0.00352872,0.00393486,0.00599519,0.012104,0.0109722,0.0134432,0.0228353,0.00916866,0.00539316,0.00506772,0.0140459,0.0114475,0.0121219,0.016818,0.0127248,0.00528189,0.00912926,0.0186852,0.0233264,0.0110825,0.00937353,0.00450777,0.00470675,0.0164669,0.0141178,0.00954904,0.0156154,0.00973332,0.00624528,0.00874032,0.0238429,0.01438,0.0129089,0.0136994,0.0116964,0.00491444,0.00519035
146,0.0255794,0.0182549,0.0326295,0.0171921,0.0143164,0.00345817,0.00273717,0.0065988,0.0104288,0.00907102,0.0113006,0.0224619,0.0100704,0.00361129,0.00287803,0.0143625,0.0119554,0.0118894,0.0150771,0.0145102,0.0037403,0.00683986,0.016608,0.022644,0.01255,0.00839242,0.00382178,0.00632102,0.0151097,0.012866,0.0106405,0.014962,0.0099182,0.00861622,0.00884135,0.021988,0.0147556,0.0111613,0.0138802,0.0102361,0.00353434,0.00442587
147,0.0259897,0.0180024,0.0324437,0.013404,0.0136784,0.00388505,0.00253035,0.00655365,0.00894239,0.00766879,0.0104139,0.022487,0.0114943,0.00501488,0.0014779,0.0156789,0.0129748,0.0126673,0.0140021,0.0160605,0.0031594,0.00531512,0.014704,0.0219364,0.0142645,0.00739268,0.00329918,0.00764355,0.0138439,0.0117266,0.0112481,0.014618,0.00970935,0.0112437,0.00909963,0.0202833,0.0146308,0.0096582,0.0134038,0.0089231,0.00230523,0.0040911
148,0.0265591,0.0176395,0.032317,0.010589,0.013181,0.00453383,0.00273574,0.00612165,0.00770217,0.00675157,0.0112871,0.0229503,0.0136758,0.00726208,0.00181522,0.0168873,0.013964,0.0145603,0.0137207,0.0173409,0.00365291,0.00502151,0.0130313,0.0212557,0.0157126,0.00649315,0.00278748,0.00862395,0.0129649,0.0105684,0.0115435,0.0148443,0.00900419,0.0137323,0.00957542,0.0185003,0.0136558,0.00855233,0.0124271,0.0083468,0.00113102,0.00399481
149,0.0272617,0.016996,0.0323575,0.009089,0.0129975,0.00514285,0.00318373,0.0057304,0.00669441,0.00621069,0.0129059,0.0235121,0.0159624,0.00860825,0.0034981,0.0175925,0.0148318,0.0168701,0.0140215,0.0182906,0.0046781,0.00582996,0.0116549,0.0206801,0.0164651,0.00566169,0.00206037,0.00930357,0.0126275,0.00927747,0.0117465,0.0155762,0.00811149,0.0157143,0.0103208,0.0166428,0.0122518,0.00785411,0.0115172,0.00876591,0.000607471,0.0037517
150,0.0279481,0.01606,0.0325627,0.00860284,0.0131023,0.00566527,0.0039088,0.00560843,0.00593556,0.00612529,0.0146834,0.0238385,0.0174214,0.00861349,0.00594334,0.0183596,0.0159594,0.0191353,0.0146216,0.0188561,0.00571682,0.00694556,0.0106804,0.0202133,0.0162265,0.00480726,0.00113574,0.00976854,0.0128099,0.00792847,0.0119532,0.0165302,0.00782638,0.0168066,0.011386,0.0149392,0.0111322,0.0079897,0.0113577,0.00993238,0.00187865,0.0031312
151,0.0284436,0.0150822,0.0328709,0.00850301,0.0140674,0.00623105,0.00484352,0.00570153,0.00556236,0.00668975,0.0161917,0.0238508,0.0175563,0.00734805,0.00893379,0.019889,0.0174219,0.0211493,0.015153,0.0190742,0.0065584,0.00791949,0.0101635,0.0198524,0.0147542,0.00392837,0.000687628,0.0101149,0.0133406,0.00671904,0.0122748,0.0174066,0.00874889,0.0166856,0.0124315,0.013592,0.0106493,0.00952094,0.0124132,0.0113294,0.00316907,0.00214677
152,0.0286542,0.0143993,0.0332638,0.00835386,0.0159591,0.00692704,0.00584545,0.00590162,0.00568557,0.0078523,0.0171245,0.0236914,0.0162782,0.00564187,0.01175,0.0220861,0.0186082,0.0223162,0.0151887,0.0190449,0.00719715,0.00868178,0.0100187,0.0195188,0.0118041,0.00315709,0.00151315,0.0104125,0.0140084,0.00582365,0.0133227,0.0179967,0.0100426,0.0151322,0.0128288,0.0124108,0.0106432,0.0115104,0.0149006,0.0124826,0.00408369,0.0012567
153,0.0286215,0.0141818,0.0337925,0.00796457,0.0166475,0.00756513,0.00671584,0.00625075,0.00615445,0.0091749,0.0179135,0.0235533,0.0138869,0.00545973,0.0133494,0.024205,0.0188196,0.0217963,0.014536,0.0188687,0.00772425,0.00926502,0.0100332,0.0190346,0.00726112,0.0026904,0.00243357,0.0106914,0.0146554,0.00538278,0.0162988,0.0181832,0.0103435,0.0121005,0.0121347,0.0109442,0.0100997,0.0123115,0.0190182,0.0131552,0.00454341,0.00187454
154,0.0284896,0.0143612,0.0344802,0.00731995,0.0144673,0.00781579,0.00726947,0.00680124,0.00663429,0.010127,0.0192578,0.0235427,0.0110477,0.00686007,0.0130446,0.0255619,0.0178822,0.0193743,0.0137224,0.0186222,0.00821276,0.00970384,0.00996642,0.0183374,0.00194855,0.00265221,0.00313267,0.0109544,0.0151774,0.00550529,0.0221299,0.0178924,0.00917332,0.00799788,0.0104505,0.00908623,0.00798005,0.0113103,0.0248901,0.013436,0.00474447,0.00336485
155,0.0283963,0.014733,0.0352151,0.00657163,0.0108514,0.00755183,0.00748336,0.00743113,0.0068098,0.0104569,0.021172,0.0236425,0.00846798,0.00746423,0.0110642,0.0258859,0.016223,0.0160775,0.014136,0.0184033,0.00867051,0.0100325,0.00965068,0.0176694,0.00629349,0.0029913,0.00352285,0.011204,0.0154948,0.00608923,0.0307479,0.0171328,0.00726471,0.00448903,0.00838396,0.00727963,0.00445971,0.00897292,0.0324453,0.0136263,0.00504407,0.00486122
156,0.0283984,0.0150738,0.0357674,0.00593243,0.00931068,0.00697341,0.00749165,0.0078702,0.00652106,0.0102622,0.0224226,0.0236985,0.00654937,0.00605497,0.00845965,0.0253057,0.0144942,0.013591,0.016348,0.0183064,0.00907161,0.0102567,0.00908286,0.0174058,0.0133454,0.00358307,0.00357148,0.0114209,0.0155503,0.00669205,0.0412068,0.016067,0.0061418,0.00533791,0.00671809,0.00721944,0.00149182,0.00578583,0.0415857,0.0139719,0.00569733,0.00612994
157,0.0284604,0.0152273,0.0359389,0.00556388,0.0106197,0.00646486,0.00746016,0.00789233,0.00580225,0.00979652,0.0215986,0.0235051,0.00542815,0.00296878,0.00642024,0.0241851,0.0131142,0.0125122,0.0193717,0.0183126,0.00942541,0.0103401,0.00842703,0.0176584,0.0196864,0.00430868,0.0033332,0.0115538,0.0153621,0.00675862,0.0520209,0.0149905,0.00666317,0.00817481,0.00599045,0.00994853,0.00427766,0.00225386,0.0520488,0.0145189,0.00670071,0.00709263
158,0.0284919,0.0151278,0.0357072,0.00555643,0.013808,0.00632399,0.00748008,0.00750514,0.004865,0.00931033,0.0195741,0.0229302,0.00516791,0.00279165,0.00563697,0.0228238,0.0120532,0.0119787,0.0230512,0.0182452,0.00974213,0.0102317,0.00797397,0.0181164,0.0239909,0.0050583,0.00297767,0.0115292,0.0150561,0.00613289,0.0617674,0.0141087,0.00777061,0.00991134,0.00609643,0.01329,0.00809586,0.00338458,0.0627413,0.015187,0.00781769,0.00774124
159,0.0284036,0.0148248,0.0352483,0.00583481,0.0190953,0.00656461,0.00750964,0.00694471,0.00398626,0.0089405,0.0197165,0.0219806,0.00569098,0.00671582,0.00608314,0.0212646,0.0110784,0.0113531,0.0282538,0.0178625,0.00992339,0.00989803,0.00799995,0.018271,0.0253174,0.00573228,0.00272869,0.0112954,0.0148203,0.00523792,0.0695638,0.0133914,0.00831732,0.0102199,0.00665804,0.0157154,0.011987,0.00679265,0.0716021,0.0158593,0.00873015,0.00808785
