Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
342,0.0154092,0.0254337,0.0492851,0.0151063,0.0142817,0.00421619,0.00383262,0.0058642,0.00461089,0.0135693,0.0181069,0.024614,0.0134109,0.0189102,0.0146329,0.0229576,0.0262069,0.0190854,0.0114906,0.00460182,0.00688041,0.0155401,0.0502519,0.0209427,0.0193358,0.00684491,0.00560899,0.00250667,0.00779981,0.00915833,0.0270591,0.0241863,0.00914476,0.00680137,0.00695242,0.00214458,0.010256,0.0169858,0.00957433,0.00886707,0.0080181
343,0.0154451,0.0259813,0.04918,0.0146686,0.0101071,0.00412273,0.00309457,0.00574263,0.0046468,0.0137897,0.0191846,0.0239411,0.0130173,0.0199215,0.0138074,0.0226703,0.0254218,0.0179378,0.0113162,0.00516764,0.00663563,0.016487,0.0502684,0.0219947,0.0198767,0.00670844,0.00535176,0.00239861,0.00724106,0.00855057,0.029108,0.0239107,0.00947311,0.00491755,0.00629707,0.00361283,0.0111876,0.0195839,0.00935932,0.00898902,0.00745966
344,0.0155801,0.0265253,0.048933,0.014416,0.00715809,0.00416768,0.00268542,0.00569143,0.0047423,0.0139951,0.0188962,0.0228988,0.0126771,0.0198214,0.0122123,0.0222366,0.0236294,0.0161552,0.0113036,0.00615343,0.00665954,0.0170001,0.0503139,0.022815,0.0190917,0.0064377,0.00496359,0.00220924,0.00689558,0.00795675,0.0294225,0.0237871,0.00971798,0.00424049,0.00631101,0.00500389,0.00987696,0.0199948,0.00922139,0.00926594,0.00692453
345,0.0157927,0.0271339,0.0487467,0.014215,0.00645791,0.00439986,0.00259555,0.00557962,0.00488061,0.0141145,0.0171449,0.0218592,0.0124693,0.0188821,0.0101135,0.0212947,0.0210242,0.0140878,0.0116134,0.00712975,0.00690945,0.0168975,0.0504649,0.0232093,0.0174548,0.00602533,0.00447344,0.00197302,0.00679121,0.00749028,0.02751,0.0236928,0.00974458,0.00438569,0.0067413,0.00582816,0.00722947,0.0180097,0.00911725,0.00963155,0.00649751
346,0.0160547,0.0277654,0.0487787,0.013823,0.00800436,0.0047293,0.00271225,0.0053025,0.00507965,0.0140752,0.0146383,0.0209277,0.0122868,0.0175695,0.0079866,0.0194657,0.0179571,0.0119979,0.0128314,0.00773945,0.00720364,0.0161113,0.0507978,0.0230725,0.0161337,0.0055108,0.00391952,0.00179585,0.00690768,0.00720496,0.0236868,0.0232264,0.0100399,0.00545351,0.00754732,0.0057332,0.00476608,0.0150383,0.00902206,0.00998432,0.0062081
347,0.0163225,0.0282686,0.0490687,0.0130987,0.0104184,0.00494938,0.00284403,0.00486141,0.00536975,0.0138996,0.012817,0.0199288,0.0118457,0.0162954,0.00622595,0.0165873,0.0147564,0.0101085,0.015329,0.00771968,0.00732041,0.0146659,0.0513551,0.0224237,0.0156229,0.00499093,0.00337621,0.00181265,0.00719267,0.00710066,0.0189419,0.0220394,0.0111941,0.00808456,0.00899278,0.00464209,0.00392325,0.0127073,0.00892773,0.0101974,0.00603612
348,0.0164985,0.0284786,0.0495787,0.012185,0.0127228,0.00489989,0.00279962,0.0043412,0.00579136,0.0137032,0.0130327,0.0185469,0.0110715,0.0152925,0.00497297,0.0128048,0.0115647,0.00858009,0.0187682,0.00693601,0.00710543,0.0125728,0.0521564,0.0214587,0.0150952,0.0045636,0.00293715,0.00203261,0.00759798,0.00714233,0.0144182,0.0202097,0.013165,0.0118262,0.0109917,0.00301498,0.00531399,0.0104688,0.00880369,0.0101295,0.00588045
349,0.0164581,0.0283663,0.0502847,0.0115111,0.0145527,0.00460953,0.00246528,0.00383372,0.0064208,0.0136064,0.0150922,0.0165489,0.0103231,0.0146139,0.0047012,0.00851547,0.00838052,0.00738473,0.0223778,0.00544585,0.0065341,0.00975565,0.0532351,0.0205697,0.0137663,0.00429481,0.00270155,0.0023425,0.00811574,0.00731404,0.0107963,0.0182969,0.0149338,0.0151194,0.0127186,0.00194496,0.00865065,0.00717115,0.00856103,0.00964724,0.00559522
350,0.0161351,0.0280917,0.051207,0.0115718,0.015829,0.00427016,0.00182265,0.00336266,0.0074145,0.0136585,0.0177692,0.0139715,0.0102234,0.0141108,0.00583013,0.00424938,0.00559257,0.00637699,0.0253948,0.00364126,0.00580182,0.00617621,0.0546597,0.0201762,0.0117651,0.00424503,0.00278863,0.0026785,0.00880666,0.00769513,0.00814217,0.0170347,0.0150988,0.0161408,0.0130882,0.00228583,0.0126171,0.00395022,0.00806437,0.00867365,0.00516304
351,0.0156369,0.027914,0.0523245,0.0125505,0.0165348,0.00416594,0.00123936,0.00287752,0.00895323,0.0138371,0.0201615,0.0112884,0.0110555,0.0134951,0.00748822,0.00138408,0.00527286,0.0057614,0.0272745,0.00277772,0.00553877,0.00293951,0.0564744,0.0204401,0.00961478,0.00447276,0.00334259,0.00309238,0.00975825,0.00843621,0.0075463,0.0169983,0.0128411,0.0139782,0.0114992,0.0035414,0.0153208,0.00305976,0.00726041,0.00732193,0.00502388
352,0.0151877,0.0280079,0.0534679,0.0140693,0.0166548,0.00455016,0.00195507,0.002357,0.0110642,0.0140718,0.021758,0.00942481,0.0123848,0.0124965,0.00880153,0.00378535,0.00809112,0.00613599,0.0278037,0.00382881,0.00638215,0.00519595,0.0586124,0.0212109,0.00754225,0.00499712,0.00445131,0.00367531,0.0110301,0.00967228,0.0109393,0.0182632,0.0086218,0.00961979,0.0083456,0.00551406,0.015456,0.00423539,0.00651787,0.00628688,0.0060209
353,0.015019,0.0283905,0.0543466,0.0152961,0.0161967,0.0054118,0.00347067,0.00208861,0.0134531,0.0142679,0.0222778,0.0089993,0.0135454,0.0110399,0.00946601,0.0066823,0.0114402,0.00744798,0.0270585,0.00518752,0.0078289,0.00930519,0.0608141,0.0221749,0.00548068,0.00572917,0.00598613,0.00435923,0.012521,0.0113406,0.0160432,0.0201059,0.00441149,0.00597899,0.00506818,0.00754459,0.0133365,0.00773498,0.00674029,0.0068338,0.00808974
354,0.0152031,0.0289548,0.0547274,0.0154678,0.0152021,0.00647224,0.00486673,0.00251118,0.0156077,0.0142863,0.0216317,0.00932849,0.0142117,0.00918051,0.00954012,0.00937486,0.0140828,0.00889925,0.0253207,0.00595874,0.00876095,0.012169,0.0627018,0.0230033,0.00383349,0.00647046,0.00758791,0.0048972,0.0139639,0.0131332,0.0200378,0.0213544,0.00307205,0.00500361,0.0033285,0.00885095,0.0108928,0.0119225,0.00816496,0.00881644,0.0102482
355,0.01558,0.0295655,0.0545998,0.0144514,0.0137591,0.00740177,0.00576345,0.00333295,0.0170651,0.0139685,0.0199656,0.00963009,0.0144743,0.00698323,0.0093153,0.0118973,0.0159321,0.00991899,0.0229365,0.00616601,0.00857891,0.013227,0.0639704,0.0235509,0.00379145,0.00703727,0.00884542,0.00507159,0.0150587,0.0146399,0.0217611,0.0212177,0.00296897,0.00399397,0.00291696,0.00925698,0.0102195,0.0148179,0.0098016,0.010767,0.0117202
356,0.0158608,0.0301416,0.0541517,0.0128986,0.0120151,0.00796464,0.00612945,0.00405673,0.0176247,0.0132448,0.0176387,0.00994138,0.0146041,0.00465532,0.00916602,0.0140603,0.0174173,0.0104365,0.0201943,0.00615195,0.00761897,0.0128685,0.0645524,0.0239596,0.00488593,0.00734791,0.00948156,0.00488779,0.0156093,0.015542,0.0215647,0.0197713,0.00250942,0.00283926,0.00344286,0.00932148,0.0118166,0.016,0.0107017,0.011759,0.0122508
357,0.0158654,0.0306727,0.0535828,0.0118683,0.010177,0.00806276,0.00615666,0.00452918,0.0174048,0.0122314,0.0150658,0.0103419,0.0147552,0.00333206,0.00927251,0.015697,0.0188655,0.0107955,0.017308,0.00616163,0.00699275,0.0119138,0.0646415,0.0243499,0.00561246,0.00740208,0.0094446,0.00456373,0.0155627,0.0157199,0.0206205,0.0178319,0.00425292,0.0055504,0.0053162,0.0100059,0.0146772,0.016355,0.0105164,0.0116785,0.011962
358,0.0156229,0.0311595,0.0529748,0.0120946,0.00851837,0.00771518,0.00602224,0.00478382,0.0167683,0.0112377,0.0125182,0.01056,0.0148248,0.00461071,0.00956178,0.0170925,0.0201823,0.0113238,0.0144579,0.00618864,0.00740373,0.0110579,0.0645456,0.0244931,0.0057408,0.00723458,0.0088927,0.00429077,0.0149927,0.0152673,0.0200095,0.0164088,0.00645074,0.00906727,0.00711009,0.0116331,0.0170491,0.0169483,0.00942373,0.0109408,0.0110843
359,0.0152875,0.0315779,0.0523048,0.01348,0.00739253,0.00700449,0.00581473,0.00476121,0.0161213,0.0106221,0.0101786,0.0105064,0.0146146,0.00669385,0.00996498,0.0188785,0.0210516,0.0118979,0.0117742,0.00611291,0.00820686,0.0105875,0.0644841,0.0241384,0.00600159,0.00691838,0.00808485,0.00403411,0.0140452,0.014407,0.0201005,0.0161775,0.0073825,0.0110518,0.00760755,0.0133884,0.0175086,0.0180628,0.00786048,0.0100812,0.00977249
360,0.0149709,0.0318867,0.0515519,0.0153509,0.00712817,0.00607199,0.00564073,0.00429172,0.0157148,0.010574,0.00840776,0.0104034,0.0141183,0.00807543,0.0104674,0.0213382,0.021287,0.0121564,0.0093573,0.00587982,0.00863122,0.0104114,0.0644806,0.0235093,0.00700839,0.00659169,0.00725285,0.00364805,0.0128943,0.0133849,0.0205726,0.017164,0.00678677,0.0109201,0.00656582,0.0143674,0.0159571,0.0192426,0.00622909,0.00943887,0.0081228
361,0.0146663,0.0320448,0.050771,0.0169772,0.00768195,0.00513398,0.00545207,0.00335188,0.0155528,0.0109935,0.00777951,0.010389,0.0136774,0.00839966,0.0108691,0.0241018,0.02099,0.0119682,0.00751552,0.00551244,0.00847722,0.0102526,0.0644129,0.0230637,0.00860215,0.0064184,0.00651484,0.00306685,0.0117149,0.0123759,0.0208441,0.01868,0.00508839,0.00921321,0.00458971,0.014262,0.013518,0.019908,0.00474936,0.00902055,0.00626965
362,0.0142977,0.032037,0.0500454,0.0179172,0.00852431,0.00437371,0.00488211,0.00226928,0.0154381,0.0115864,0.00834734,0.010421,0.0136729,0.00782158,0.01074,0.0265903,0.0204298,0.0114765,0.00671584,0.00499065,0.007819,0.00986269,0.0641401,0.0227776,0.0106048,0.00643484,0.00584385,0.00239312,0.0106304,0.0114065,0.020401,0.0197757,0.00296581,0.00716561,0.00266325,0.0132239,0.01144,0.0197044,0.00347339,0.00858819,0.00438163
363,0.0138275,0.0318572,0.0494061,0.0181572,0.009062,0.00383898,0.00367041,0.00186321,0.0151606,0.0120371,0.00936554,0.0104501,0.0140052,0.00670276,0.00982969,0.0284158,0.0198224,0.0108869,0.00683787,0.00428876,0.00676562,0.00914511,0.0636006,0.0221191,0.0131494,0.00647457,0.00516627,0.00192534,0.00971607,0.0104076,0.0188819,0.0198522,0.00147318,0.00590165,0.0013312,0.0116857,0.0100185,0.0184837,0.00240752,0.00796031,0.00262772
364,0.0133034,0.0315084,0.048794,0.0179793,0.00894862,0.00350106,0.00207909,0.00241023,0.0146328,0.0121567,0.0101261,0.0104901,0.0141902,0.00543656,0.00834976,0.0292804,0.019139,0.0102872,0.00725818,0.00362187,0.00543823,0.00811153,0.0628173,0.0207436,0.016405,0.00632117,0.00445862,0.00180469,0.00901301,0.00933568,0.0161752,0.0189437,0.00236904,0.00564957,0.00127638,0.0103986,0.00885852,0.0162792,0.00157197,0.00719902,0.00119108
365,0.0128233,0.031008,0.0481201,0.0176833,0.00815131,0.00332996,0.00126923,0.00305635,0.0139009,0.0119505,0.0103435,0.0105688,0.0139456,0.00440826,0.00676716,0.0287546,0.0181355,0.0096715,0.00770458,0.00368389,0.00402623,0.0068139,0.0618445,0.0189353,0.0202386,0.00590732,0.00377215,0.00181085,0.00854968,0.00824162,0.0127172,0.0175404,0.00406092,0.00612911,0.00372774,0.0102124,0.0079112,0.0135118,0.00107084,0.00652674,0.000971066
366,0.0124808,0.0303939,0.0473466,0.0173783,0.00690548,0.00321535,0.00198569,0.00342245,0.0130641,0.0115817,0.010037,0.0107128,0.0133486,0.00392185,0.00538817,0.0264026,0.0165764,0.00901617,0.00815811,0.00485704,0.0028695,0.00534397,0.0607299,0.0173677,0.0239305,0.00533033,0.00320824,0.00179665,0.00834465,0.00726493,0.010341,0.0161789,0.00589234,0.00733599,0.0070069,0.0116498,0.00789816,0.0115443,0.00116413,0.00613435,0.00205944
367,0.0123252,0.029706,0.0465083,0.0169742,0.00560948,0.00301915,0.00257658,0.00351491,0.012206,0.011273,0.00934317,0.0109543,0.012614,0.00402136,0.00424857,0.0223279,0.0144665,0.00819316,0.00854799,0.00654688,0.00262867,0.00393591,0.0595098,0.016506,0.0264733,0.00472363,0.00290544,0.00168728,0.00839412,0.00655423,0.012435,0.0151651,0.00798698,0.00924114,0.010124,0.014568,0.00933312,0.0125219,0.00180364,0.00609882,0.00335197
368,0.0123519,0.0289551,0.0456573,0.0163283,0.00457664,0.00272212,0.0027401,0.00348332,0.0113744,0.0111943,0.00842538,0.0112975,0.0119288,0.00448077,0.00328106,0.0175254,0.0121845,0.00688493,0.00885289,0.00815575,0.0036154,0.00315113,0.0582194,0.0162348,0.0273067,0.00416188,0.00301812,0.00139985,0.00866595,0.0061071,0.018655,0.0146204,0.01034,0.0114782,0.01248,0.0180166,0.0113309,0.0163321,0.00278974,0.00642134,0.0047903
369,0.0125127,0.0281049,0.0448073,0.0154041,0.00365696,0.00243744,0.00274392,0.00352254,0.0106071,0.0113621,0.00760884,0.0116664,0.0113702,0.00498362,0.002455,0.0132514,0.0104686,0.00487906,0.00925127,0.00940937,0.00523661,0.00352807,0.0569043,0.016081,0.026752,0.00368423,0.00360189,0.00107088,0.00910813,0.00579602,0.0260763,0.0146162,0.0126941,0.0135709,0.0139935,0.0208178,0.0127836,0.0206941,0.00406026,0.00705509,0.00640194
370,0.01273,0.0271116,0.043945,0.0143032,0.0023131,0.00225463,0.00289619,0.00373521,0.00995041,0.0116331,0.00751751,0.0119365,0.010835,0.00520289,0.00185394,0.00979042,0.00993216,0.00326114,0.00997402,0.0102772,0.00701172,0.00456003,0.0556254,0.0157443,0.0258484,0.00334725,0.00452709,0.00119796,0.00964693,0.00565035,0.0326044,0.0151346,0.0146701,0.0151499,0.0148659,0.0223127,0.0135163,0.0238366,0.00553863,0.00794622,0.00817345
371,0.0129109,0.0259938,0.0430958,0.0131608,0.00127475,0.00208146,0.0033271,0.00403895,0.00944838,0.0118277,0.00865531,0.0120507,0.0101393,0.00492618,0.00162468,0.00690615,0.010297,0.00502604,0.0110127,0.0108619,0.00863813,0.00559756,0.0544674,0.0153471,0.0256686,0.00321571,0.00556909,0.00182759,0.0101807,0.00593727,0.0368088,0.0160164,0.0159233,0.0159384,0.0151894,0.022466,0.014204,0.0249551,0.00709668,0.00906309,0.0100353
372,0.0129617,0.0248836,0.0423402,0.0120289,0.0041572,0.00185067,0.00401292,0.00427781,0.00910577,0.0119,0.0110297,0.0121219,0.0092237,0.00427645,0.00173601,0.00558755,0.0107313,0.00780626,0.0121438,0.0113047,0.00995126,0.00647916,0.0535627,0.0152382,0.0263488,0.00329832,0.00650615,0.00257681,0.0105842,0.00679231,0.0379682,0.017101,0.0162611,0.0157648,0.0148487,0.0215484,0.0153474,0.0241018,0.00856442,0.0103234,0.011863
373,0.0128094,0.0239725,0.0418234,0.0109227,0.00821328,0.00180236,0.00483753,0.00435964,0.00892736,0.0119248,0.0147369,0.0124125,0.00817619,0.00375527,0.00208206,0.00586491,0.0106308,0.00901041,0.0134017,0.0116624,0.0109061,0.00725208,0.0530375,0.0156383,0.0271926,0.00349967,0.00717178,0.00326785,0.0107466,0.00783272,0.036152,0.0183485,0.0156702,0.0149116,0.013841,0.0200158,0.0164664,0.0218725,0.00974306,0.0115059,0.0134955
374,0.0124441,0.0234451,0.04163,0.00998022,0.0124196,0.00204384,0.00567453,0.00432275,0.00889135,0.0120092,0.0199435,0.0131543,0.00702345,0.00385633,0.00253775,0.00560839,0.00967701,0.00794676,0.0153219,0.0119066,0.0115783,0.00799149,0.0529751,0.0164043,0.0278717,0.00368579,0.00749286,0.00384391,0.010613,0.00837888,0.032083,0.0198231,0.0142363,0.0142584,0.0125175,0.0185511,0.0167237,0.0190508,0.0104588,0.0123541,0.0147911
375,0.0119248,0.023414,0.0417109,0.00954309,0.0163598,0.00231555,0.00640546,0.00429123,0.00893169,0.012181,0.0264545,0.014345,0.00572594,0.00461361,0.00282878,0.00500676,0.00790752,0.00580861,0.0185201,0.0119727,0.012068,0.0086877,0.0533578,0.0171265,0.0288377,0.00375381,0.00747845,0.00430348,0.010217,0.00802541,0.026813,0.0215505,0.0121122,0.0144282,0.0116018,0.0179594,0.0159787,0.0162719,0.0106452,0.0127217,0.015684
376,0.0113473,0.0238646,0.0419224,0.00998662,0.019957,0.00251875,0.0069223,0.00435589,0.00896094,0.0123674,0.0338362,0.0157222,0.0043487,0.00582156,0.00270621,0.00570355,0.00612061,0.00559553,0.0231826,0.0118152,0.0124089,0.00924257,0.054044,0.0174952,0.0301433,0.00366589,0.00715259,0.00464777,0.00966953,0.00696419,0.0213352,0.0233924,0.00978911,0.0149796,0.011839,0.01867,0.0151366,0.0138098,0.0103621,0.0126156,0.0161757
377,0.0108167,0.0246616,0.0421119,0.0114157,0.0233219,0.00269814,0.00716391,0.00451533,0.00891086,0.0124773,0.0417397,0.0169476,0.00314653,0.00720687,0.00237767,0.00663457,0.00561218,0.00691929,0.0291515,0.0114627,0.0125843,0.0095622,0.0548124,0.0175198,0.0308285,0.00349038,0.00654155,0.00487038,0.00911762,0.00578129,0.0163405,0.0250918,0.00861594,0.0152896,0.0133232,0.0201691,0.0154663,0.0116241,0.00976961,0.0121769,0.0163096
378,0.0104322,0.0256122,0.0421895,0.0135215,0.0264954,0.00280427,0.007157,0.00472965,0.00876555,0.0124792,0.049818,0.0178279,0.00278287,0.00843281,0.00258818,0.00660039,0.00618763,0.00704568,0.0359874,0.0110331,0.0125944,0.00963074,0.0554395,0.0174271,0.0299543,0.00339212,0.00574776,0.00497999,0.00869663,0.00502065,0.0124724,0.026422,0.00977603,0.0153288,0.0153497,0.0213617,0.0171222,0.00978356,0.00909622,0.0116159,0.0161568
379,0.0102393,0.0265112,0.042154,0.0157219,0.0293276,0.00279184,0.00698542,0.00495714,0.00859578,0.0123887,0.0573517,0.0183872,0.00389069,0.0092271,0.00339012,0.0061929,0.00676328,0.00589745,0.0428264,0.010669,0.012486,0.00948583,0.0557888,0.0174043,0.0274502,0.00349625,0.00496172,0.00498473,0.00845343,0.00490456,0.0107202,0.0272447,0.0121212,0.0152848,0.0170115,0.0214617,0.0190439,0.00870874,0.00856017,0.0110717,0.0157715
380,0.0102038,0.0272117,0.0420533,0.017478,0.0314727,0.00276244,0.00673803,0.00516976,0.00850933,0.0122398,0.0631813,0.0187785,0.00558739,0.00938962,0.00417046,0.00625202,0.00745166,0.00511918,0.0485286,0.0104419,0.0123054,0.0091626,0.0558431,0.0173423,0.0238885,0.00382041,0.00441247,0.00491471,0.00835022,0.00528759,0.0110907,0.0275206,0.0141461,0.0150336,0.0177378,0.0204753,0.0202799,0.00858144,0.0083261,0.0105764,0.0152146
381,0.0102229,0.0276609,0.0419574,0.0185576,0.0325207,0.00278359,0.00643383,0.00533974,0.00860477,0.0120547,0.0661325,0.0191177,0.0070023,0.00889598,0.00490196,0.00661351,0.00870334,0.0052255,0.0520786,0.0103074,0.0120359,0.00865701,0.0556763,0.0167902,0.0199467,0.00434449,0.00420985,0.00483529,0.00831284,0.00581535,0.0118289,0.0272831,0.0153786,0.0142837,0.0175073,0.0189974,0.0204983,0.00887737,0.00843972,0.0101241,0.0145701
382,0.0102039,0.0279037,0.0419421,0.0190156,0.0323685,0.00271451,0.00601174,0.0054472,0.00891595,0.0118486,0.0656006,0.0193537,0.0079554,0.0080473,0.00573781,0.00678777,0.0098971,0.00498803,0.0530049,0.0101587,0.0115873,0.00797127,0.0554017,0.01528,0.0161246,0.0050007,0.00425359,0.00482223,0.00828511,0.00614898,0.0114826,0.0265873,0.0160051,0.0130024,0.0167259,0.0175635,0.0197777,0.00910537,0.00880757,0.00977318,0.0139283
383,0.0101148,0.028026,0.042075,0.0189936,0.0313746,0.00243358,0.00537997,0.00548955,0.00940588,0.0116231,0.0618523,0.0192524,0.00874892,0.00726307,0.0062939,0.0065695,0.0100035,0.00413862,0.0514702,0.00988556,0.0108498,0.00715412,0.0551359,0.0128401,0.0127507,0.00560283,0.00434197,0.00488705,0.00822464,0.00620071,0.00973243,0.0254438,0.0163475,0.0115166,0.0158618,0.0161199,0.0183053,0.00935013,0.00922034,0.00962873,0.0133089
384,0.00997075,0.02812,0.0424031,0.0186055,0.0298795,0.00206926,0.00454768,0.0054766,0.00999607,0.0113961,0.0558225,0.0185692,0.00977155,0.00684565,0.00615658,0.00615835,0.00879411,0.00348846,0.0477938,0.00943094,0.00977899,0.00630586,0.054969,0.0102582,0.0100246,0.00595501,0.00433632,0.0049768,0.00808337,0.0062357,0.00708054,0.0238926,0.0164928,0.0101883,0.0151125,0.0142969,0.0161881,0.0101084,0.0094452,0.00975117,0.0126265
385,0.00979444,0.0282447,0.0429628,0.0179773,0.0278199,0.0018906,0.00370841,0.00539662,0.0106306,0.0112034,0.04873,0.0172639,0.0113327,0.00744923,0.00601794,0.00602872,0.0071673,0.00415551,0.0422405,0.00878053,0.0084283,0.00550297,0.0549735,0.00880221,0.00783848,0.00601085,0.00418227,0.00502698,0.00778027,0.00652393,0.00458111,0.02207,0.016263,0.0090317,0.0143543,0.0121939,0.0134834,0.0116771,0.00925832,0.0100616,0.0116797
386,0.00960336,0.0284227,0.0438079,0.0173452,0.0250352,0.00202974,0.00321156,0.00520962,0.0113181,0.0110805,0.0417408,0.0155921,0.0133235,0.00960628,0.0074628,0.00632487,0.00635534,0.00650726,0.0358636,0.0079187,0.00688724,0.00476439,0.055232,0.00922459,0.00584195,0.00588324,0.00386212,0.00501129,0.00722688,0.00708147,0.00371067,0.0200842,0.0154723,0.00777524,0.0133485,0.0107834,0.0104152,0.0136492,0.00845154,0.0103578,0.0102248
387,0.0094162,0.0286457,0.04503,0.0171398,0.0216128,0.00247857,0.00330334,0.00487414,0.0121576,0.0110313,0.0355784,0.0140267,0.0147341,0.0121405,0.00987631,0.00672103,0.0067428,0.0096887,0.0307097,0.00685076,0.00521082,0.00421358,0.0558594,0.0111706,0.0044183,0.0057063,0.00331978,0.00487832,0.00643355,0.00789296,0.00442371,0.0179243,0.0141407,0.00617876,0.0119988,0.0109618,0.00751538,0.0152292,0.00686813,0.0103878,0.00814455
388,0.00932177,0.0288994,0.0467276,0.0179542,0.0178348,0.0032318,0.00389905,0.00437855,0.0132989,0.0110432,0.0308179,0.0131766,0.0143228,0.0131852,0.0113264,0.00692572,0.00832479,0.012307,0.0279789,0.00585887,0.0036737,0.00445299,0.0569606,0.0139209,0.00514584,0.00551337,0.00248984,0.00449466,0.0058133,0.00906489,0.00523244,0.0158911,0.0125194,0.0041437,0.0105009,0.0122004,0.00529277,0.0158473,0.00464785,0.010055,0.00590122
389,0.00951035,0.0292237,0.0489128,0.0200602,0.0141616,0.00425337,0.00482406,0.00379789,0.0148122,0.0111844,0.0285548,0.0135464,0.0119293,0.0119709,0.0111111,0.00676469,0.0104736,0.0130889,0.0271955,0.00587765,0.00380567,0.00610627,0.0584967,0.0166529,0.00738934,0.00529958,0.00176633,0.00378764,0.00640215,0.0107645,0.00591361,0.014923,0.0110478,0.00177361,0.00932003,0.0136008,0.00360236,0.0154624,0.00317007,0.00975894,0.00540229
390,0.010116,0.0297187,0.05138,0.0227564,0.0113921,0.0054543,0.0059501,0.00339128,0.0165592,0.0116541,0.0289499,0.0148004,0.00914258,0.00957156,0.0101577,0.00608559,0.0117437,0.0117457,0.0277325,0.00745733,0.00630881,0.00866371,0.0602007,0.0186395,0.00950214,0.0051648,0.00253299,0.00299803,0.0085759,0.0130216,0.00688766,0.0154316,0.0102311,0.00126404,0.00885659,0.0149962,0.00218857,0.0145003,0.00468122,0.0102503,0.00758355
391,0.0110558,0.0304208,0.0537309,0.0246625,0.0104404,0.00672021,0.00712146,0.00346022,0.0182367,0.0126096,0.0301313,0.0158109,0.00793569,0.00786704,0.00961074,0.00514089,0.0114505,0.00941307,0.0289118,0.00958715,0.00942625,0.011132,0.0616529,0.0196951,0.0109366,0.00525344,0.00424935,0.0027742,0.0113631,0.0154709,0.00819266,0.0162934,0.0103739,0.00334759,0.00901314,0.0165805,0.00286037,0.0136426,0.00703552,0.0114972,0.0102299
