Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
273,0.0241847,0.0340838,0.0185146,0.0137436,0.015672,0.0136742,0.00748444,0.00637048,0.0147364,0.0191485,0.0197032,0.0203046,0.00985699,0.00277783,0.0104717,0.0194001,0.0242089,0.0137333,0.0235267,0.00790158,0.00866744,0.00792316,0.0116574,0.0138786,0.00720714,0.00757586,0.00702887,0.00949102,0.0192228,0.0217532,0.0130078,0.0151509,0.0157584,0.016123,0.0123993,0.00592729,0.0121685,0.0114985,0.0130389,0.00922262,0.0162151,0.0105989
274,0.0222658,0.0333479,0.0167854,0.0131599,0.0142267,0.0133676,0.0067262,0.00371054,0.0128936,0.0167255,0.024635,0.0199866,0.0126073,0.00260006,0.00615969,0.0225636,0.0261505,0.0140491,0.0265867,0.00783683,0.00906559,0.00602176,0.0116693,0.0151972,0.00762123,0.00618149,0.00534711,0.00794986,0.0174676,0.0193079,0.0131215,0.0154449,0.0196009,0.0138102,0.0116566,0.00635952,0.00810789,0.00857739,0.0143264,0.0068547,0.015409,0.00844172
275,0.0200965,0.0328893,0.0151131,0.0134342,0.015632,0.0119676,0.00577667,0.00334466,0.0111496,0.0158006,0.0276459,0.018939,0.01643,0.00561595,0.00446719,0.0256995,0.0277565,0.0141026,0.0296173,0.00740911,0.0100081,0.00482973,0.0118092,0.0151436,0.00713374,0.00458176,0.00401279,0.00600559,0.0155579,0.0165284,0.0129856,0.0159499,0.0198547,0.0111681,0.0101419,0.00815088,0.00593258,0.00712741,0.014627,0.00531679,0.0128971,0.00633352
276,0.0192251,0.0327569,0.0137019,0.013819,0.019779,0.0103525,0.00548481,0.00542602,0.00957923,0.0163447,0.028286,0.0174158,0.0190935,0.00774961,0.00690302,0.0286899,0.028939,0.0141889,0.0319919,0.00683566,0.0103652,0.00495236,0.0122368,0.0143881,0.00733889,0.00368098,0.00370334,0.00468548,0.0136619,0.0138984,0.012657,0.0163165,0.0165974,0.0094996,0.00811741,0.00970981,0.00679949,0.00652171,0.0148295,0.00596013,0.00896062,0.00508336
277,0.0195836,0.0329208,0.0125911,0.0135285,0.0259125,0.00962808,0.00585687,0.00701814,0.0082894,0.0175637,0.0265636,0.0157476,0.0200003,0.00897147,0.010093,0.0308448,0.02951,0.0144269,0.0329513,0.00626235,0.0101082,0.00620231,0.012731,0.0143989,0.00983926,0.00371796,0.00426519,0.00444678,0.0118685,0.0116167,0.0124629,0.0165184,0.0114679,0.00871846,0.00541738,0.0101949,0.00705011,0.00514938,0.0160495,0.0079347,0.0052521,0.00541845
278,0.0204649,0.0333071,0.0116447,0.0126861,0.0325742,0.00973699,0.00624801,0.00773223,0.00736652,0.0184844,0.0231151,0.0143489,0.0194762,0.00962243,0.0124653,0.0313351,0.0289672,0.0144179,0.0320186,0.00573264,0.00957985,0.00768747,0.0129507,0.0156,0.0135765,0.00429813,0.00494678,0.00459956,0.0102791,0.00971509,0.012404,0.0165363,0.00630145,0.00818466,0.00254026,0.0104333,0.00678491,0.00367538,0.0184861,0.00998649,0.00624625,0.00685094
279,0.0213768,0.033794,0.0106901,0.0118079,0.037689,0.00991827,0.00641602,0.00778743,0.00669834,0.0184697,0.0193102,0.0134932,0.0179771,0.00993482,0.0133805,0.0297013,0.0269146,0.0136425,0.0292747,0.00522804,0.00884217,0.00866647,0.0127185,0.0166888,0.0168923,0.00513563,0.00549392,0.00446121,0.00899187,0.00818167,0.0122363,0.0162162,0.00235201,0.00719987,0.00246309,0.0116274,0.00781486,0.0032387,0.0213475,0.0117682,0.0106231,0.0086562
280,0.0219563,0.0341972,0.00967968,0.0110799,0.0391551,0.00979199,0.00625375,0.00756168,0.00621197,0.0174873,0.0167002,0.0131619,0.0160994,0.00959357,0.0125138,0.0260781,0.0237546,0.0121469,0.0252765,0.00479151,0.00804485,0.00878791,0.012142,0.0164011,0.0190306,0.00617247,0.00614821,0.00409865,0.0080392,0.00706225,0.0125719,0.0154734,0.00232199,0.00567506,0.00478758,0.0140203,0.0111943,0.00469896,0.0240429,0.0133126,0.0151856,0.0106317
281,0.0221551,0.0343169,0.00874501,0.0104087,0.0358593,0.00932345,0.00565247,0.00742001,0.0061395,0.0159787,0.0157533,0.0131971,0.0147721,0.00813105,0.00985092,0.0211465,0.0206616,0.0108064,0.0207899,0.00448715,0.00786731,0.00812404,0.0114481,0.0148225,0.020054,0.00738059,0.00717565,0.00419317,0.00733049,0.006485,0.0153487,0.0144393,0.0055659,0.00562711,0.00637638,0.0168114,0.0154448,0.00749199,0.0264821,0.014826,0.0193978,0.0127275
282,0.0221385,0.0340532,0.00813377,0.00982388,0.0284083,0.00859193,0.00476593,0.00757626,0.00674879,0.0145099,0.0154459,0.0135298,0.0147497,0.00603555,0.00583904,0.0158499,0.018401,0.0108303,0.0165904,0.00418859,0.00854142,0.0070805,0.0107818,0.0129456,0.0203992,0.00863766,0.00853165,0.00499416,0.00670699,0.00652954,0.0206644,0.0133348,0.0094437,0.00923242,0.00754597,0.0189986,0.0187087,0.0107227,0.0279121,0.0165902,0.0232826,0.014756
283,0.021982,0.0334796,0.00807397,0.00935243,0.0188871,0.0077062,0.00396325,0.00813661,0.00792561,0.0134346,0.0145349,0.0142129,0.0164162,0.00581037,0.00374512,0.0112189,0.016797,0.01263,0.0132153,0.00362935,0.00927834,0.00611487,0.0102668,0.0116768,0.0205092,0.00976542,0.00997868,0.00597716,0.00612589,0.00710403,0.0258525,0.012367,0.0134175,0.0141572,0.0104151,0.020253,0.0205957,0.014191,0.0268336,0.0187473,0.0268501,0.0164234
284,0.0216344,0.0327736,0.0085445,0.00874571,0.00989342,0.00678867,0.00347126,0.00914173,0.00934246,0.0128027,0.0124814,0.0152754,0.0198035,0.00863399,0.0082182,0.0088265,0.0161986,0.0155869,0.0105673,0.00269372,0.00942047,0.00539942,0.0101461,0.0113642,0.0207127,0.0106098,0.0112972,0.00684919,0.00571149,0.00797437,0.0281459,0.0118865,0.0166081,0.0180465,0.014984,0.0212184,0.0220568,0.0174125,0.0226347,0.0210621,0.0297401,0.0175518
285,0.0210948,0.0320896,0.00918344,0.00789823,0.00582798,0.00599292,0.00333616,0.0104667,0.0107632,0.0124914,0.0102374,0.0166084,0.0240473,0.0122492,0.0132909,0.00951693,0.0174946,0.0186026,0.0080404,0.00174511,0.00909242,0.00485331,0.0105663,0.0117928,0.0212347,0.0110984,0.0123347,0.00768036,0.00547636,0.00875829,0.0261223,0.0123859,0.0181681,0.0199349,0.0190356,0.0223742,0.0236623,0.0193463,0.0163267,0.0228863,0.0311999,0.018267
286,0.0205386,0.0314947,0.00954171,0.00729265,0.010531,0.00540428,0.00381185,0.0117961,0.0121164,0.0122831,0.0115898,0.0180287,0.0273605,0.0153754,0.0166521,0.0115239,0.0197563,0.0202873,0.00597573,0.00197561,0.00896017,0.00452912,0.0113111,0.0125334,0.0219901,0.011263,0.0129297,0.00848343,0.00519007,0.00902936,0.0204319,0.0140418,0.0181341,0.0203822,0.0213727,0.0229729,0.024895,0.0196252,0.0101095,0.0234163,0.0306184,0.0188857
287,0.0202549,0.0309961,0.00932808,0.0076014,0.0164408,0.00498576,0.00508811,0.0128068,0.0134626,0.0118905,0.0178208,0.0194279,0.0278005,0.0175148,0.0176248,0.0137625,0.0207685,0.0195501,0.00760453,0.00321293,0.00948142,0.00480714,0.0119615,0.0132829,0.0226879,0.0111395,0.012921,0.00901632,0.00471957,0.00862481,0.0135579,0.0165274,0.0175228,0.0205314,0.0223277,0.0221579,0.0253255,0.0191107,0.00705477,0.0222655,0.0281646,0.0196096
288,0.0204948,0.0305872,0.00849841,0.00879268,0.0205229,0.00480906,0.00680024,0.0133293,0.0149224,0.0111024,0.0252594,0.020726,0.0247658,0.0184166,0.0164418,0.0157433,0.0192061,0.0166888,0.0127629,0.00453288,0.0105486,0.00605649,0.0122574,0.013846,0.0236951,0.0106503,0.0122756,0.00892646,0.00426202,0.00779625,0.00790129,0.0192147,0.0171255,0.0206986,0.022625,0.0201318,0.0250965,0.0187442,0.0080341,0.0198731,0.0248147,0.0203235
289,0.0213298,0.0302536,0.00728941,0.0103262,0.0217181,0.00503925,0.00842608,0.0133816,0.0165124,0.00997664,0.0308584,0.0217259,0.0199027,0.0178815,0.0140245,0.0166417,0.0158411,0.0139591,0.0181733,0.00576677,0.0118823,0.00806491,0.0123199,0.0140518,0.0253122,0.00971746,0.0111856,0.00806919,0.00409498,0.00704763,0.00383378,0.0213788,0.0166396,0.0203697,0.022386,0.017835,0.024372,0.0184104,0.0107117,0.0172463,0.0217252,0.0207049
290,0.0225193,0.0299765,0.00622054,0.0118549,0.0201247,0.00555931,0.00952734,0.0130811,0.0179883,0.00878403,0.0330457,0.0221964,0.0155234,0.0160008,0.0115342,0.0161555,0.0139793,0.0131369,0.0221158,0.00696327,0.0131291,0.0100417,0.0125511,0.0137892,0.025859,0.00844333,0.010011,0.0067178,0.00416874,0.00688863,0.0016582,0.0224769,0.0155241,0.0191266,0.0212772,0.0160453,0.0230956,0.0175342,0.0136583,0.01517,0.019513,0.0204684
291,0.0235732,0.0297205,0.00588341,0.013101,0.0168977,0.00597176,0.00980315,0.0125888,0.0189564,0.0078171,0.0314537,0.022074,0.0125833,0.0137531,0.00977677,0.0146842,0.0152327,0.0125247,0.0240124,0.00812801,0.013715,0.0110921,0.0132548,0.0131239,0.0229563,0.00707863,0.00905698,0.00537462,0.00427154,0.00756721,0.00282702,0.0224188,0.013863,0.0170353,0.0190804,0.014778,0.0212342,0.015962,0.0152402,0.0137517,0.0180931,0.0194575
292,0.0241041,0.0294475,0.00645333,0.0136854,0.0141011,0.0060016,0.0092202,0.0120779,0.0192347,0.00734587,0.0264977,0.0213802,0.0111109,0.0125829,0.00858984,0.0126862,0.0160471,0.0107563,0.0235179,0.0091075,0.013114,0.010741,0.0142431,0.0122463,0.0162905,0.00583098,0.00841122,0.00437656,0.0043993,0.00898974,0.00373668,0.0214972,0.0122491,0.0146479,0.0160867,0.0134241,0.0189266,0.013962,0.0152371,0.0127121,0.0170994,0.0176365
293,0.0240177,0.0291696,0.00765984,0.0134146,0.0131092,0.00573224,0.00816162,0.0117595,0.0190195,0.00772288,0.0193651,0.0201378,0.0108819,0.0132948,0.00821184,0.0108057,0.0143309,0.00858999,0.0197254,0.00972189,0.0112296,0.00921104,0.0148564,0.0113391,0.00859771,0.00474696,0.00793511,0.00379314,0.00475891,0.0108175,0.00462377,0.0200841,0.0109455,0.0125799,0.0127994,0.0114035,0.0163372,0.0117834,0.0156157,0.0116978,0.0162173,0.0151318
294,0.0233426,0.0290157,0.00921085,0.0128323,0.0117923,0.00544904,0.00726414,0.0117482,0.0187094,0.00910731,0.0121426,0.0185917,0.0127681,0.0152337,0.00901165,0.00996936,0.0113563,0.0073295,0.0127229,0.00989556,0.00846886,0.00721763,0.0146909,0.0105833,0.00884012,0.00379357,0.00731234,0.00356979,0.00557626,0.0127186,0.00694409,0.0183967,0.0094548,0.0110875,0.00939628,0.00876277,0.0135997,0.00941044,0.0180625,0.0102594,0.0151977,0.0122191
295,0.0221512,0.0292109,0.0108804,0.0132591,0.00863718,0.00519234,0.00690778,0.0117654,0.0186038,0.011163,0.00684508,0.0172854,0.015397,0.0159676,0.00864292,0.0097961,0.00957643,0.00897868,0.0062143,0.00968218,0.00544077,0.00543424,0.0142206,0.0103386,0.0163647,0.00290711,0.00614631,0.00347665,0.00703009,0.014629,0.0106773,0.0165414,0.0071339,0.0101483,0.0058208,0.00633009,0.0112239,0.00687247,0.0219328,0.00791474,0.0138394,0.00910611
296,0.0209089,0.0299353,0.012583,0.0153864,0.00738258,0.00460665,0.00684387,0.0111423,0.0187455,0.0132933,0.00801717,0.0166605,0.0140492,0.0135544,0.00584328,0.00883101,0.00987502,0.0111311,0.00520639,0.00924534,0.00265446,0.00443209,0.014367,0.0110572,0.0235314,0.0021208,0.00417971,0.00311196,0.00927778,0.0167716,0.0151227,0.0147012,0.00388424,0.00971742,0.00314519,0.00529282,0.0104438,0.00526354,0.026238,0.00447157,0.0121258,0.00587019
297,0.020448,0.0310608,0.0144735,0.0180402,0.0093625,0.0036586,0.00664944,0.00953243,0.0189447,0.0150982,0.0148122,0.0169712,0.00724482,0.00968012,0.00569408,0.00698173,0.00961806,0.0101106,0.00518169,0.00911014,0.00231431,0.00554014,0.0154941,0.0127509,0.028527,0.00215019,0.00189416,0.00242044,0.0121768,0.019244,0.0198422,0.0134818,0.000681548,0.00981281,0.00463551,0.00592517,0.0118604,0.00610843,0.0305875,0.0021397,0.0106542,0.00377007
298,0.021079,0.0321365,0.0167183,0.0193703,0.0097406,0.00356734,0.0063672,0.00775498,0.0189924,0.0166474,0.0200296,0.018075,0.00297001,0.00851757,0.00904678,0.005678,0.00783489,0.00695772,0.00629277,0.00980258,0.00526478,0.0084792,0.0170207,0.0148539,0.0305211,0.00303106,0.00179413,0.00195795,0.015135,0.0216533,0.0245943,0.013537,0.00328089,0.0100307,0.00699011,0.00729897,0.0140462,0.0075155,0.0346141,0.00559565,0.0102997,0.00527169
299,0.0226078,0.0328113,0.0191437,0.0184629,0.00788439,0.0046705,0.00643842,0.00729931,0.0188119,0.0181956,0.0207221,0.0191198,0.00743458,0.00864797,0.0103066,0.00641245,0.00982974,0.00604164,0.00815434,0.0105862,0.0081098,0.0111796,0.0178221,0.0164941,0.0293488,0.0037559,0.0031047,0.00209681,0.0174089,0.0233038,0.029026,0.01455,0.00524767,0.00929167,0.0075472,0.00890026,0.0154815,0.00807431,0.0379077,0.00899201,0.0108028,0.00768471
300,0.0246401,0.0331349,0.0212532,0.0159479,0.0062481,0.00575499,0.00695548,0.00773705,0.0184322,0.0196609,0.0175348,0.0194254,0.00622199,0.00826149,0.0102077,0.00859623,0.0137144,0.00688894,0.00810776,0.0101706,0.00972732,0.0123816,0.0171122,0.016977,0.0258185,0.00397727,0.00372381,0.00236578,0.0185462,0.0237185,0.0325431,0.0155977,0.0055324,0.0069228,0.00588621,0.0106294,0.0158816,0.00881208,0.0400073,0.0109724,0.0110698,0.00893143
301,0.0261125,0.0334143,0.0225438,0.0134439,0.00684626,0.00659806,0.00724399,0.00735844,0.0178654,0.0206081,0.0130556,0.0192884,0.0028452,0.0111313,0.0122093,0.0101018,0.0140611,0.00874686,0.00759776,0.00856786,0.00988267,0.0119323,0.0150602,0.01627,0.0214082,0.00378111,0.00375014,0.00249894,0.0185761,0.0230046,0.0345962,0.0161393,0.00473506,0.0036596,0.00267848,0.0123362,0.0159972,0.010517,0.0403991,0.0115932,0.0108087,0.00869634
302,0.0261137,0.033858,0.0228984,0.0123611,0.00868523,0.00711906,0.00678883,0.00561763,0.0171328,0.020695,0.00987818,0.0194389,0.00624281,0.0161786,0.0159078,0.0097795,0.0115593,0.0112335,0.00912254,0.00758684,0.00923621,0.0103395,0.0125593,0.0149412,0.017359,0.00329866,0.00345287,0.00249575,0.0179222,0.0218245,0.0349935,0.0161835,0.00455366,0.00269126,0.00181936,0.0139396,0.0166185,0.0122204,0.0389455,0.0113582,0.0104898,0.00748648
303,0.0250721,0.0344172,0.0226906,0.0130345,0.0105308,0.00702075,0.00564125,0.0031674,0.0163109,0.0199418,0.00938952,0.020097,0.00909794,0.0192169,0.0186514,0.00834106,0.00996827,0.0123395,0.011692,0.00822433,0.00895854,0.00830496,0.0104732,0.013694,0.0142674,0.00264287,0.00298111,0.00237945,0.017157,0.020944,0.0337806,0.0160577,0.00610503,0.00480275,0.0053163,0.0156822,0.0178445,0.013152,0.0361675,0.010869,0.0100725,0.00619859
304,0.0242003,0.0349009,0.0225159,0.0147611,0.0117307,0.00638425,0.00428692,0.00121884,0.0155087,0.0186917,0.0105182,0.0208196,0.00920682,0.019102,0.019446,0.00726595,0.0094734,0.0117822,0.0136722,0.0087117,0.00938074,0.00672325,0.00914874,0.0130149,0.0124462,0.00226899,0.00253001,0.00237482,0.0167109,0.0206985,0.0309958,0.0160608,0.00836597,0.0066753,0.00816923,0.017898,0.0194015,0.0134455,0.0327742,0.0105726,0.00911241,0.00559674
305,0.0242193,0.0352173,0.022741,0.0164506,0.0116984,0.00548393,0.00350249,0.000721513,0.0148369,0.0173135,0.0114348,0.0210871,0.00685371,0.017267,0.0186395,0.00724494,0.00866603,0.0105996,0.0145018,0.0078651,0.00946552,0.00643584,0.00845484,0.0130589,0.0120877,0.00272508,0.00249503,0.0028648,0.0166934,0.0209061,0.0267623,0.0161658,0.0103181,0.0081457,0.00982477,0.0205021,0.0209739,0.0135443,0.0289079,0.0105807,0.00798219,0.00589094
306,0.0249504,0.0354249,0.0232475,0.0173953,0.0100712,0.00464105,0.00342281,0.00193059,0.0143977,0.0159369,0.0113788,0.0208363,0.00466652,0.0154613,0.0167748,0.0081558,0.00865774,0.00946141,0.0143252,0.00636432,0.00816821,0.0070403,0.00812428,0.0136452,0.0129857,0.00349587,0.0029809,0.00365765,0.0169476,0.0212581,0.0214891,0.0161227,0.0114018,0.00923815,0.0101089,0.0228741,0.0221245,0.0135933,0.0242397,0.0107069,0.0076132,0.00674778
307,0.025723,0.035634,0.0235885,0.0175469,0.00705423,0.00434626,0.00350195,0.00409944,0.0142143,0.0146188,0.0104952,0.0203469,0.0039868,0.0139381,0.0141906,0.00915954,0.00905298,0.00812331,0.0138154,0.00614089,0.00572486,0.00736753,0.00793249,0.0143417,0.0146964,0.00399644,0.00360664,0.00431026,0.0171928,0.0215669,0.0157977,0.0158504,0.0113165,0.00947719,0.0093035,0.0242074,0.0223531,0.013215,0.0190229,0.0107006,0.00793555,0.00764766
308,0.0261323,0.0358742,0.0234009,0.0172037,0.00371715,0.00452358,0.00356,0.00586802,0.0141443,0.0136255,0.00930955,0.0198188,0.00329838,0.0116195,0.0116165,0.00959128,0.00905597,0.00643982,0.0138122,0.00781671,0.00609122,0.00701284,0.00773776,0.014692,0.0168436,0.00409882,0.00408312,0.00465939,0.0172048,0.0217201,0.0102645,0.0155714,0.0101102,0.00863454,0.0081172,0.0238096,0.0213496,0.0118681,0.0144414,0.0104671,0.00813079,0.00820891
309,0.0263935,0.0360566,0.0226861,0.0166196,0.00215042,0.00469403,0.00375201,0.00643207,0.0139442,0.0132312,0.00797338,0.0191781,0.00569843,0.00767491,0.0101924,0.00983481,0.00967592,0.00518917,0.0145542,0.009962,0.0107308,0.00666636,0.00746332,0.0145367,0.0189157,0.00387951,0.00428988,0.00471822,0.0168888,0.0215771,0.00570585,0.015624,0.00818769,0.00754584,0.00702463,0.0212739,0.0191513,0.00943045,0.0112973,0.0100361,0.00784475,0.00826383
310,0.0268595,0.0360559,0.0217549,0.015949,0.00294816,0.00481731,0.00424529,0.00603817,0.0134515,0.0133083,0.00620811,0.0181989,0.00934372,0.00292854,0.00999685,0.0104863,0.0112176,0.00541409,0.0155817,0.0117746,0.0156073,0.00728541,0.00708778,0.0141421,0.0201104,0.00344683,0.00420402,0.0045975,0.0162906,0.0210545,0.00545569,0.0160873,0.00629114,0.00763127,0.00598841,0.0168224,0.01616,0.00649428,0.00894744,0.0094481,0.0071859,0.00781774
311,0.0275627,0.0358219,0.0209513,0.0153037,0.00398884,0.00499304,0.0050511,0.00562622,0.0126523,0.013431,0.00441519,0.016904,0.0125199,0.00463869,0.00990878,0.0115085,0.0129755,0.00733018,0.0162145,0.0132137,0.0193676,0.00868964,0.00662825,0.0138487,0.0195564,0.00288168,0.00391238,0.0044776,0.0155829,0.0202845,0.00907003,0.0166578,0.00570067,0.00868307,0.00536148,0.0114527,0.0130032,0.00427259,0.00676809,0.00868635,0.00633586,0.00698272
312,0.0282983,0.0354093,0.0204292,0.0147608,0.00476017,0.00520214,0.00611624,0.00596284,0.0116437,0.0133356,0.0043846,0.0157189,0.0152202,0.00963309,0.00943083,0.0126426,0.0145839,0.0102638,0.0157851,0.0145777,0.0221691,0.0100909,0.0061526,0.0137053,0.0167724,0.00231413,0.00365274,0.00453606,0.0150088,0.019584,0.0118171,0.0169535,0.00737759,0.00943946,0.00590928,0.00655068,0.010413,0.00462853,0.00492607,0.00770833,0.00541523,0.00594603
313,0.028858,0.0349378,0.0201438,0.0144304,0.00469945,0.00608639,0.00739151,0.0071362,0.0105887,0.0131126,0.00604695,0.0151916,0.017109,0.0136354,0.00899873,0.0138389,0.0161038,0.0131603,0.0139781,0.0163289,0.0244042,0.0111008,0.00577089,0.0134554,0.0121365,0.00210472,0.00375299,0.00491788,0.0147448,0.0191849,0.0125412,0.0168306,0.0102747,0.00956745,0.00708742,0.00444772,0.00967435,0.00769188,0.0038277,0.00655759,0.00459298,0.00491126
314,0.029149,0.0345229,0.020012,0.0144509,0.00366598,0.00883128,0.00879284,0.00884256,0.00966741,0.0129973,0.00739329,0.0156523,0.0175719,0.0160006,0.00893184,0.0151864,0.0178085,0.0151178,0.0109775,0.0185306,0.0260148,0.0118327,0.00556136,0.0127721,0.00758812,0.00262129,0.00436245,0.00561763,0.014786,0.0190228,0.0135936,0.0164998,0.0129,0.00959601,0.00782373,0.0073263,0.0119135,0.0115781,0.00596081,0.00545606,0.00421788,0.00405512
315,0.0292803,0.0342423,0.0199875,0.0147907,0.00320254,0.0128149,0.0102135,0.0106609,0.00900341,0.0130934,0.00755701,0.0171052,0.0165258,0.0167271,0.00901738,0.0166688,0.0196897,0.0157676,0.00734879,0.0203687,0.0266263,0.0126178,0.00546899,0.0117352,0.00835557,0.00362271,0.00533955,0.00643226,0.0149421,0.0187781,0.0191702,0.0164634,0.0141583,0.0100072,0.00798473,0.0116165,0.0153379,0.0143704,0.0115243,0.0046693,0.00449895,0.00359624
316,0.0295043,0.0341075,0.0200521,0.0151919,0.00492987,0.0162677,0.0114414,0.0121065,0.00866296,0.0133617,0.00656042,0.0192833,0.0145763,0.01642,0.0091838,0.0179989,0.0211341,0.0152479,0.00427866,0.0208335,0.0260115,0.0134842,0.00530822,0.0109246,0.0140875,0.00467424,0.00645909,0.00713202,0.0149859,0.0181053,0.028845,0.0171949,0.0135811,0.0107896,0.00806258,0.014866,0.0171002,0.0144562,0.0187953,0.00418462,0.00514941,0.0037096
317,0.0301051,0.034105,0.0201288,0.0153448,0.00720712,0.0179264,0.0121478,0.0128134,0.00864775,0.0137108,0.00476874,0.0217625,0.0124739,0.0157868,0.00958929,0.0187346,0.0214332,0.014078,0.00365017,0.0197543,0.0243586,0.0140792,0.00488163,0.0108741,0.0201684,0.00544756,0.0075182,0.00757831,0.0147585,0.0168435,0.0397207,0.0187424,0.0116245,0.0117151,0.00816393,0.0158096,0.015819,0.0116183,0.0268899,0.00388521,0.00588663,0.00438665
318,0.0311277,0.0341468,0.0201381,0.0150821,0.0100576,0.0173116,0.0120542,0.0126703,0.00893891,0.0140258,0.00325734,0.0240772,0.0103744,0.0149641,0.0101589,0.0185766,0.0205563,0.0129923,0.00613751,0.0178149,0.0222224,0.0141042,0.00423432,0.0115139,0.02452,0.00569989,0.00831915,0.00766785,0.0142774,0.0151955,0.049354,0.0205949,0.00947433,0.0123134,0.00796537,0.0147358,0.0128511,0.00858227,0.0347249,0.00408868,0.00673817,0.0055999
319,0.0323146,0.0341114,0.0200521,0.0144102,0.0129231,0.0144867,0.0111607,0.0117901,0.00949444,0.0142095,0.00439302,0.0257866,0.00804075,0.0136942,0.0105102,0.01764,0.0192276,0.0125107,0.00962343,0.0158011,0.0202164,0.0135565,0.003689,0.0123374,0.0259184,0.00535042,0.00868846,0.00740752,0.0136448,0.0136144,0.0556916,0.0218506,0.00784391,0.0120261,0.00734698,0.0136259,0.0119698,0.00965024,0.0406852,0.00498441,0.00766196,0.00696722
320,0.0332476,0.0338918,0.0199332,0.0134793,0.0132012,0.0100713,0.00968423,0.0104025,0.0102395,0.0142783,0.00617621,0.0265914,0.0056518,0.0119687,0.00998363,0.0163714,0.0180334,0.012393,0.0115989,0.0140953,0.0186746,0.0126374,0.00357113,0.0129822,0.0240788,0.00458946,0.0085465,0.00700487,0.012994,0.0125275,0.0570514,0.0217992,0.00671512,0.0107892,0.00611875,0.0137067,0.0131067,0.0118062,0.0431943,0.00617948,0.00835719,0.0078107
321,0.0335771,0.0334219,0.0198587,0.0125043,0.00973077,0.00568339,0.00788379,0.00880898,0.0109685,0.0143259,0.00661457,0.0265029,0.00435868,0.0104138,0.00812941,0.0151129,0.0167681,0.0119751,0.0108041,0.0128226,0.0175584,0.0116063,0.00375747,0.0131876,0.0204393,0.00390247,0.00792135,0.00674835,0.0125615,0.0121197,0.0527586,0.0204348,0.00645506,0.00935844,0.00350924,0.0135557,0.0125071,0.0116081,0.0415701,0.00727782,0.00843737,0.00772386
322,0.0331458,0.032728,0.0198276,0.0116415,0.00781905,0.00385014,0.00601259,0.0072699,0.0114038,0.0144374,0.00650789,0.0257607,0.00513242,0.010074,0.0055889,0.013779,0.0149307,0.0109452,0.00873954,0.0119784,0.0166055,0.0106363,0.00396999,0.0126911,0.0180319,0.00379442,0.00698161,0.00679054,0.0127,0.0123444,0.0441886,0.0183388,0.00831097,0.00942616,0.00395615,0.0124013,0.010242,0.00959051,0.0365264,0.00810574,0.00769857,0.006904
323,0.0319392,0.0319683,0.0197934,0.0109235,0.0146115,0.00383514,0.0043506,0.00593304,0.0114287,0.0147342,0.00775407,0.0245786,0.00632263,0.0113478,0.0045997,0.0122338,0.0123717,0.009511,0.00930625,0.0113975,0.0155658,0.00979707,0.0043348,0.0117479,0.017184,0.00423261,0.00617061,0.00708976,0.0135702,0.0130557,0.03497,0.0161621,0.012716,0.0120607,0.010124,0.0116711,0.00925458,0.008315,0.0301285,0.00864875,0.00630857,0.0061053
324,0.0299765,0.0313633,0.0198756,0.010429,0.0230732,0.00331681,0.00307259,0.00484978,0.0112222,0.0153907,0.010119,0.0229115,0.0066335,0.0134587,0.00563051,0.0108656,0.00934292,0.00817664,0.012625,0.0107545,0.0142336,0.00896882,0.00517302,0.0115829,0.0147759,0.00475036,0.00602735,0.00737581,0.0149392,0.01407,0.0280202,0.014333,0.0162783,0.01551,0.0138676,0.0114406,0.0101599,0.0103941,0.0255084,0.00896948,0.00483255,0.00598301
325,0.0276756,0.0311972,0.0203833,0.010486,0.0299024,0.00351963,0.00225624,0.0039239,0.0110713,0.0164365,0.0122506,0.0204539,0.00639391,0.0154668,0.00678761,0.0103628,0.00703269,0.00770618,0.0158759,0.00973417,0.0123552,0.00768699,0.00638102,0.0134812,0.0111496,0.00500434,0.00676171,0.00727225,0.0164428,0.0151491,0.0219499,0.0131852,0.0151715,0.0173376,0.0119537,0.0101857,0.0116746,0.0126794,0.0241622,0.00906701,0.0040952,0.00637022
326,0.0259935,0.0315915,0.0216004,0.0114445,0.0341386,0.00450948,0.00187222,0.0028662,0.0112076,0.0177239,0.0136475,0.0172084,0.00711655,0.0167262,0.00823821,0.0105886,0.00866778,0.00894663,0.0185268,0.00860138,0.00998242,0.00569368,0.00769723,0.0169715,0.0100581,0.00475235,0.00805674,0.00645621,0.0178989,0.0161241,0.0169682,0.0129983,0.00896378,0.0163259,0.00825402,0.00875229,0.0113987,0.0108051,0.0231947,0.00894022,0.00447561,0.00671252
